,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,251.0,8,800,1862391068,1,751.0,8,800,1953587073,1,312.0,8,800,-97755719,1,281.0,8,800,318300674,1
1,259.0,8,800,823339947,1,323.0,8,800,-913080779,1,310.0,8,800,1600136250,1,313.0,8,800,854380598,1
2,250.0,8,800,195529861,1,314.0,8,800,1003209790,1,277.0,8,800,1301939291,1,,8,800,-1408096488,1
3,310.0,8,800,-1003119618,1,428.0,8,800,1276717303,1,639.0,8,800,-652822027,1,318.0,8,800,-1664509304,1
4,312.0,8,800,-1301112174,1,774.0,8,800,-958135762,1,254.0,8,800,-679591510,1,284.0,8,800,1278871573,1
5,214.0,8,800,-671522019,1,829.0,8,800,1177932745,1,261.0,8,800,944680791,1,265.0,8,800,1754642768,1
6,250.0,8,800,-754728304,1,306.0,8,800,-505433548,1,644.0,8,800,1468010566,1,252.0,8,800,-1687454934,1
7,295.0,8,800,1344860254,1,470.0,8,800,-188120658,1,1159.0,8,800,393801014,1,550.0,8,800,-2056640732,1
8,316.0,8,800,1678159771,1,319.0,8,800,-2061418400,1,993.0,8,800,1530247882,1,250.0,8,800,1475931487,1
9,382.0,8,800,-1908705668,1,1182.0,8,800,-6886674,1,399.0,8,800,-1401839861,1,253.0,8,800,691190845,1
10,272.0,8,800,203461351,1,301.0,8,800,-585661268,1,531.0,8,800,-1808295287,1,307.0,8,800,738737751,1
11,313.0,8,800,1352818512,1,1331.0,8,800,-49881630,1,301.0,8,800,-236504102,1,214.0,8,800,-1280981113,1
12,259.0,8,800,-134304143,1,1129.0,8,800,-1769216085,1,399.0,8,800,1755458761,1,253.0,8,800,655314388,1
13,554.0,8,800,-1118895862,1,373.0,8,800,-342980633,1,305.0,8,800,-2034223074,1,546.0,8,800,-1435119593,1
14,544.0,8,800,585185379,1,1098.0,8,800,1420225352,1,291.0,8,800,-77044539,1,560.0,8,800,-498917487,1
15,262.0,8,800,1684213120,1,405.0,8,800,155125226,1,309.0,8,800,559199066,1,522.0,8,800,-1327364032,1
16,261.0,8,800,-176451127,1,308.0,8,800,-1129702294,1,300.0,8,800,-1253229126,1,307.0,8,800,1886105452,1
17,316.0,8,800,348453241,1,,8,800,-149018636,1,874.0,8,800,-356818986,1,527.0,8,800,-1563165293,1
18,261.0,8,800,270324080,1,305.0,8,800,-772631490,1,318.0,8,800,-1280519024,1,521.0,8,800,-2052862134,1
19,248.0,8,800,-50417840,1,1077.0,8,800,-1468133185,1,665.0,8,800,-1038352855,1,217.0,8,800,-1680837986,1
20,204.0,8,800,-515096426,1,705.0,8,800,185812829,1,287.0,8,800,2139857275,1,249.0,8,800,76994925,1
21,214.0,8,800,-796372837,1,352.0,8,800,-249673280,1,512.0,8,800,-13106018,1,310.0,8,800,238487903,1
22,539.0,8,800,1909629548,1,311.0,8,800,-715027887,1,305.0,8,800,-1414893971,1,523.0,8,800,232094080,1
23,1233.0,8,800,275401419,1,539.0,8,800,1909875247,1,284.0,8,800,806599362,1,312.0,8,800,35936118,1
24,304.0,8,800,344299340,1,303.0,8,800,1842968016,1,266.0,8,800,665452181,1,317.0,8,800,-2044222907,1
25,254.0,8,800,1060081029,1,475.0,8,800,1652687140,1,317.0,8,800,-1174675561,1,254.0,8,800,-2076772228,1
26,265.0,8,800,-998622971,1,314.0,8,800,-1203924129,1,289.0,8,800,1806995475,1,532.0,8,800,1116144619,1
27,255.0,8,800,-1535827050,1,292.0,8,800,533407123,1,850.0,8,800,723734572,1,253.0,8,800,858643460,1
28,297.0,8,800,-2011819330,1,314.0,8,800,-677470135,1,275.0,8,800,1222080278,1,273.0,8,800,1859521639,1
29,250.0,8,800,141075574,1,551.0,8,800,776830252,1,398.0,8,800,168800390,1,315.0,8,800,845856309,1
30,322.0,8,800,-358656826,1,318.0,8,800,-1791186196,1,263.0,8,800,-319454432,1,524.0,8,800,1048308412,1
31,237.0,8,800,994896070,1,296.0,8,800,-2045323780,1,278.0,8,800,1354740915,1,250.0,8,800,-711642314,1
32,260.0,8,800,-1272979808,1,755.0,8,800,-1467090089,1,314.0,8,800,1279479204,1,317.0,8,800,-977410253,1
33,272.0,8,800,578232124,1,314.0,8,800,-1431428628,1,300.0,8,800,395430601,1,280.0,8,800,157625385,1
34,254.0,8,800,-1950993129,1,299.0,8,800,-559632385,1,297.0,8,800,1986012519,1,269.0,8,800,-1994705163,1
35,366.0,8,800,205804867,1,311.0,8,800,-663423505,1,1059.0,8,800,1967368564,1,256.0,8,800,377362596,1
36,374.0,8,800,-754112881,1,315.0,8,800,1849484394,1,369.0,8,800,-2090579261,1,311.0,8,800,862796864,1
37,341.0,8,800,-1833733495,1,496.0,8,800,-1766974749,1,326.0,8,800,-206248633,1,512.0,8,800,1159476033,1
38,334.0,8,800,690111791,1,846.0,8,800,-285096000,1,540.0,8,800,1629375928,1,269.0,8,800,2133948367,1
39,257.0,8,800,-718720933,1,724.0,8,800,-1323477410,1,398.0,8,800,-1789062820,1,271.0,8,800,956989983,1
40,261.0,8,800,-150834368,1,302.0,8,800,1015526850,1,320.0,8,800,-39800830,1,374.0,8,800,-411167464,1
41,531.0,8,800,814647033,1,480.0,8,800,-1091687777,1,321.0,8,800,1647521708,1,299.0,8,800,1734548397,1
42,310.0,8,800,2121517334,1,274.0,8,800,824192389,1,303.0,8,800,1056707078,1,512.0,8,800,1294893758,1
43,221.0,8,800,-1409087289,1,314.0,8,800,1088087253,1,748.0,8,800,-660523785,1,214.0,8,800,512125234,1
44,320.0,8,800,-923770711,1,297.0,8,800,1147634184,1,326.0,8,800,77398821,1,256.0,8,800,2129942515,1
45,264.0,8,800,2020163307,1,398.0,8,800,1218946710,1,265.0,8,800,1217070179,1,256.0,8,800,1928502702,1
46,222.0,8,800,1302489649,1,317.0,8,800,639457999,1,286.0,8,800,1620308651,1,234.0,8,800,-1801083184,1
47,296.0,8,800,-1642946742,1,317.0,8,800,-2043445172,1,572.0,8,800,1107082729,1,264.0,8,800,-347995848,1
48,218.0,8,800,-1728113203,1,324.0,8,800,1486900230,1,220.0,8,800,-138257707,1,537.0,8,800,-976242811,1
49,255.0,8,800,223917598,1,315.0,8,800,927516496,1,546.0,8,800,1249384679,1,547.0,8,800,2017684967,1
