,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,258.0,8,800,-1120344295,1,565.0,8,800,-152811709,1,368.0,8,800,-451487256,1,310.0,8,800,1380714039,1
1,342.0,8,800,-1836282311,1,799.0,8,800,-1273600160,1,335.0,8,800,505930346,1,259.0,8,800,-839004163,1
2,233.0,8,800,2044148642,1,345.0,8,800,-1004094877,1,325.0,8,800,2027956312,1,259.0,8,800,-564315126,1
3,378.0,8,800,1779538732,1,325.0,8,800,791200856,1,281.0,8,800,1175654275,1,368.0,8,800,-1258271177,1
4,259.0,8,800,175649867,1,276.0,8,800,-438336042,1,626.0,8,800,1019449131,1,317.0,8,800,-229987017,1
5,255.0,8,800,-527145587,1,306.0,8,800,-1454831149,1,638.0,8,800,715640850,1,288.0,8,800,-286458311,1
6,258.0,8,800,756385116,1,324.0,8,800,2116190532,1,311.0,8,800,-1206933198,1,,8,800,-1412099583,1
7,256.0,8,800,1038775429,1,728.0,8,800,1407741202,1,285.0,8,800,-222395453,1,612.0,8,800,1168609063,1
8,320.0,8,800,-535007937,1,303.0,8,800,-614316443,1,314.0,8,800,-304599610,1,619.0,8,800,1006014803,1
9,249.0,8,800,-963528384,1,277.0,8,800,1873069261,1,290.0,8,800,83160822,1,261.0,8,800,916525799,1
10,274.0,8,800,-519274185,1,319.0,8,800,-1642532379,1,310.0,8,800,-2026082224,1,441.0,8,800,-2146910899,1
11,253.0,8,800,-2082008734,1,316.0,8,800,871101693,1,322.0,8,800,1076870805,1,256.0,8,800,1156255430,1
12,255.0,8,800,-1400391523,1,301.0,8,800,653874653,1,377.0,8,800,1092323351,1,270.0,8,800,894290644,1
13,496.0,8,800,-698859600,1,304.0,8,800,263492030,1,287.0,8,800,148425582,1,637.0,8,800,-381855079,1
14,731.0,8,800,662057101,1,295.0,8,800,-2011598512,1,316.0,8,800,-335300777,1,208.0,8,800,-255315535,1
15,299.0,8,800,-1725072430,1,299.0,8,800,-410818048,1,313.0,8,800,192606413,1,615.0,8,800,1266669081,1
16,604.0,8,800,1692235346,1,364.0,8,800,-2145218167,1,327.0,8,800,1275591778,1,318.0,8,800,-44993480,1
17,216.0,8,800,335114628,1,286.0,8,800,-380736887,1,673.0,8,800,1180105868,1,634.0,8,800,1496185306,1
18,261.0,8,800,-978847286,1,322.0,8,800,-598689127,1,300.0,8,800,-109734764,1,255.0,8,800,-2080540712,1
19,254.0,8,800,-1229093772,1,1222.0,8,800,-1066610102,1,308.0,8,800,-1612277113,1,218.0,8,800,-2109787168,1
20,620.0,8,800,-1424518910,1,316.0,8,800,-1048430502,1,266.0,8,800,-1772422052,1,256.0,8,800,-696336130,1
21,302.0,8,800,-989399702,1,315.0,8,800,1666319262,1,258.0,8,800,31423663,1,257.0,8,800,-387016234,1
22,249.0,8,800,1825700022,1,309.0,8,800,910339727,1,316.0,8,800,1892464269,1,314.0,8,800,249660952,1
23,329.0,8,800,278840346,1,303.0,8,800,1932663532,1,289.0,8,800,421732964,1,623.0,8,800,150683628,1
24,223.0,8,800,-942843039,1,287.0,8,800,412490399,1,259.0,8,800,139253419,1,305.0,8,800,600688995,1
25,272.0,8,800,652911879,1,762.0,8,800,-1984951729,1,631.0,8,800,1005233609,1,273.0,8,800,-571596863,1
26,270.0,8,800,-1847305076,1,312.0,8,800,579580088,1,436.0,8,800,-701007833,1,283.0,8,800,-1140825316,1
27,645.0,8,800,-1976094372,1,328.0,8,800,1152113582,1,1015.0,8,800,1104328135,1,685.0,8,800,-332108381,1
28,656.0,8,800,815067390,1,308.0,8,800,-796520276,1,702.0,8,800,-1824443827,1,269.0,8,800,-881696489,1
29,279.0,8,800,-1067853335,1,1188.0,8,800,-2010600246,1,251.0,8,800,478201557,1,316.0,8,800,1556401082,1
30,251.0,8,800,-1169230129,1,284.0,8,800,-55737580,1,297.0,8,800,-1315824138,1,317.0,8,800,-1420093670,1
31,354.0,8,800,1562941490,1,319.0,8,800,404560055,1,317.0,8,800,-714990200,1,625.0,8,800,1220367190,1
