,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,274.0,8,800,-830344679,1,314.0,8,800,1863809187,1,969.0,8,800,911977461,1,249.0,8,800,537950304,1
1,584.0,8,800,-2057043366,1,315.0,8,800,151732002,1,258.0,8,800,467303599,1,322.0,8,800,171411378,1
2,258.0,8,800,138245749,1,302.0,8,800,-1096349287,1,509.0,8,800,-1502137880,1,284.0,8,800,951710674,1
3,680.0,8,800,-130038416,1,315.0,8,800,259365380,1,273.0,8,800,-928728918,1,260.0,8,800,-843251742,1
4,372.0,8,800,153299658,1,1129.0,8,800,-944019777,1,304.0,8,800,-1140591270,1,274.0,8,800,-590090437,1
5,262.0,8,800,90108178,1,486.0,8,800,-1503762280,1,288.0,8,800,-1059620978,1,373.0,8,800,-45056108,1
6,215.0,8,800,260297290,1,320.0,8,800,1851270706,1,270.0,8,800,119920484,1,267.0,8,800,1329039104,1
7,258.0,8,800,-1129874505,1,292.0,8,800,-747303509,1,348.0,8,800,-1222729988,1,208.0,8,800,-712329023,1
8,259.0,8,800,322739666,1,1029.0,8,800,-1386481353,1,377.0,8,800,1737157048,1,261.0,8,800,1458313387,1
9,289.0,8,800,1480250662,1,312.0,8,800,-2030011593,1,542.0,8,800,-2089101174,1,314.0,8,800,-734787668,1
10,545.0,8,800,696685033,1,653.0,8,800,1828354351,1,274.0,8,800,1979771444,1,267.0,8,800,-395113709,1
11,572.0,8,800,1452697549,1,299.0,8,800,-816202382,1,319.0,8,800,-1727636771,1,392.0,8,800,186029662,1
12,290.0,8,800,-809811410,1,312.0,8,800,1264997486,1,782.0,8,800,575552136,1,376.0,8,800,1615744458,1
13,272.0,8,800,988920874,1,306.0,8,800,281543583,1,309.0,8,800,89598990,1,364.0,8,800,1840767941,1
14,314.0,8,800,147678543,1,303.0,8,800,-1626562565,1,328.0,8,800,1345730159,1,551.0,8,800,-1512102914,1
15,321.0,8,800,881519001,1,886.0,8,800,-1337235599,1,332.0,8,800,2128159374,1,560.0,8,800,1549637534,1
16,232.0,8,800,-1812344108,1,329.0,8,800,174460236,1,1132.0,8,800,70413503,1,571.0,8,800,983935449,1
17,266.0,8,800,-1110188575,1,827.0,8,800,-93745766,1,328.0,8,800,-166462962,1,212.0,8,800,-1963709857,1
18,265.0,8,800,1770086449,1,335.0,8,800,1854104116,1,300.0,8,800,-1762302391,1,557.0,8,800,857701799,1
19,264.0,8,800,137596920,1,693.0,8,800,-1608678970,1,338.0,8,800,-21189742,1,254.0,8,800,-797796493,1
20,211.0,8,800,703264397,1,887.0,8,800,1092125976,1,272.0,8,800,-1070803372,1,511.0,8,800,1754800256,1
21,317.0,8,800,264109468,1,339.0,8,800,-961732791,1,292.0,8,800,1738557275,1,252.0,8,800,611066553,1
22,597.0,8,800,1481269241,1,297.0,8,800,1115207909,1,387.0,8,800,-153696256,1,314.0,8,800,-1161735485,1
23,264.0,8,800,1714307459,1,287.0,8,800,994982707,1,820.0,8,800,1337615247,1,594.0,8,800,-716093916,1
24,300.0,8,800,1180079970,1,311.0,8,800,1515720096,1,431.0,8,800,39847341,1,369.0,8,800,975457716,1
25,312.0,8,800,168803044,1,319.0,8,800,-899448262,1,453.0,8,800,-262156918,1,287.0,8,800,881425802,1
26,325.0,8,800,-89404701,1,537.0,8,800,-1617079059,1,254.0,8,800,1399214671,1,324.0,8,800,736414841,1
27,256.0,8,800,-1995204395,1,315.0,8,800,287356468,1,299.0,8,800,875186032,1,229.0,8,800,106988718,1
28,305.0,8,800,-1177131030,1,305.0,8,800,1646705986,1,300.0,8,800,11078896,1,548.0,8,800,2142472861,1
29,292.0,8,800,-1459783218,1,311.0,8,800,-1236592684,1,305.0,8,800,1795928676,1,255.0,8,800,-1758486836,1
30,314.0,8,800,-1892921346,1,308.0,8,800,521279104,1,328.0,8,800,-1958925355,1,575.0,8,800,-558347250,1
31,277.0,8,800,990330597,1,376.0,8,800,187654540,1,549.0,8,800,1008879007,1,261.0,8,800,326464988,1
32,267.0,8,800,1897983392,1,918.0,8,800,-1286321064,1,320.0,8,800,-1167529636,1,316.0,8,800,-934670378,1
33,554.0,8,800,-1339649011,1,381.0,8,800,198197496,1,295.0,8,800,1863808159,1,252.0,8,800,-862542598,1
34,218.0,8,800,1406290465,1,953.0,8,800,486936583,1,565.0,8,800,373838116,1,295.0,8,800,-413746636,1
35,330.0,8,800,-141545965,1,905.0,8,800,-1973182010,1,330.0,8,800,2059312377,1,263.0,8,800,307273854,1
36,257.0,8,800,2134263323,1,812.0,8,800,-408822270,1,297.0,8,800,-611996329,1,311.0,8,800,-1045179311,1
37,341.0,8,800,-537888701,1,299.0,8,800,-704318688,1,285.0,8,800,-1343060752,1,546.0,8,800,1434111682,1
