,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,314.0,8,800,1859179938,1,294.0,8,800,1743403566,1,327.0,8,800,1503799051,1,379.0,8,800,1004422997,1
1,230.0,8,800,771559668,1,334.0,8,800,468371684,1,403.0,8,800,-532735173,1,257.0,8,800,994635691,1
2,309.0,8,800,-1632853026,1,449.0,8,800,314617459,1,365.0,8,800,1624767774,1,259.0,8,800,1900286105,1
3,312.0,8,800,918085826,1,299.0,8,800,1834391797,1,327.0,8,800,-944621614,1,278.0,8,800,-774096471,1
4,261.0,8,800,2016353273,1,299.0,8,800,-1364284874,1,263.0,8,800,-864490499,1,278.0,8,800,-1430032890,1
5,250.0,8,800,-355807524,1,547.0,8,800,7778682,1,735.0,8,800,1912784634,1,263.0,8,800,-1949358739,1
6,323.0,8,800,-1093305587,1,315.0,8,800,570765796,1,328.0,8,800,995101824,1,464.0,8,800,1923255823,1
7,254.0,8,800,1905985713,1,324.0,8,800,771269922,1,311.0,8,800,1668678694,1,371.0,8,800,-677689163,1
8,308.0,8,800,-285706529,1,871.0,8,800,-1881316814,1,273.0,8,800,1074889383,1,238.0,8,800,1882247183,1
9,446.0,8,800,-1822077688,1,1211.0,8,800,-876023177,1,348.0,8,800,-1566944350,1,269.0,8,800,-637255615,1
10,251.0,8,800,2085636527,1,388.0,8,800,-714131440,1,297.0,8,800,-1572227755,1,311.0,8,800,908107700,1
11,438.0,8,800,1444603353,1,521.0,8,800,-1299121290,1,309.0,8,800,-943059171,1,311.0,8,800,2051683735,1
12,266.0,8,800,1687914763,1,350.0,8,800,915179845,1,299.0,8,800,-542945089,1,328.0,8,800,-1344900921,1
13,312.0,8,800,-121322837,1,311.0,8,800,-794056666,1,640.0,8,800,1601432361,1,344.0,8,800,-2122493480,1
14,254.0,8,800,-1749029417,1,536.0,8,800,-2048845306,1,859.0,8,800,-1611589073,1,316.0,8,800,319491351,1
15,250.0,8,800,82544987,1,614.0,8,800,-1584014942,1,303.0,8,800,2131665462,1,270.0,8,800,1006348453,1
16,321.0,8,800,-1685074669,1,305.0,8,800,1432076770,1,328.0,8,800,-1488949548,1,441.0,8,800,237018580,1
17,305.0,8,800,379837204,1,323.0,8,800,998030918,1,429.0,8,800,-1193308785,1,251.0,8,800,1607691637,1
18,204.0,8,800,-895843939,1,1151.0,8,800,1609275958,1,270.0,8,800,-1942004244,1,286.0,8,800,882133928,1
19,486.0,8,800,621186560,1,882.0,8,800,1194378427,1,368.0,8,800,-647641487,1,455.0,8,800,1491202732,1
20,374.0,8,800,-1760854242,1,914.0,8,800,1451740230,1,297.0,8,800,-1973811963,1,270.0,8,800,921901435,1
21,214.0,8,800,-693074706,1,322.0,8,800,1119504172,1,320.0,8,800,-615031897,1,218.0,8,800,-1279584009,1
22,316.0,8,800,-512956968,1,315.0,8,800,-480148435,1,348.0,8,800,1351466512,1,260.0,8,800,874827973,1
23,318.0,8,800,520918898,1,730.0,8,800,-1891471509,1,310.0,8,800,91839948,1,302.0,8,800,-2049319352,1
24,313.0,8,800,1240092700,1,1150.0,8,800,1529075468,1,293.0,8,800,-132449097,1,256.0,8,800,-1049279367,1
25,266.0,8,800,2134387486,1,868.0,8,800,-908843967,1,252.0,8,800,782979434,1,372.0,8,800,-572994783,1
26,271.0,8,800,-687641284,1,282.0,8,800,-1352757900,1,303.0,8,800,-910510657,1,235.0,8,800,1130072715,1
27,363.0,8,800,-182035974,1,705.0,8,800,-429338696,1,614.0,8,800,1935511307,1,256.0,8,800,-1259364598,1
28,254.0,8,800,1392338781,1,374.0,8,800,540288794,1,298.0,8,800,2008871825,1,253.0,8,800,472538759,1
29,305.0,8,800,1755972799,1,307.0,8,800,-1608219751,1,289.0,8,800,1694510290,1,267.0,8,800,728908272,1
30,372.0,8,800,-1378603504,1,881.0,8,800,1363896471,1,439.0,8,800,996785914,1,417.0,8,800,-1429624462,1
31,318.0,8,800,1143800017,1,765.0,8,800,-241316987,1,289.0,8,800,-1997132327,1,258.0,8,800,2109116059,1
32,250.0,8,800,-1835382053,1,440.0,8,800,-162213092,1,370.0,8,800,-168496753,1,429.0,8,800,1283372288,1
33,430.0,8,800,-988980049,1,978.0,8,800,-1039137868,1,314.0,8,800,1813673173,1,281.0,8,800,-758903107,1
34,311.0,8,800,86974239,1,287.0,8,800,433633589,1,443.0,8,800,-694052672,1,257.0,8,800,-1847066793,1
35,249.0,8,800,-971619732,1,577.0,8,800,-17821829,1,236.0,8,800,1372380826,1,253.0,8,800,1835759509,1
36,382.0,8,800,-2026692909,1,317.0,8,800,78120629,1,312.0,8,800,946383530,1,257.0,8,800,985597794,1
37,261.0,8,800,651299520,1,1220.0,8,800,2140245877,1,868.0,8,800,892916497,1,256.0,8,800,1894775320,1
38,427.0,8,800,-371005849,1,489.0,8,800,-2305913,1,291.0,8,800,961526523,1,274.0,8,800,520065518,1
39,252.0,8,800,-2101908778,1,292.0,8,800,419668002,1,532.0,8,800,-1195721621,1,313.0,8,800,1356718909,1
40,318.0,8,800,1710344285,1,307.0,8,800,647956079,1,298.0,8,800,1806198819,1,258.0,8,800,1380883136,1
41,254.0,8,800,-450751775,1,386.0,8,800,-864694066,1,673.0,8,800,910851715,1,259.0,8,800,-2019399894,1
42,321.0,8,800,-2019324191,1,317.0,8,800,1732607022,1,351.0,8,800,1880282133,1,451.0,8,800,-1790916721,1
43,320.0,8,800,-873841331,1,304.0,8,800,-2091564491,1,292.0,8,800,1076181690,1,266.0,8,800,-1341939383,1
44,274.0,8,800,-569982510,1,297.0,8,800,-1876052419,1,425.0,8,800,1851345242,1,265.0,8,800,809213374,1
45,265.0,8,800,1337925576,1,310.0,8,800,849641750,1,313.0,8,800,1654489890,1,283.0,8,800,-39234120,1
46,278.0,8,800,489069247,1,314.0,8,800,-201442565,1,771.0,8,800,1629012450,1,255.0,8,800,1493714229,1
47,475.0,8,800,1870690458,1,504.0,8,800,647476580,1,325.0,8,800,-1557651906,1,423.0,8,800,-981581767,1
48,449.0,8,800,2145115009,1,303.0,8,800,736885218,1,364.0,8,800,486691231,1,266.0,8,800,-1881968711,1
49,334.0,8,800,399688784,1,764.0,8,800,-1177575307,1,283.0,8,800,-269720586,1,295.0,8,800,-1439781113,1
