,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,316.0,8,800,-1299943446,1,295.0,8,800,-813643991,1,311.0,8,800,-1330057889,1,260.0,8,800,824522479,1
1,259.0,8,800,842584186,1,510.0,8,800,166185022,1,279.0,8,800,1833727390,1,251.0,8,800,1443778626,1
2,499.0,8,800,1079309578,1,315.0,8,800,1120840521,1,343.0,8,800,-1007040336,1,267.0,8,800,1073487937,1
3,214.0,8,800,-1575372937,1,328.0,8,800,-134318889,1,293.0,8,800,418139667,1,269.0,8,800,-148112103,1
4,254.0,8,800,-1241947934,1,301.0,8,800,544030075,1,447.0,8,800,-1252138455,1,278.0,8,800,-488363503,1
5,210.0,8,800,-1865005163,1,318.0,8,800,1655959867,1,328.0,8,800,-2018900384,1,344.0,8,800,-1564349254,1
6,258.0,8,800,103608640,1,396.0,8,800,-2118099558,1,328.0,8,800,-1734588161,1,264.0,8,800,1083808115,1
7,262.0,8,800,85424345,1,728.0,8,800,83803350,1,293.0,8,800,964951024,1,279.0,8,800,-1488013215,1
8,259.0,8,800,1433965283,1,820.0,8,800,1864298309,1,266.0,8,800,173808449,1,316.0,8,800,-1312976484,1
9,260.0,8,800,-34540252,1,303.0,8,800,-1171289009,1,307.0,8,800,-396192959,1,256.0,8,800,-1053955714,1
10,368.0,8,800,-928246404,1,350.0,8,800,76516884,1,291.0,8,800,-1608934543,1,257.0,8,800,1667185137,1
11,268.0,8,800,262626479,1,318.0,8,800,1179570583,1,312.0,8,800,906649108,1,268.0,8,800,1853178633,1
12,403.0,8,800,-217250804,1,314.0,8,800,1109992613,1,339.0,8,800,1505317531,1,221.0,8,800,674405730,1
13,318.0,8,800,-27460911,1,289.0,8,800,-1281360090,1,270.0,8,800,-2073018978,1,260.0,8,800,915335853,1
14,237.0,8,800,-532394085,1,328.0,8,800,37569248,1,298.0,8,800,-1896410452,1,261.0,8,800,-1720847008,1
