,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,486.0,8,800,-264902521,1,302.0,8,800,-479803915,1,290.0,8,800,-261601920,1,271.0,8,800,2032125403,1
1,349.0,8,800,-660832773,1,840.0,8,800,601435222,1,257.0,8,800,-1861092218,1,263.0,8,800,726847927,1
2,253.0,8,800,1700886067,1,317.0,8,800,-1493751274,1,292.0,8,800,1016243408,1,220.0,8,800,2027720814,1
3,301.0,8,800,-1688081592,1,798.0,8,800,314644503,1,306.0,8,800,-2136433974,1,266.0,8,800,592575859,1
4,259.0,8,800,560332064,1,317.0,8,800,519912345,1,504.0,8,800,524754998,1,225.0,8,800,2134783931,1
5,343.0,8,800,-1122833948,1,321.0,8,800,-147275523,1,281.0,8,800,-417098653,1,245.0,8,800,1462374471,1
6,255.0,8,800,-968438957,1,452.0,8,800,1445114058,1,628.0,8,800,1105941220,1,373.0,8,800,-1720088404,1
7,287.0,8,800,2119070066,1,316.0,8,800,-295431248,1,565.0,8,800,1227050001,1,254.0,8,800,1398478507,1
8,369.0,8,800,-709272124,1,300.0,8,800,427521234,1,236.0,8,800,-1429572585,1,320.0,8,800,-844728410,1
9,253.0,8,800,109965403,1,306.0,8,800,1534990720,1,758.0,8,800,-1728716735,1,294.0,8,800,167731718,1
10,252.0,8,800,-1223210084,1,684.0,8,800,-1089723515,1,498.0,8,800,-904169390,1,310.0,8,800,-1164412068,1
11,222.0,8,800,-1769701818,1,292.0,8,800,1856227939,1,292.0,8,800,-1305797401,1,290.0,8,800,672330983,1
12,243.0,8,800,-194712501,1,356.0,8,800,-765906294,1,284.0,8,800,-1123857372,1,236.0,8,800,-53624959,1
13,261.0,8,800,-196621135,1,485.0,8,800,-1487456835,1,297.0,8,800,750778084,1,281.0,8,800,15398775,1
14,276.0,8,800,-947890727,1,818.0,8,800,2094224582,1,317.0,8,800,1838108977,1,315.0,8,800,448657533,1
15,262.0,8,800,354156154,1,331.0,8,800,-1872687907,1,667.0,8,800,1904100682,1,378.0,8,800,-542445797,1
16,251.0,8,800,-1118737039,1,317.0,8,800,-2011055660,1,309.0,8,800,91838639,1,312.0,8,800,693983142,1
17,310.0,8,800,1879881556,1,766.0,8,800,801015202,1,392.0,8,800,-1935503167,1,344.0,8,800,-7843644,1
18,269.0,8,800,-1119063428,1,316.0,8,800,1896838641,1,320.0,8,800,1392704655,1,274.0,8,800,1245233375,1
19,313.0,8,800,-508097118,1,321.0,8,800,-1241141438,1,284.0,8,800,-878274731,1,275.0,8,800,-497196089,1
20,223.0,8,800,825130880,1,904.0,8,800,-1764145673,1,312.0,8,800,977934095,1,354.0,8,800,-1459956096,1
21,315.0,8,800,213449268,1,712.0,8,800,1550000357,1,308.0,8,800,808690338,1,332.0,8,800,195435984,1
22,272.0,8,800,-1008292811,1,844.0,8,800,-612776685,1,320.0,8,800,983343392,1,275.0,8,800,-54613785,1
23,272.0,8,800,-598585496,1,282.0,8,800,-335210105,1,569.0,8,800,2126974716,1,260.0,8,800,470237931,1
24,251.0,8,800,-678181499,1,736.0,8,800,416973080,1,318.0,8,800,557455511,1,227.0,8,800,903797830,1
25,352.0,8,800,18121903,1,316.0,8,800,1599223977,1,328.0,8,800,-159862972,1,405.0,8,800,-1340647524,1
26,496.0,8,800,293618874,1,289.0,8,800,-1151356005,1,288.0,8,800,-2140045355,1,280.0,8,800,-1843433456,1
27,395.0,8,800,1311561071,1,325.0,8,800,-819196722,1,595.0,8,800,2102271218,1,243.0,8,800,-493032909,1
28,253.0,8,800,634204765,1,602.0,8,800,-2088131916,1,292.0,8,800,-1569391222,1,327.0,8,800,402975344,1
29,313.0,8,800,883116059,1,320.0,8,800,-41248974,1,492.0,8,800,841223652,1,226.0,8,800,1135113397,1
30,290.0,8,800,1701661614,1,886.0,8,800,1591387832,1,320.0,8,800,1082279822,1,254.0,8,800,2074478186,1
31,253.0,8,800,1601896122,1,494.0,8,800,-1080387933,1,406.0,8,800,-1143923848,1,258.0,8,800,-172964888,1
32,259.0,8,800,1022197668,1,304.0,8,800,-591838374,1,315.0,8,800,2102317582,1,306.0,8,800,-1541755296,1
33,258.0,8,800,-1937265581,1,700.0,8,800,990569881,1,360.0,8,800,-392899538,1,227.0,8,800,1676488797,1
34,262.0,8,800,-305935601,1,759.0,8,800,657416464,1,466.0,8,800,-1419991747,1,272.0,8,800,931491669,1
35,272.0,8,800,-1732550691,1,313.0,8,800,713161012,1,304.0,8,800,-1995199614,1,408.0,8,800,180996708,1
