,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1473695263,262.0,4,0,304.0,13,2,280.0,11,0,260.0,11,1
1,-1289021344,283.0,15,0,345.0,17,0,345.0,17,0,345.0,17,0
2,-750607127,409.0,10,0,227.0,12,3,513.0,14,0,315.0,15,1
3,-839430645,332.0,9,0,256.0,11,1,273.0,10,0,312.0,11,1
4,-1554768885,441.0,17,0,257.0,12,2,256.0,18,0,257.0,14,2
5,1470318512,259.0,15,0,284.0,12,0,284.0,12,0,284.0,12,0
6,2053946060,297.0,10,0,256.0,22,2,280.0,20,0,319.0,20,1
7,1628452989,235.0,9,0,316.0,12,2,270.0,13,0,562.0,11,2
8,-1246508958,267.0,15,0,321.0,14,0,321.0,14,0,321.0,14,0
9,1795881549,267.0,14,0,265.0,13,3,356.0,18,0,376.0,13,2
10,316505677,254.0,11,0,256.0,14,2,269.0,10,0,252.0,13,1
11,484499450,322.0,6,0,255.0,12,3,382.0,8,0,326.0,10,2
12,1936272643,256.0,13,0,324.0,5,2,217.0,3,0,456.0,4,2
13,-146084306,269.0,9,0,253.0,16,2,258.0,14,0,326.0,12,1
14,491479063,284.0,9,0,262.0,11,2,263.0,11,0,297.0,9,2
15,723160957,279.0,15,0,224.0,8,2,378.0,7,0,282.0,7,2
16,-828824043,322.0,14,0,285.0,14,2,465.0,13,0,324.0,13,2
17,1245097537,390.0,9,0,285.0,11,2,392.0,10,0,302.0,10,2
18,-1146842939,269.0,14,0,259.0,22,3,264.0,21,0,269.0,16,1
19,427463269,262.0,8,0,324.0,13,1,260.0,16,0,298.0,13,1
20,784435821,260.0,11,0,321.0,12,2,227.0,13,0,251.0,9,3
21,1485107533,335.0,13,0,369.0,17,1,268.0,17,0,270.0,17,1
22,-1287882102,358.0,8,0,285.0,15,2,329.0,17,0,379.0,19,3
23,-2146294292,407.0,21,0,256.0,12,4,380.0,10,0,278.0,9,2
24,-1014679979,281.0,11,0,237.0,8,1,299.0,10,0,262.0,10,1
25,-1585965355,377.0,18,0,229.0,11,2,256.0,12,0,281.0,11,2
26,-847247211,388.0,20,0,320.0,18,1,321.0,18,0,315.0,22,1
27,1387285554,253.0,8,0,257.0,11,0,257.0,11,0,257.0,11,0
28,-681600781,264.0,10,0,338.0,20,0,338.0,20,0,338.0,20,0
29,-927947892,341.0,15,0,305.0,15,2,282.0,18,0,259.0,21,1
30,-1312397737,358.0,21,0,211.0,8,2,269.0,5,0,274.0,8,2
31,1211933523,265.0,8,0,286.0,21,2,330.0,19,0,261.0,18,1
32,983943032,264.0,15,0,326.0,21,2,255.0,18,0,214.0,19,1
33,807532445,327.0,13,0,253.0,16,2,280.0,13,0,388.0,11,1
34,1285890449,265.0,4,0,314.0,13,5,323.0,14,0,256.0,13,4
35,1820181357,264.0,10,0,255.0,19,1,271.0,14,0,281.0,16,0
36,-1690319904,324.0,14,0,264.0,13,2,210.0,13,0,258.0,16,1
37,1129663039,279.0,27,0,325.0,12,2,263.0,10,0,240.0,11,2
38,1551115010,260.0,19,0,263.0,21,1,260.0,18,0,274.0,16,1
39,-2138945152,284.0,18,0,279.0,10,4,265.0,15,0,258.0,13,2
40,618243664,260.0,4,0,256.0,12,5,267.0,14,0,285.0,12,1
41,1351226206,441.0,12,0,277.0,21,2,267.0,20,0,258.0,18,2
42,-1197713415,344.0,11,0,227.0,13,4,255.0,11,0,231.0,13,1
43,971931251,261.0,22,0,313.0,10,1,296.0,12,0,268.0,11,3
44,-1797244964,508.0,10,0,199.0,21,4,236.0,16,0,265.0,23,3
45,444376319,308.0,12,0,258.0,15,2,322.0,11,0,266.0,10,2
46,1345342102,499.0,6,0,333.0,7,0,333.0,7,0,333.0,7,0
47,121690389,313.0,21,0,310.0,23,2,293.0,23,0,275.0,24,1
48,634086894,342.0,28,0,269.0,13,1,331.0,13,0,261.0,13,1
49,359280652,547.0,20,0,364.0,9,1,326.0,14,0,234.0,12,5
