,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-833056019,309,22,258.0,9,0,324.0,12,0,324.0,12,0,324.0,12,0
1,943554172,269,25,251.0,7,0,353.0,5,1,395.0,5,0,333.0,3,1
2,1353277194,686,21,263.0,19,0,309.0,22,5,319.0,19,0,223.0,22,1
3,-1744463123,157,2,259.0,3,0,251.0,3,0,251.0,3,0,251.0,3,0
4,1936863606,320,10,310.0,5,0,210.0,6,0,210.0,6,0,210.0,6,0
5,722745846,462,28,278.0,18,0,375.0,20,3,252.0,20,0,259.0,20,1
6,1107549,195,14,251.0,2,0,319.0,5,0,319.0,5,0,319.0,5,0
7,922037833,512,6,262.0,13,0,244.0,21,1,258.0,23,0,268.0,20,2
8,674164244,459,5,259.0,14,0,242.0,13,2,389.0,14,0,339.0,14,2
9,111112426,587,47,259.0,16,0,319.0,20,4,315.0,20,0,223.0,21,1
10,1291734709,609,13,260.0,24,0,280.0,14,4,280.0,14,0,264.0,14,4
11,-186252404,605,13,273.0,17,0,311.0,17,6,275.0,15,0,269.0,17,3
12,1284583844,413,34,261.0,18,0,400.0,12,1,257.0,12,0,217.0,12,2
13,-1447438120,666,27,278.0,19,0,256.0,18,8,271.0,19,0,212.0,22,2
14,-1709416795,691,21,271.0,17,0,376.0,16,7,280.0,21,0,318.0,17,1
15,368211339,445,9,258.0,13,0,316.0,15,2,270.0,12,0,205.0,12,2
16,-1032415340,620,62,387.0,18,0,360.0,11,4,322.0,13,0,295.0,13,5
17,-474771843,257,24,260.0,8,0,346.0,7,1,259.0,6,0,258.0,7,1
18,1701851897,420,17,265.0,16,0,260.0,11,1,415.0,9,0,278.0,10,1
19,-1105804563,417,30,278.0,11,0,342.0,8,2,272.0,7,0,260.0,8,1
20,-389193315,229,14,232.0,7,0,280.0,12,0,280.0,12,0,280.0,12,0
21,1986028599,533,54,284.0,17,0,332.0,17,2,284.0,15,0,264.0,17,2
22,-279839597,560,51,255.0,10,0,299.0,11,2,264.0,11,0,325.0,10,1
23,568664756,404,37,287.0,13,0,303.0,12,1,263.0,14,0,254.0,8,1
24,1414050865,425,26,264.0,5,0,312.0,12,2,280.0,10,0,256.0,9,0
25,1889452002,413,25,331.0,13,0,222.0,12,2,318.0,10,0,280.0,11,4
26,1704398728,487,39,256.0,20,0,323.0,19,2,276.0,22,0,334.0,17,2
27,-1864206481,286,15,258.0,5,0,203.0,15,1,194.0,15,0,238.0,15,2
28,-653604573,220,16,263.0,9,0,199.0,5,0,199.0,5,0,199.0,5,0
29,-388409606,691,49,288.0,16,0,271.0,33,2,316.0,32,0,261.0,35,0
30,-205420154,311,32,313.0,5,0,304.0,8,1,256.0,8,0,293.0,7,0
31,736646953,685,69,514.0,13,0,382.0,26,5,281.0,37,0,282.0,27,0
32,-1156279229,315,32,494.0,17,0,313.0,8,0,313.0,8,0,313.0,8,0
33,-760497745,210,17,365.0,3,0,271.0,4,1,385.0,5,0,283.0,3,1
34,-836349662,516,42,358.0,19,0,258.0,26,3,377.0,26,0,218.0,27,1
35,-903356668,384,20,251.0,11,0,312.0,9,1,259.0,10,0,316.0,7,2
36,-1360517967,351,4,317.0,7,0,297.0,10,1,208.0,10,0,257.0,8,1
37,-1637861854,443,36,327.0,16,0,264.0,17,3,261.0,18,0,255.0,15,2
38,251030062,627,26,319.0,19,0,257.0,11,1,293.0,12,0,258.0,12,1
39,2121373441,642,13,265.0,16,0,377.0,24,4,632.0,21,0,293.0,26,3
40,1899839791,559,28,267.0,13,0,386.0,14,4,260.0,6,0,365.0,9,2
41,-1601840158,490,20,312.0,15,0,217.0,11,3,283.0,12,0,308.0,13,0
42,944627035,438,40,275.0,12,0,315.0,13,0,315.0,13,0,315.0,13,0
43,-468226672,695,42,494.0,26,0,388.0,19,7,321.0,19,0,269.0,24,2
44,1368766259,196,4,255.0,11,0,227.0,9,0,227.0,9,0,227.0,9,0
45,466604252,417,26,315.0,7,0,267.0,11,1,274.0,11,0,231.0,9,1
46,226216113,426,9,376.0,13,0,270.0,11,1,298.0,13,0,219.0,11,3
47,2132071960,197,2,260.0,6,0,195.0,4,1,408.0,4,0,210.0,5,2
48,1673712038,245,25,231.0,4,0,325.0,9,0,325.0,9,0,325.0,9,0
49,-386263195,575,35,268.0,21,0,276.0,13,4,263.0,15,0,224.0,14,3
