,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,174815824,462,28,267.0,13,0,292.0,16,3,292.0,21,0,256.0,15,1
1,324152449,462,28,260.0,6,0,272.0,13,1,283.0,15,0,338.0,14,1
2,-1495423973,462,28,275.0,16,0,272.0,20,1,251.0,23,0,400.0,20,1
3,-480144600,462,28,272.0,10,0,270.0,20,1,341.0,16,0,340.0,16,1
4,1092030358,462,28,294.0,13,0,276.0,10,1,316.0,10,0,315.0,11,4
5,-923797606,462,28,265.0,17,0,223.0,14,5,253.0,13,0,404.0,13,3
6,1171869752,462,28,320.0,10,0,252.0,12,1,271.0,13,0,227.0,12,3
7,418411439,462,28,246.0,21,0,258.0,13,2,293.0,12,0,303.0,13,2
8,-838527221,462,28,325.0,7,0,252.0,15,2,254.0,16,0,318.0,16,2
9,-373994607,462,28,206.0,11,0,281.0,10,4,389.0,13,0,263.0,12,3
10,1201445227,462,28,256.0,11,0,331.0,22,4,278.0,20,0,260.0,21,3
11,-1983568772,462,28,317.0,14,0,396.0,18,1,316.0,19,0,265.0,19,1
12,1966040549,462,28,255.0,17,0,266.0,10,1,270.0,7,0,225.0,8,1
13,-1852991283,462,28,268.0,6,0,299.0,12,0,299.0,12,0,299.0,12,0
14,-394305940,462,28,266.0,27,0,360.0,8,1,271.0,9,0,354.0,8,1
15,-1149064592,462,28,267.0,33,0,243.0,14,3,269.0,12,0,265.0,12,2
16,650684104,462,28,322.0,8,0,223.0,8,3,193.0,7,0,328.0,7,2
17,-835256781,462,28,375.0,18,0,396.0,24,1,343.0,19,0,268.0,21,1
18,-1736126695,462,28,303.0,11,0,258.0,7,2,272.0,6,0,260.0,5,2
19,-683959423,462,28,299.0,23,0,275.0,19,1,218.0,17,0,210.0,19,1
20,-640515888,462,28,363.0,14,0,268.0,12,0,268.0,12,0,268.0,12,0
21,1949786865,462,28,503.0,12,0,262.0,12,1,256.0,10,0,331.0,11,1
22,401691865,462,28,272.0,14,0,310.0,15,2,252.0,9,0,260.0,12,1
23,-576946297,462,28,266.0,17,0,315.0,14,4,266.0,12,0,254.0,16,2
24,815808495,462,28,490.0,11,0,254.0,15,1,217.0,16,0,308.0,15,1
25,-339890554,462,28,263.0,21,0,320.0,14,5,329.0,15,0,256.0,13,4
26,414845719,462,28,321.0,14,0,257.0,11,3,237.0,13,0,257.0,12,1
27,-726025732,462,28,310.0,12,0,254.0,18,1,254.0,17,0,233.0,17,1
28,-1649968722,462,28,315.0,28,0,305.0,16,4,259.0,15,0,314.0,13,5
29,-381951730,462,28,283.0,15,0,259.0,5,4,339.0,5,0,320.0,5,1
30,1624851965,462,28,263.0,11,0,270.0,16,0,270.0,16,0,270.0,16,0
31,-716301492,462,28,256.0,16,0,226.0,12,4,260.0,17,0,295.0,14,1
32,1967344220,462,28,317.0,16,0,238.0,19,2,389.0,17,0,254.0,18,2
33,869627806,462,28,253.0,11,0,257.0,10,3,355.0,10,0,265.0,11,3
34,300503392,462,28,212.0,8,0,260.0,20,1,273.0,20,0,373.0,20,1
35,2041680734,462,28,281.0,18,0,325.0,9,2,284.0,10,0,316.0,10,1
36,1294004155,462,28,266.0,13,0,290.0,12,3,252.0,8,0,265.0,7,2
37,-725491226,462,28,268.0,11,0,256.0,10,4,297.0,9,0,268.0,9,4
38,-64707547,462,28,495.0,12,0,266.0,10,2,259.0,13,0,282.0,10,1
39,156670247,462,28,494.0,13,0,256.0,13,2,362.0,14,0,269.0,13,1
40,-980095579,462,28,273.0,10,0,437.0,9,2,260.0,11,0,248.0,11,3
41,-1199705888,462,28,267.0,10,0,276.0,12,4,248.0,15,0,262.0,13,4
42,569985196,462,28,291.0,18,0,260.0,20,2,281.0,20,0,320.0,21,2
43,1792376619,462,28,376.0,21,0,256.0,10,3,256.0,10,0,261.0,11,3
44,-1413315152,462,28,313.0,11,0,255.0,16,0,255.0,16,0,255.0,16,0
45,-1822442767,462,28,499.0,20,0,244.0,9,2,255.0,10,0,362.0,10,2
46,1640141218,462,28,369.0,14,0,311.0,9,2,397.0,7,0,245.0,7,1
47,2068846901,462,28,289.0,11,0,285.0,9,2,408.0,13,0,299.0,11,1
48,-936203376,462,28,266.0,16,0,295.0,10,2,282.0,15,0,270.0,11,1
49,-265601129,462,28,264.0,10,0,445.0,9,2,254.0,10,0,344.0,10,1
