,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1904726524,800,1,8,296.0,28,0,322.0,24,17,314.0,26,0,,47,15
1,2082729018,800,1,8,298.0,27,0,309.0,25,10,302.0,22,0,277.0,22,12
2,-475604936,800,1,8,829.0,23,0,335.0,34,18,942.0,33,0,310.0,33,11
3,1927266751,800,1,8,409.0,11,0,327.0,12,21,312.0,16,0,427.0,13,9
4,222461214,800,1,8,451.0,29,0,312.0,23,11,275.0,18,0,235.0,20,11
5,28781698,800,1,8,517.0,32,0,259.0,21,16,292.0,24,0,316.0,18,8
6,-1389849853,800,1,8,377.0,19,0,255.0,17,16,290.0,15,0,297.0,15,15
7,-1836701776,800,1,8,508.0,18,0,266.0,20,12,295.0,18,0,240.0,18,11
8,615726928,800,1,8,315.0,34,0,335.0,16,22,304.0,19,0,388.0,17,14
9,-1729498752,800,1,8,318.0,33,0,321.0,31,17,288.0,28,0,321.0,34,14
10,-1275621459,800,1,8,307.0,24,0,311.0,52,6,373.0,56,0,313.0,56,6
11,1164251522,800,1,8,321.0,17,0,326.0,16,18,268.0,14,0,252.0,16,10
12,-367768337,800,1,8,299.0,29,0,326.0,14,14,296.0,17,0,1061.0,17,15
13,-1971637027,800,1,8,309.0,24,0,274.0,21,17,759.0,44,0,315.0,26,11
14,932077757,800,1,8,823.0,19,0,255.0,20,14,317.0,18,0,297.0,18,10
15,-1517736531,800,1,8,355.0,38,0,292.0,25,19,565.0,21,0,254.0,21,9
16,-1813794288,800,1,8,448.0,25,0,313.0,28,24,284.0,25,0,691.0,26,20
17,683234308,800,1,8,311.0,23,0,313.0,48,8,259.0,42,0,254.0,47,10
18,-921730644,800,1,8,905.0,27,0,324.0,28,13,292.0,34,0,312.0,36,0
19,1640977965,800,1,8,382.0,23,0,289.0,25,26,295.0,31,0,332.0,26,14
20,1854021996,800,1,8,315.0,30,0,325.0,24,11,304.0,25,0,321.0,25,8
21,2121798354,800,1,8,301.0,37,0,340.0,28,23,318.0,27,0,460.0,25,12
22,1452416694,800,1,8,431.0,19,0,383.0,24,21,305.0,28,0,252.0,26,19
23,1212902083,800,1,8,536.0,19,0,262.0,19,12,488.0,19,0,320.0,19,5
24,-280840221,800,1,8,771.0,13,0,318.0,16,24,504.0,17,0,317.0,14,14
25,-528931287,800,1,8,317.0,15,0,254.0,37,23,793.0,28,0,436.0,29,7
26,612863829,800,1,8,321.0,17,0,252.0,21,10,316.0,19,0,264.0,21,3
27,248190039,800,1,8,591.0,16,0,263.0,13,16,321.0,13,0,265.0,16,14
28,-816335001,800,1,8,375.0,19,0,310.0,36,5,420.0,40,0,266.0,39,8
29,1926494066,800,1,8,277.0,26,0,260.0,26,12,252.0,24,0,215.0,24,9
30,-728268817,800,1,8,324.0,26,0,275.0,46,8,280.0,48,0,265.0,44,8
31,1478138462,800,1,8,302.0,24,0,276.0,21,17,295.0,25,0,243.0,23,3
32,1391082739,800,1,8,442.0,37,0,253.0,18,14,762.0,18,0,292.0,20,11
33,1657732192,800,1,8,300.0,28,0,552.0,37,10,300.0,34,0,266.0,37,10
34,-1181723138,800,1,8,312.0,20,0,334.0,18,14,433.0,20,0,319.0,21,16
35,-1744401676,800,1,8,397.0,18,0,228.0,21,6,273.0,19,0,378.0,22,6
36,695042443,800,1,8,942.0,19,0,255.0,21,12,284.0,20,0,307.0,21,12
37,1946413220,800,1,8,343.0,24,0,295.0,30,14,279.0,28,0,317.0,30,4
38,-247439600,800,1,8,753.0,51,0,267.0,31,15,323.0,30,0,247.0,31,13
39,-10764742,800,1,8,279.0,31,0,318.0,30,15,314.0,29,0,248.0,29,11
40,625917624,800,1,8,893.0,17,0,313.0,29,11,316.0,29,0,209.0,32,13
41,1652388237,800,1,8,311.0,23,0,289.0,38,5,315.0,46,0,377.0,35,4
42,-11393076,800,1,8,353.0,21,0,317.0,29,24,314.0,26,0,305.0,26,4
43,1997546354,800,1,8,732.0,30,0,261.0,30,12,322.0,26,0,364.0,30,5
44,1092042609,800,1,8,308.0,30,0,873.0,36,21,280.0,29,0,333.0,34,5
45,1935711004,800,1,8,315.0,22,0,240.0,31,16,380.0,26,0,326.0,27,8
46,-2026198341,800,1,8,313.0,25,0,250.0,18,9,255.0,16,0,268.0,18,4
47,-1701954751,800,1,8,305.0,17,0,268.0,20,15,284.0,17,0,424.0,17,14
48,1940517923,800,1,8,326.0,25,0,260.0,22,7,370.0,18,0,320.0,18,10
49,-1402000584,800,1,8,314.0,22,0,273.0,18,18,553.0,16,0,315.0,15,10
