,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,227032674,260.0,12,0,259.0,16,3,384.0,15,0,279.0,14,2
1,-135211989,260.0,15,0,264.0,8,1,286.0,7,0,383.0,6,0
2,2015188247,282.0,17,0,243.0,14,0,243.0,14,0,243.0,14,0
3,1760072045,266.0,13,0,275.0,9,3,326.0,13,0,257.0,10,1
4,839359317,276.0,7,0,265.0,4,5,265.0,4,0,227.0,6,0
5,1339010038,252.0,18,0,260.0,15,2,231.0,16,0,271.0,14,4
6,631707013,357.0,23,0,315.0,22,1,376.0,21,0,291.0,22,1
7,1034028767,299.0,23,0,259.0,8,1,255.0,13,0,316.0,9,1
8,1045279260,314.0,17,0,317.0,14,2,268.0,13,0,205.0,14,2
9,-1093647168,259.0,8,0,376.0,19,3,275.0,18,0,261.0,18,2
10,1849543154,425.0,14,0,260.0,19,3,255.0,15,0,213.0,16,3
11,-1926630634,293.0,14,0,261.0,14,1,300.0,15,0,309.0,14,1
12,1295295973,303.0,17,0,257.0,16,4,267.0,20,0,329.0,17,2
13,-1578386215,264.0,13,0,288.0,15,4,338.0,13,0,258.0,15,2
14,1298395206,491.0,12,0,255.0,12,3,283.0,11,0,275.0,11,3
15,1364985757,255.0,15,0,357.0,10,3,221.0,10,0,264.0,8,2
16,-205863272,397.0,14,0,321.0,15,5,271.0,17,0,221.0,12,1
17,578647206,261.0,14,0,318.0,13,2,317.0,13,0,266.0,12,2
18,1068414553,322.0,13,0,317.0,19,3,283.0,17,0,465.0,16,1
19,1147361974,264.0,14,0,324.0,17,4,261.0,18,0,376.0,20,2
20,125097240,502.0,14,0,320.0,11,2,380.0,7,0,294.0,10,2
21,1541735930,275.0,21,0,331.0,10,3,261.0,10,0,265.0,10,3
22,-2022244984,263.0,21,0,292.0,10,4,376.0,10,0,279.0,11,3
23,1275847215,359.0,14,0,359.0,9,4,349.0,11,0,379.0,11,2
24,-1845438493,325.0,10,0,280.0,10,3,333.0,9,0,254.0,11,3
25,-1213653697,271.0,10,0,258.0,5,1,267.0,5,0,288.0,6,1
26,-1080031083,313.0,8,0,268.0,13,0,268.0,13,0,268.0,13,0
27,-981080566,258.0,15,0,225.0,12,2,261.0,16,0,234.0,11,2
28,-1407634158,338.0,8,0,261.0,20,1,261.0,17,0,220.0,21,0
29,921666408,298.0,16,0,325.0,16,3,265.0,18,0,268.0,16,4
