,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1583969577,432,26,262.0,17,0,255.0,11,1,243.0,11,0,263.0,12,1
1,1114270126,432,26,278.0,8,0,367.0,20,2,255.0,17,0,213.0,14,2
2,-1983000777,432,26,273.0,6,0,252.0,10,2,372.0,8,0,210.0,13,2
3,-2070629244,432,26,279.0,17,0,257.0,15,0,257.0,15,0,257.0,15,0
4,-425085592,432,26,252.0,20,0,222.0,18,3,232.0,19,0,208.0,21,2
5,-160630855,432,26,273.0,17,0,258.0,12,1,318.0,17,0,260.0,13,0
6,816080244,432,26,279.0,9,0,387.0,11,1,258.0,11,0,317.0,11,1
7,-852797140,432,26,267.0,18,0,265.0,13,2,262.0,12,0,313.0,12,2
8,-1469898032,432,26,310.0,14,0,221.0,13,0,221.0,13,0,221.0,13,0
9,-1078541801,432,26,269.0,6,0,272.0,11,2,256.0,15,0,256.0,16,4
10,-90639946,432,26,267.0,14,0,349.0,14,1,214.0,13,0,259.0,13,1
11,2068886754,432,26,304.0,15,0,264.0,10,2,267.0,14,0,313.0,11,1
12,-1487009221,432,26,274.0,13,0,432.0,22,1,224.0,21,0,316.0,26,1
13,96202759,432,26,273.0,16,0,272.0,11,0,272.0,11,0,272.0,11,0
14,1031604248,432,26,266.0,9,0,257.0,17,1,318.0,16,0,289.0,16,1
15,-1545587980,432,26,267.0,10,0,296.0,16,0,296.0,16,0,296.0,16,0
16,123516567,432,26,321.0,13,0,232.0,11,3,257.0,14,0,229.0,10,2
17,335636740,432,26,260.0,10,0,279.0,9,2,268.0,11,0,259.0,11,1
18,-1496626666,432,26,228.0,9,0,219.0,19,2,505.0,18,0,258.0,20,3
19,2100099957,432,26,262.0,8,0,271.0,8,1,265.0,8,0,314.0,8,1
20,-886808649,432,26,266.0,13,0,354.0,13,3,229.0,10,0,216.0,12,3
21,1477259437,432,26,274.0,11,0,299.0,18,0,299.0,18,0,299.0,18,0
22,556784694,432,26,629.0,11,0,341.0,5,1,256.0,4,0,256.0,6,1
23,1050550634,432,26,267.0,16,0,311.0,15,3,254.0,16,0,376.0,13,2
24,-1945432527,432,26,492.0,17,0,328.0,7,1,260.0,10,0,289.0,8,1
25,731337136,432,26,255.0,8,0,309.0,12,3,252.0,14,0,207.0,16,2
26,1776965571,432,26,254.0,20,0,373.0,9,0,373.0,9,0,373.0,9,0
27,-1278700166,432,26,249.0,10,0,319.0,15,0,319.0,15,0,319.0,15,0
28,31752802,432,26,322.0,11,0,257.0,14,1,298.0,14,0,266.0,14,1
29,-1495286042,432,26,263.0,15,0,259.0,10,2,268.0,12,0,305.0,11,0
30,105666201,432,26,406.0,18,0,317.0,12,1,258.0,13,0,252.0,11,1
31,647961561,432,26,500.0,11,0,253.0,8,4,314.0,9,0,372.0,8,1
32,1377350484,432,26,339.0,13,0,264.0,4,1,268.0,6,0,253.0,5,1
33,-213477920,432,26,255.0,13,0,219.0,12,1,485.0,12,0,228.0,8,0
34,-1837911523,432,26,398.0,16,0,322.0,15,1,285.0,16,0,255.0,15,2
35,1551612572,432,26,261.0,7,0,498.0,6,3,259.0,8,0,312.0,7,2
36,1819333719,432,26,264.0,19,0,245.0,17,1,286.0,14,0,274.0,14,2
37,1047981458,432,26,257.0,18,0,272.0,20,1,252.0,21,0,264.0,20,1
38,-1631089226,432,26,261.0,21,0,254.0,12,3,260.0,14,0,313.0,10,3
39,-1406516731,432,26,250.0,10,0,296.0,12,1,255.0,12,0,314.0,12,1
40,-23168641,432,26,284.0,25,0,274.0,10,1,279.0,12,0,211.0,11,1
41,1463193832,432,26,350.0,9,0,316.0,5,1,210.0,9,0,295.0,5,1
42,-237675382,432,26,257.0,10,0,263.0,14,1,314.0,15,0,255.0,13,1
43,-1061285579,432,26,345.0,14,0,387.0,12,3,252.0,13,0,353.0,16,2
44,1466870521,432,26,314.0,14,0,259.0,12,3,283.0,13,0,260.0,13,2
45,-1618646742,432,26,337.0,14,0,260.0,11,6,268.0,11,0,342.0,11,0
46,-263422567,432,26,264.0,9,0,286.0,10,2,396.0,8,0,314.0,7,2
47,-1087611430,432,26,278.0,10,0,337.0,13,0,337.0,13,0,337.0,13,0
48,698870917,432,26,266.0,12,0,228.0,18,1,437.0,18,0,357.0,18,1
49,-1559909344,432,26,318.0,13,0,331.0,11,1,257.0,11,0,221.0,10,1
