,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1005348199,489,15,274.0,16,0,215.0,23,0,215.0,23,0,215.0,23,0
1,-1415728202,501,36,494.0,16,0,342.0,14,2,290.0,17,0,256.0,14,2
2,-1795540174,268,14,259.0,9,0,272.0,10,1,252.0,12,0,256.0,10,1
3,-103363196,654,27,433.0,17,0,385.0,13,5,316.0,12,0,379.0,14,2
4,607920869,439,36,267.0,11,0,446.0,16,1,327.0,16,0,333.0,18,1
5,-2002931096,625,44,322.0,13,0,259.0,20,5,364.0,22,0,262.0,19,6
6,-937752053,551,17,259.0,19,0,273.0,24,8,280.0,18,0,257.0,22,5
7,-1380877000,341,28,254.0,6,0,320.0,6,0,320.0,6,0,320.0,6,0
8,-157631861,594,12,321.0,27,0,432.0,18,3,259.0,17,0,270.0,15,3
9,-126523770,677,14,511.0,25,0,208.0,19,7,340.0,13,0,319.0,17,4
10,-1332242497,630,13,269.0,14,0,352.0,13,3,322.0,13,0,255.0,13,1
11,258078767,384,39,257.0,16,0,262.0,4,1,266.0,5,0,334.0,4,1
12,317478316,339,21,439.0,10,0,285.0,9,2,234.0,10,0,288.0,9,1
13,719737782,343,21,262.0,13,0,279.0,10,1,254.0,11,0,312.0,10,1
14,-1291613244,314,26,279.0,9,0,376.0,14,0,376.0,14,0,376.0,14,0
15,-1556913989,693,70,279.0,23,0,372.0,17,2,257.0,14,0,282.0,19,3
16,-495324590,516,37,370.0,14,0,321.0,9,2,256.0,11,0,310.0,10,1
17,-1103583545,180,6,257.0,9,0,244.0,7,1,265.0,7,0,277.0,7,1
18,-1335413696,324,13,264.0,12,0,228.0,11,1,264.0,10,0,286.0,11,2
19,-1447298286,465,38,364.0,8,0,255.0,7,5,254.0,9,0,254.0,12,3
20,-301765609,286,29,260.0,11,0,317.0,12,1,324.0,14,0,429.0,14,0
21,-277136088,345,21,271.0,19,0,287.0,21,0,287.0,21,0,287.0,21,0
22,-1238149,156,10,373.0,9,0,261.0,3,0,261.0,3,0,261.0,3,0
23,2087033327,595,24,279.0,25,0,282.0,11,2,256.0,11,0,377.0,14,4
24,-823537209,190,2,331.0,7,0,200.0,7,0,200.0,7,0,200.0,7,0
25,-117352476,689,63,440.0,23,0,316.0,12,4,286.0,11,0,263.0,11,6
26,-402089621,503,16,489.0,13,0,313.0,9,4,501.0,10,0,223.0,9,3
27,-950695653,605,19,302.0,29,0,298.0,15,2,255.0,17,0,434.0,16,4
28,2091354769,669,61,269.0,16,0,279.0,29,7,261.0,28,0,261.0,27,5
29,1314380983,658,66,268.0,21,0,305.0,25,4,366.0,22,0,300.0,24,2
30,629834957,382,23,316.0,12,0,329.0,9,1,241.0,9,0,223.0,10,1
31,-643062026,347,18,253.0,8,0,319.0,8,3,316.0,8,0,264.0,9,3
32,161135593,289,24,255.0,10,0,280.0,4,1,319.0,4,0,259.0,4,2
33,-1550992752,550,55,315.0,31,0,326.0,21,2,273.0,19,0,353.0,23,4
34,-866832434,198,2,496.0,11,0,276.0,1,0,276.0,1,0,276.0,1,0
35,-1359336069,448,41,348.0,10,0,334.0,17,1,317.0,19,0,315.0,22,1
36,-56276602,635,20,282.0,19,0,199.0,20,13,256.0,17,0,277.0,21,10
37,1238565628,603,19,495.0,13,0,276.0,13,2,277.0,11,0,254.0,12,1
38,-501520119,390,12,270.0,7,0,255.0,12,5,275.0,13,0,331.0,14,3
39,-1848420772,289,24,310.0,11,0,200.0,14,0,200.0,14,0,200.0,14,0
40,1511771219,695,28,523.0,22,0,378.0,24,5,324.0,25,0,259.0,26,4
41,-1193581223,216,7,205.0,11,0,256.0,5,0,256.0,5,0,256.0,5,0
42,1542230881,516,6,494.0,15,0,371.0,6,0,371.0,6,0,371.0,6,0
43,-628288274,498,30,365.0,21,0,267.0,10,2,269.0,9,0,258.0,13,3
44,-1772593416,432,9,260.0,10,0,260.0,12,2,289.0,13,0,249.0,11,1
45,489150427,340,14,206.0,5,0,252.0,12,1,228.0,13,0,256.0,12,1
46,-1349526959,159,7,260.0,4,0,232.0,6,0,232.0,6,0,232.0,6,0
47,-72377771,551,17,283.0,11,0,257.0,19,4,272.0,19,0,228.0,19,2
48,-643557605,355,25,284.0,15,0,271.0,12,1,281.0,11,0,296.0,10,2
49,-88280800,165,9,260.0,9,0,315.0,8,0,315.0,8,0,315.0,8,0
