,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,662347762,462,28,284.0,11,0,290.0,8,2,287.0,8,0,238.0,8,2
1,1224947832,462,28,259.0,10,0,294.0,10,2,298.0,11,0,260.0,11,2
2,1754443052,462,28,255.0,10,0,254.0,18,4,235.0,19,0,293.0,19,4
3,-223858807,462,28,377.0,10,0,319.0,16,0,319.0,16,0,319.0,16,0
4,1108050680,462,28,264.0,8,0,259.0,12,1,335.0,14,0,315.0,12,1
5,-1214143631,462,28,328.0,7,0,213.0,19,2,213.0,21,0,328.0,18,3
6,-579252423,462,28,293.0,11,0,273.0,9,2,221.0,8,0,260.0,8,2
7,1460129482,462,28,313.0,18,0,265.0,25,4,260.0,19,0,391.0,21,3
8,790368559,462,28,262.0,10,0,209.0,13,3,316.0,13,0,272.0,13,1
9,1032331194,462,28,313.0,11,0,259.0,8,1,280.0,8,0,314.0,10,2
10,-2036416474,462,28,257.0,12,0,383.0,7,3,266.0,12,0,285.0,11,2
11,-1650278797,462,28,252.0,23,0,290.0,14,1,319.0,15,0,255.0,14,1
12,-1684965317,462,28,287.0,15,0,214.0,21,2,278.0,20,0,256.0,20,2
13,103877411,462,28,313.0,10,0,274.0,17,2,484.0,16,0,263.0,13,2
14,986120493,462,28,262.0,15,0,290.0,15,0,290.0,15,0,290.0,15,0
15,-882899625,462,28,258.0,23,0,296.0,20,1,253.0,21,0,343.0,19,2
16,-565459392,462,28,272.0,21,0,269.0,10,3,265.0,11,0,299.0,13,3
17,-1363517501,462,28,306.0,18,0,258.0,15,2,299.0,15,0,272.0,15,2
18,964634492,462,28,259.0,11,0,276.0,19,1,311.0,18,0,308.0,17,2
19,583602781,462,28,263.0,12,0,319.0,15,1,317.0,20,0,294.0,20,3
20,881366832,462,28,250.0,7,0,265.0,15,6,315.0,12,0,292.0,12,5
21,-640979315,462,28,271.0,13,0,263.0,19,0,263.0,19,0,263.0,19,0
22,957294263,462,28,376.0,8,0,260.0,18,2,250.0,18,0,255.0,17,4
23,704313140,462,28,281.0,19,0,260.0,16,1,262.0,15,0,252.0,16,3
24,-728921662,462,28,287.0,9,0,265.0,6,1,313.0,6,0,371.0,8,1
25,1753519016,462,28,267.0,18,0,244.0,15,6,230.0,13,0,313.0,17,5
26,673366862,462,28,274.0,6,0,314.0,20,1,286.0,20,0,256.0,20,3
27,1388370249,462,28,311.0,14,0,340.0,18,1,258.0,14,0,261.0,17,1
28,852750303,462,28,313.0,20,0,329.0,11,3,258.0,9,0,210.0,12,4
29,1071145728,462,28,267.0,11,0,235.0,13,1,263.0,12,0,269.0,12,1
30,1403525987,462,28,260.0,7,0,245.0,13,2,282.0,12,0,235.0,13,2
31,-1961456489,462,28,314.0,13,0,220.0,13,2,296.0,11,0,320.0,12,2
32,-223907280,462,28,257.0,18,0,531.0,13,2,256.0,11,0,346.0,12,1
33,1733441850,462,28,263.0,7,0,276.0,18,1,255.0,19,0,254.0,19,1
34,-1196508507,462,28,255.0,12,0,263.0,17,2,264.0,15,0,376.0,15,2
35,-1059419950,462,28,268.0,21,0,259.0,11,0,259.0,11,0,259.0,11,0
36,1353001145,462,28,492.0,19,0,265.0,10,3,388.0,9,0,321.0,9,4
37,1580885536,462,28,264.0,13,0,262.0,11,2,275.0,12,0,257.0,12,4
38,1976099389,462,28,286.0,16,0,263.0,18,0,263.0,18,0,263.0,18,0
39,-1978463627,462,28,491.0,14,0,321.0,13,1,313.0,14,0,322.0,14,1
40,1698527064,462,28,273.0,19,0,249.0,9,1,258.0,10,0,279.0,9,1
41,-173797798,462,28,281.0,16,0,231.0,9,2,348.0,9,0,315.0,9,3
42,-2092565460,462,28,270.0,11,0,266.0,14,3,276.0,13,0,531.0,15,5
43,1425498829,462,28,497.0,12,0,441.0,15,1,375.0,16,0,265.0,15,2
44,-636049266,462,28,293.0,19,0,265.0,15,2,421.0,15,0,253.0,16,4
45,1555084613,462,28,496.0,18,0,278.0,18,1,264.0,16,0,265.0,17,1
46,1968639760,462,28,257.0,8,0,315.0,20,2,259.0,19,0,292.0,14,3
47,-2004674084,462,28,319.0,7,0,254.0,16,2,258.0,14,0,255.0,15,2
48,1082237495,462,28,758.0,8,0,262.0,25,1,312.0,26,0,284.0,26,1
49,-193939446,462,28,378.0,18,0,256.0,22,3,258.0,25,0,307.0,30,1
