,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-642876103,800,1,8,320.0,21,0,257.0,25,16,255.0,25,0,400.0,23,10
1,-755836319,800,1,8,315.0,15,0,313.0,9,20,445.0,9,0,705.0,13,7
2,834001459,800,1,8,631.0,31,0,317.0,22,16,315.0,21,0,271.0,22,7
3,-1781587708,800,1,8,923.0,22,0,289.0,23,24,317.0,29,0,253.0,23,14
4,-358166725,800,1,8,303.0,17,0,308.0,44,10,283.0,40,0,303.0,48,5
5,-448672874,800,1,8,311.0,16,0,247.0,36,8,322.0,32,0,283.0,32,4
6,1728937389,800,1,8,622.0,19,0,470.0,27,13,313.0,27,0,323.0,24,10
7,-886504155,800,1,8,758.0,21,0,476.0,27,10,316.0,28,0,311.0,23,5
8,1273591551,800,1,8,301.0,23,0,322.0,34,12,315.0,29,0,260.0,32,5
9,1809485862,800,1,8,315.0,17,0,255.0,18,18,297.0,17,0,316.0,20,11
10,-660258720,800,1,8,644.0,25,0,221.0,22,14,304.0,22,0,309.0,23,13
11,-402129782,800,1,8,1010.0,23,0,278.0,16,19,322.0,13,0,255.0,16,10
12,-463021686,800,1,8,722.0,20,0,371.0,30,18,460.0,25,0,277.0,28,12
13,1465078003,800,1,8,316.0,18,0,266.0,17,9,286.0,20,0,228.0,17,7
14,1707808244,800,1,8,310.0,25,0,319.0,23,16,274.0,23,0,266.0,23,15
15,-1819481013,800,1,8,389.0,24,0,468.0,17,13,283.0,20,0,296.0,20,7
16,-356784820,800,1,8,315.0,16,0,488.0,24,13,308.0,24,0,254.0,23,9
17,-1232107104,800,1,8,321.0,19,0,316.0,23,16,680.0,23,0,257.0,26,16
18,-842232941,800,1,8,316.0,16,0,316.0,12,16,977.0,13,0,374.0,19,17
19,-2146167590,800,1,8,759.0,23,0,495.0,15,26,317.0,14,0,451.0,21,17
20,354704014,800,1,8,378.0,22,0,314.0,18,11,320.0,15,0,315.0,16,9
21,526889205,800,1,8,300.0,24,0,499.0,25,19,253.0,23,0,271.0,21,11
22,1208258237,800,1,8,313.0,27,0,303.0,23,16,872.0,22,0,291.0,27,9
23,-1153153662,800,1,8,301.0,28,0,260.0,27,11,313.0,25,0,293.0,27,2
24,1746118027,800,1,8,1053.0,20,0,298.0,27,8,304.0,29,0,313.0,30,8
25,840155057,800,1,8,1180.0,29,0,242.0,8,15,297.0,11,0,322.0,10,10
26,-1796005038,800,1,8,701.0,21,0,258.0,21,24,314.0,17,0,490.0,22,13
27,231141958,800,1,8,683.0,29,0,265.0,16,13,299.0,18,0,287.0,18,8
28,-1128103565,800,1,8,305.0,35,0,312.0,17,22,874.0,23,0,312.0,18,15
29,97440755,800,1,8,506.0,18,0,265.0,29,14,317.0,28,0,310.0,27,14
30,666397439,800,1,8,1460.0,19,0,329.0,28,8,315.0,26,0,744.0,25,18
31,353841438,800,1,8,308.0,35,0,261.0,14,20,314.0,16,0,251.0,14,11
32,1810866006,800,1,8,303.0,29,0,321.0,19,26,372.0,14,0,287.0,16,12
33,2052785274,800,1,8,317.0,20,0,250.0,24,14,300.0,26,0,265.0,27,12
34,-1402313417,800,1,8,318.0,22,0,468.0,15,17,593.0,18,0,262.0,14,12
35,735817240,800,1,8,251.0,50,0,271.0,16,10,480.0,17,0,302.0,16,7
36,638238404,800,1,8,445.0,26,0,479.0,29,19,219.0,30,0,271.0,22,8
37,1845552592,800,1,8,315.0,29,0,305.0,23,5,501.0,26,0,253.0,25,5
38,1387083515,800,1,8,294.0,23,0,461.0,24,21,421.0,24,0,359.0,23,4
39,-1897053057,800,1,8,323.0,25,0,263.0,24,19,514.0,30,0,316.0,20,14
40,-2089732018,800,1,8,314.0,24,0,218.0,15,19,294.0,12,0,513.0,12,20
41,-661941202,800,1,8,295.0,27,0,282.0,22,12,477.0,23,0,255.0,22,11
42,-1149799164,800,1,8,856.0,20,0,253.0,23,16,313.0,14,0,311.0,18,11
43,-108643020,800,1,8,294.0,25,0,498.0,21,16,306.0,21,0,258.0,18,8
44,953864417,800,1,8,831.0,14,0,255.0,21,15,304.0,18,0,315.0,20,10
45,-467366466,800,1,8,1144.0,25,0,459.0,23,13,253.0,22,0,305.0,23,14
46,2060644773,800,1,8,492.0,22,0,258.0,30,14,311.0,28,0,372.0,20,31
47,1458888054,800,1,8,305.0,31,0,453.0,28,15,277.0,23,0,227.0,23,13
48,-977606503,800,1,8,309.0,15,0,473.0,26,9,316.0,23,0,270.0,27,4
49,-894434645,800,1,8,290.0,22,0,290.0,31,14,340.0,29,0,530.0,30,11
