,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
25,1472210951,259.0,17,0,222.0,14,1,298.0,13,0,260.0,14,1
26,922626782,261.0,32,0,239.0,12,2,324.0,11,0,288.0,10,3
27,-1957328001,260.0,8,0,256.0,6,1,325.0,7,0,211.0,5,1
28,-1036041095,254.0,10,0,473.0,7,1,269.0,9,0,258.0,7,1
29,1739155900,314.0,15,0,253.0,8,2,326.0,10,0,258.0,11,2
30,-911561071,330.0,17,0,230.0,14,2,427.0,14,0,320.0,14,2
31,-125340692,291.0,15,0,264.0,20,1,315.0,21,0,325.0,20,2
32,685901381,266.0,11,0,265.0,22,3,356.0,23,0,357.0,17,2
33,1426458089,259.0,16,0,264.0,19,1,267.0,20,0,281.0,20,1
34,-1632100667,276.0,15,0,429.0,22,1,259.0,19,0,396.0,22,1
35,-1056389577,299.0,15,0,218.0,17,5,299.0,18,0,282.0,21,3
36,556117769,382.0,5,0,246.0,13,0,246.0,13,0,246.0,13,0
37,1208436539,278.0,16,0,232.0,12,4,255.0,12,0,219.0,12,2
38,937045679,281.0,11,0,264.0,21,3,273.0,23,0,275.0,18,2
39,-1442763510,287.0,16,0,390.0,12,3,300.0,10,0,316.0,11,2
40,1286039812,494.0,13,0,251.0,13,2,232.0,14,0,264.0,13,1
41,-1293373091,376.0,12,0,286.0,17,1,309.0,18,0,264.0,17,1
42,1691573147,301.0,13,0,287.0,7,1,281.0,6,0,301.0,6,1
43,-784562859,272.0,11,0,374.0,17,1,255.0,19,0,214.0,19,1
44,360616932,256.0,17,0,263.0,21,3,287.0,22,0,326.0,21,1
45,428393104,257.0,17,0,261.0,12,1,340.0,10,0,321.0,10,1
46,-1075410355,258.0,19,0,278.0,14,2,254.0,10,0,275.0,11,4
47,-1830700815,251.0,17,0,213.0,6,3,334.0,7,0,246.0,5,3
48,-1864228773,269.0,24,0,295.0,10,2,319.0,10,0,311.0,8,1
49,2101741871,309.0,13,0,404.0,14,1,325.0,14,0,257.0,13,2
50,-426267634,266.0,8,0,260.0,7,3,322.0,6,0,412.0,3,2
51,-808186832,281.0,6,0,353.0,11,4,259.0,10,0,416.0,11,2
52,-1577213118,273.0,17,0,216.0,9,3,258.0,10,0,212.0,10,3
53,1648748858,275.0,16,0,260.0,17,3,315.0,20,0,217.0,19,2
54,738474621,319.0,19,0,286.0,20,0,286.0,20,0,286.0,20,0
55,-1900948518,322.0,11,0,334.0,13,3,535.0,12,0,263.0,11,0
56,111233993,264.0,12,0,289.0,11,2,230.0,11,0,260.0,10,2
57,1388692504,227.0,20,0,261.0,16,0,261.0,16,0,261.0,16,0
58,-2129936927,493.0,11,0,349.0,19,1,266.0,16,0,316.0,19,0
59,73364706,409.0,18,0,270.0,14,0,270.0,14,0,270.0,14,0
60,2087559694,271.0,29,0,267.0,18,2,271.0,13,0,425.0,16,1
61,1499725575,254.0,15,0,259.0,24,0,259.0,24,0,259.0,24,0
62,-821978834,324.0,20,0,273.0,13,1,252.0,13,0,290.0,14,1
63,695674543,494.0,9,0,256.0,15,1,275.0,18,0,320.0,16,1
64,182072395,319.0,10,0,349.0,15,2,260.0,15,0,261.0,15,2
65,2050526480,500.0,13,0,267.0,9,1,255.0,7,0,391.0,13,2
66,-1858662001,506.0,14,0,270.0,8,0,270.0,8,0,270.0,8,0
67,-1421110018,315.0,8,0,255.0,13,1,255.0,15,0,267.0,13,1
68,1611352706,495.0,9,0,275.0,12,2,324.0,15,0,266.0,15,0
69,2012197651,297.0,16,0,264.0,19,0,264.0,19,0,264.0,19,0
70,-838565587,259.0,24,0,287.0,13,2,259.0,13,0,269.0,13,2
71,-839401952,278.0,12,0,294.0,10,0,294.0,10,0,294.0,10,0
72,1188412482,264.0,16,0,311.0,10,2,481.0,9,0,260.0,9,0
73,896826644,278.0,13,0,254.0,20,2,272.0,19,0,328.0,21,1
74,-2124772107,298.0,12,0,315.0,12,2,271.0,11,0,266.0,14,2
75,351096985,261.0,14,0,319.0,9,2,250.0,12,0,252.0,12,2
76,-1437394301,261.0,23,0,307.0,11,2,381.0,10,0,219.0,13,1
77,1565216206,255.0,11,0,208.0,15,2,261.0,18,0,327.0,18,2
78,-1743609594,250.0,22,0,312.0,5,3,381.0,5,0,384.0,5,2
79,2043564372,207.0,14,0,265.0,17,2,243.0,16,0,393.0,19,2
80,671167204,246.0,13,0,258.0,13,2,277.0,16,0,294.0,13,0
81,1589204194,322.0,11,0,256.0,10,1,290.0,10,0,318.0,13,1
82,-9713748,258.0,12,0,262.0,16,1,355.0,19,0,279.0,17,0
83,1418270374,316.0,9,0,324.0,20,1,254.0,21,0,244.0,19,1
84,1344986019,270.0,11,0,357.0,19,2,324.0,17,0,268.0,14,2
85,151114251,262.0,14,0,340.0,13,1,273.0,14,0,340.0,16,2
86,323349890,259.0,5,0,235.0,7,0,235.0,7,0,235.0,7,0
87,623614887,261.0,23,0,290.0,8,1,313.0,8,0,321.0,8,0
88,2145959797,294.0,13,0,309.0,24,0,309.0,24,0,309.0,24,0
89,-1317213033,321.0,13,0,375.0,19,1,377.0,20,0,261.0,16,2
90,-258401688,260.0,9,0,273.0,6,1,227.0,5,0,272.0,6,1
91,-1710191858,215.0,10,0,261.0,3,2,320.0,6,0,301.0,6,1
92,1023815911,260.0,20,0,264.0,14,1,286.0,15,0,257.0,16,1
93,-538141625,284.0,15,0,256.0,17,1,314.0,16,0,262.0,16,1
94,29202945,321.0,17,0,259.0,13,3,267.0,14,0,340.0,14,2
95,-437157434,314.0,16,0,218.0,8,2,210.0,10,0,262.0,10,2
96,1644261570,260.0,15,0,327.0,24,0,327.0,24,0,327.0,24,0
97,1223011414,373.0,12,0,264.0,12,3,256.0,12,0,270.0,17,2
98,-64570585,257.0,20,0,295.0,15,3,377.0,19,0,298.0,18,1
99,2085287776,319.0,14,0,281.0,16,4,424.0,13,0,339.0,10,3
