,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1145784954,329.0,14,0,264.0,12,4,320.0,14,0,275.0,13,3
1,592085783,316.0,15,0,299.0,14,1,256.0,13,0,284.0,14,2
2,236728436,374.0,11,0,298.0,9,4,384.0,12,0,357.0,14,2
3,1463681192,265.0,12,0,324.0,14,0,324.0,14,0,324.0,14,0
4,-682165000,268.0,10,0,316.0,14,4,267.0,15,0,252.0,13,0
5,-1895332346,502.0,11,0,241.0,13,1,332.0,17,0,375.0,14,1
6,-492556511,266.0,13,0,282.0,18,1,259.0,17,0,240.0,20,5
7,-1164210348,273.0,13,0,226.0,14,0,226.0,14,0,226.0,14,0
8,1105606841,361.0,13,0,343.0,16,3,318.0,15,0,275.0,15,3
9,-1495384507,356.0,18,0,535.0,16,1,302.0,10,0,337.0,15,4
10,-430491740,254.0,13,0,260.0,14,1,345.0,15,0,260.0,16,1
11,-37254179,257.0,15,0,220.0,12,2,268.0,11,0,273.0,11,2
12,1439271827,507.0,11,0,304.0,17,1,255.0,17,0,318.0,17,1
13,1259536624,247.0,17,0,293.0,17,1,256.0,18,0,265.0,17,1
14,-297502876,401.0,21,0,312.0,14,2,261.0,13,0,267.0,13,0
15,660220776,267.0,15,0,261.0,17,3,298.0,20,0,312.0,19,2
16,1109715851,314.0,12,0,342.0,7,3,269.0,5,0,258.0,6,4
17,-1949658711,253.0,19,0,539.0,24,1,268.0,18,0,270.0,15,0
18,-1029152572,321.0,16,0,236.0,12,5,287.0,12,0,310.0,11,3
19,154777486,496.0,10,0,322.0,12,1,268.0,10,0,267.0,14,0
20,1344630650,283.0,18,0,340.0,12,2,261.0,11,0,262.0,12,1
21,815660714,261.0,15,0,256.0,18,2,264.0,18,0,260.0,18,2
22,-1254318591,256.0,19,0,780.0,9,2,246.0,11,0,270.0,9,1
23,1493094058,289.0,10,0,273.0,14,2,251.0,13,0,338.0,15,2
24,1821570410,278.0,12,0,239.0,12,0,239.0,12,0,239.0,12,0
25,279972713,267.0,21,0,252.0,18,4,259.0,19,0,389.0,15,3
26,-1996126319,464.0,19,0,281.0,7,2,263.0,7,0,251.0,8,1
27,332753129,265.0,9,0,324.0,15,2,246.0,15,0,262.0,14,2
28,1038583693,267.0,13,0,325.0,15,2,265.0,18,0,321.0,18,3
29,453658518,259.0,11,0,335.0,20,5,220.0,15,0,257.0,14,0
30,-2108286071,367.0,16,0,258.0,12,3,322.0,10,0,530.0,10,2
31,-783619257,327.0,19,0,257.0,15,2,275.0,18,0,259.0,18,4
32,204097206,504.0,7,0,208.0,11,5,368.0,10,0,256.0,11,1
33,-1845383866,507.0,12,0,273.0,20,1,264.0,17,0,255.0,17,2
34,-1989931361,499.0,6,0,329.0,11,1,261.0,13,0,248.0,12,0
35,1619648685,537.0,13,0,280.0,25,0,280.0,25,0,280.0,25,0
36,-710911176,265.0,12,0,264.0,13,1,279.0,12,0,258.0,13,1
37,928474896,260.0,17,0,246.0,15,3,403.0,15,0,221.0,16,2
38,974365466,295.0,12,0,258.0,7,2,313.0,8,0,266.0,9,1
39,2064022809,321.0,16,0,312.0,11,1,249.0,11,0,228.0,10,1
40,-355831587,260.0,19,0,285.0,11,3,338.0,14,0,296.0,12,1
41,-235184537,294.0,9,0,277.0,8,3,319.0,10,0,240.0,9,1
42,-1253308466,320.0,8,0,312.0,14,0,312.0,14,0,312.0,14,0
43,-1329352435,317.0,18,0,253.0,18,2,279.0,19,0,260.0,19,2
44,-1347996744,255.0,13,0,207.0,16,4,283.0,14,0,220.0,14,1
45,-827232453,269.0,9,0,268.0,13,3,244.0,17,0,268.0,15,2
46,1342521919,334.0,13,0,433.0,11,3,281.0,12,0,280.0,13,4
47,-13684852,268.0,11,0,311.0,10,2,264.0,10,0,257.0,13,2
48,-1386316714,258.0,9,0,262.0,13,2,283.0,13,0,301.0,14,2
49,1557149663,273.0,12,0,375.0,17,1,291.0,13,0,284.0,15,1
50,-1464111250,292.0,5,0,259.0,11,2,353.0,11,0,293.0,12,2
51,1785269590,253.0,13,0,315.0,14,2,317.0,12,0,318.0,14,1
52,-316985933,497.0,11,0,225.0,19,2,264.0,18,0,262.0,21,0
53,-2135146749,327.0,10,0,332.0,13,0,332.0,13,0,332.0,13,0
54,-2119733263,282.0,15,0,258.0,12,3,370.0,12,0,319.0,13,4
55,1990592597,262.0,12,0,256.0,11,1,258.0,12,0,284.0,13,0
56,1915682126,268.0,14,0,217.0,10,3,262.0,14,0,261.0,13,1
57,54692188,265.0,18,0,272.0,14,0,272.0,14,0,272.0,14,0
58,-1337166807,314.0,22,0,596.0,13,1,230.0,12,0,277.0,16,1
59,-2028736214,498.0,15,0,267.0,20,2,273.0,18,0,260.0,20,1
60,-589057261,334.0,7,0,313.0,23,1,299.0,21,0,362.0,22,1
61,-1107821361,265.0,9,0,258.0,13,2,323.0,12,0,421.0,11,0
62,1923673771,255.0,13,0,256.0,17,2,260.0,16,0,251.0,17,1
63,-89848987,320.0,25,0,254.0,10,3,440.0,9,0,314.0,8,2
64,1245478251,325.0,11,0,258.0,16,4,340.0,18,0,327.0,15,1
65,-1527042459,265.0,9,0,261.0,8,2,271.0,10,0,215.0,11,0
66,-947483130,261.0,16,0,269.0,21,0,269.0,21,0,269.0,21,0
67,49506032,259.0,12,0,311.0,9,5,314.0,8,0,245.0,10,1
68,-329377665,296.0,16,0,320.0,17,1,292.0,19,0,375.0,16,1
69,-136826336,324.0,16,0,318.0,14,2,260.0,10,0,322.0,11,1
70,-1376073590,300.0,14,0,330.0,24,2,294.0,24,0,280.0,21,2
71,299970834,491.0,14,0,281.0,18,3,260.0,20,0,305.0,16,1
72,-2096210078,264.0,13,0,321.0,13,2,261.0,8,0,298.0,10,2
73,-1881046317,266.0,23,0,324.0,10,4,254.0,10,0,348.0,11,3
74,1448191529,341.0,16,0,257.0,13,1,382.0,13,0,334.0,12,1
75,597885441,324.0,16,0,256.0,13,3,298.0,13,0,262.0,11,0
76,223785286,272.0,34,0,299.0,29,0,299.0,29,0,299.0,29,0
77,-1985043810,271.0,16,0,620.0,13,2,262.0,15,0,262.0,15,3
78,-1723879901,268.0,17,0,216.0,17,2,273.0,15,0,212.0,15,1
79,-848100307,401.0,5,0,215.0,5,0,215.0,5,0,215.0,5,0
80,310526771,270.0,15,0,317.0,8,1,299.0,9,0,288.0,8,4
81,-816355128,266.0,3,0,276.0,22,2,224.0,21,0,264.0,21,2
82,6776687,258.0,12,0,329.0,15,3,266.0,13,0,215.0,11,3
83,1845283424,253.0,13,0,312.0,19,0,312.0,19,0,312.0,19,0
84,-406851894,289.0,17,0,253.0,8,2,260.0,9,0,208.0,9,1
85,1258715516,318.0,14,0,286.0,10,1,274.0,11,0,215.0,10,1
86,997791659,266.0,17,0,328.0,9,2,267.0,9,0,326.0,8,2
87,278817099,487.0,9,0,230.0,14,0,230.0,14,0,230.0,14,0
88,-1217243337,492.0,8,0,257.0,19,2,255.0,19,0,263.0,17,4
89,-82279571,265.0,11,0,252.0,18,3,257.0,20,0,257.0,20,3
90,1108958069,257.0,9,0,258.0,23,1,255.0,24,0,323.0,28,1
91,-1596729259,302.0,8,0,269.0,15,2,310.0,17,0,327.0,18,3
92,1476640679,496.0,9,0,343.0,15,2,252.0,14,0,233.0,14,2
93,-709806740,265.0,8,0,267.0,7,4,298.0,10,0,320.0,11,3
94,1332756759,320.0,10,0,333.0,15,1,278.0,18,0,254.0,15,1
95,2044087002,265.0,9,0,215.0,7,6,261.0,6,0,222.0,7,2
96,967578634,319.0,14,0,265.0,11,1,294.0,11,0,271.0,10,1
97,-1399330008,267.0,7,0,276.0,12,1,336.0,17,0,290.0,13,1
98,557999759,312.0,13,0,259.0,15,1,293.0,19,0,352.0,18,0
99,1997558347,252.0,13,0,399.0,19,2,309.0,19,0,305.0,22,1
0,-2077266855,354.0,11,0,257.0,11,3,320.0,10,0,245.0,8,3
1,-1494266649,319.0,18,0,261.0,6,4,569.0,6,0,272.0,6,1
2,869446796,301.0,8,0,306.0,11,2,264.0,11,0,381.0,15,2
3,-1829851568,499.0,11,0,225.0,20,0,225.0,20,0,225.0,20,0
4,-1394532978,254.0,19,0,215.0,24,0,215.0,24,0,215.0,24,0
5,-1515219055,264.0,18,0,276.0,18,5,273.0,17,0,315.0,17,2
6,-714168744,314.0,10,0,433.0,9,0,433.0,9,0,433.0,9,0
7,-1063389164,306.0,17,0,292.0,15,0,292.0,15,0,292.0,15,0
8,-1652601811,310.0,18,0,380.0,13,4,256.0,13,0,276.0,13,2
9,-507771688,264.0,15,0,308.0,22,0,308.0,22,0,308.0,22,0
10,-695068627,267.0,11,0,266.0,10,3,277.0,8,0,253.0,9,3
11,-1286482894,337.0,22,0,262.0,14,2,308.0,13,0,306.0,18,1
12,-805157727,324.0,10,0,267.0,16,2,285.0,12,0,285.0,8,2
13,1647203282,257.0,14,0,211.0,5,3,262.0,7,0,382.0,6,3
14,-776471412,372.0,9,0,252.0,15,1,258.0,14,0,262.0,14,1
15,335950707,253.0,11,0,268.0,14,1,287.0,13,0,262.0,13,1
16,243432377,340.0,12,0,310.0,11,2,313.0,10,0,211.0,11,3
17,-1716640056,277.0,10,0,321.0,9,2,257.0,8,0,442.0,13,3
18,495328017,380.0,19,0,299.0,8,3,313.0,8,0,273.0,7,3
19,-726330161,406.0,14,0,301.0,11,0,301.0,11,0,301.0,11,0
20,131963989,500.0,11,0,241.0,8,4,265.0,8,0,297.0,11,2
21,522907698,273.0,14,0,314.0,8,0,314.0,8,0,314.0,8,0
22,-119257878,503.0,9,0,324.0,21,1,273.0,20,0,260.0,20,1
23,-1906460325,275.0,18,0,256.0,10,1,255.0,10,0,341.0,10,1
24,-2125836122,261.0,11,0,392.0,10,2,222.0,10,0,448.0,10,2
25,1026267620,260.0,14,0,333.0,9,2,269.0,9,0,271.0,9,0
26,-25197516,300.0,12,0,227.0,26,0,227.0,26,0,227.0,26,0
27,567422184,491.0,11,0,342.0,4,2,318.0,4,0,253.0,4,2
28,-1209516478,265.0,12,0,300.0,11,2,267.0,11,0,318.0,9,2
29,-229462910,268.0,15,0,261.0,22,2,236.0,20,0,265.0,21,2
30,-1366350280,250.0,15,0,233.0,13,2,262.0,17,0,293.0,17,1
31,94237375,264.0,16,0,273.0,13,4,264.0,8,0,276.0,11,4
32,1323607686,270.0,8,0,258.0,19,1,384.0,14,0,319.0,21,1
33,141194613,274.0,21,0,216.0,8,7,383.0,7,0,267.0,8,2
34,-634764676,266.0,15,0,270.0,16,3,270.0,15,0,287.0,13,1
35,-338005837,326.0,14,0,284.0,23,1,286.0,21,0,273.0,21,1
36,1896282457,316.0,14,0,272.0,10,1,551.0,9,0,540.0,10,1
37,744370598,335.0,9,0,257.0,13,0,257.0,13,0,257.0,13,0
38,1732519358,270.0,8,0,258.0,9,4,283.0,8,0,344.0,8,2
39,1155426259,265.0,14,0,315.0,10,1,264.0,9,0,332.0,9,1
40,1137464590,267.0,6,0,258.0,9,2,208.0,11,0,329.0,8,2
41,-457991926,272.0,9,0,243.0,12,1,257.0,11,0,267.0,12,0
42,-293297073,505.0,10,0,332.0,13,3,315.0,12,0,296.0,13,1
43,-1282928992,255.0,11,0,259.0,8,2,308.0,9,0,328.0,10,1
44,918457549,318.0,11,0,259.0,16,0,259.0,16,0,259.0,16,0
45,269407628,269.0,11,0,386.0,11,1,322.0,13,0,259.0,11,1
46,-649067303,305.0,12,0,290.0,11,3,238.0,10,0,367.0,7,3
47,-1814695296,285.0,20,0,392.0,19,1,262.0,13,0,334.0,13,1
48,-1202911512,307.0,27,0,302.0,11,2,258.0,8,0,321.0,8,1
49,-859593828,493.0,19,0,227.0,19,1,266.0,18,0,212.0,19,1
50,1033030601,263.0,12,0,318.0,15,0,318.0,15,0,318.0,15,0
51,447719901,346.0,12,0,283.0,9,3,294.0,8,0,282.0,7,2
52,-1258336045,273.0,19,0,256.0,12,2,319.0,14,0,264.0,13,3
53,-1559597204,305.0,11,0,266.0,18,3,378.0,18,0,288.0,16,0
54,283452158,265.0,11,0,214.0,10,1,258.0,7,0,244.0,9,0
55,-968666821,257.0,11,0,339.0,13,2,307.0,19,0,316.0,11,2
56,-67824098,273.0,8,0,319.0,13,2,261.0,17,0,326.0,13,0
57,1904704463,445.0,12,0,266.0,10,2,313.0,14,0,283.0,12,2
58,1121746836,316.0,15,0,323.0,18,3,334.0,21,0,271.0,20,0
59,-749489653,378.0,15,0,327.0,18,2,255.0,20,0,261.0,21,2
60,1107194697,265.0,15,0,395.0,10,3,262.0,10,0,244.0,8,0
61,1903459239,272.0,18,0,315.0,15,0,315.0,15,0,315.0,15,0
62,2042116832,393.0,10,0,217.0,9,1,304.0,9,0,338.0,10,2
63,1317031942,349.0,21,0,253.0,19,2,320.0,16,0,273.0,15,0
64,2130550635,326.0,7,0,313.0,14,0,313.0,14,0,313.0,14,0
65,1570702606,344.0,17,0,267.0,13,0,267.0,13,0,267.0,13,0
66,290866410,268.0,18,0,261.0,16,2,340.0,13,0,223.0,15,1
67,877409918,263.0,8,0,266.0,14,0,266.0,14,0,266.0,14,0
68,-307788658,255.0,16,0,259.0,20,1,239.0,21,0,247.0,23,1
69,1755011813,266.0,3,0,261.0,14,2,264.0,14,0,285.0,14,1
70,1250721084,274.0,9,0,264.0,8,4,550.0,9,0,255.0,10,3
71,-1631375371,290.0,17,0,256.0,23,4,209.0,23,0,314.0,19,3
72,-1136734705,263.0,14,0,316.0,11,2,347.0,11,0,298.0,11,1
73,-911911025,262.0,19,0,379.0,17,0,379.0,17,0,379.0,17,0
74,-1938988225,264.0,14,0,258.0,18,2,254.0,18,0,255.0,21,0
75,2107535053,269.0,16,0,252.0,15,2,311.0,16,0,286.0,13,2
76,-873810423,335.0,16,0,268.0,20,2,228.0,17,0,218.0,18,2
77,110277413,262.0,23,0,324.0,12,2,276.0,14,0,272.0,15,1
78,1482751372,309.0,10,0,294.0,14,1,267.0,19,0,268.0,11,1
79,-945365320,270.0,16,0,371.0,8,1,470.0,10,0,311.0,8,1
80,1299943227,306.0,8,0,293.0,9,2,397.0,10,0,219.0,9,1
81,-1054450734,292.0,19,0,254.0,17,1,264.0,16,0,342.0,17,1
82,149706896,283.0,8,0,258.0,12,2,300.0,11,0,426.0,10,2
83,-1231638180,263.0,17,0,276.0,15,0,276.0,15,0,276.0,15,0
84,1719115553,316.0,8,0,232.0,12,3,264.0,14,0,313.0,13,4
85,1721289284,286.0,12,0,229.0,11,3,393.0,10,0,266.0,11,0
86,-1977446755,263.0,10,0,262.0,15,3,312.0,12,0,260.0,16,1
87,873669038,259.0,16,0,319.0,13,0,319.0,13,0,319.0,13,0
88,392385710,255.0,9,0,270.0,6,0,270.0,6,0,270.0,6,0
89,-378253906,496.0,17,0,422.0,8,1,288.0,8,0,220.0,9,1
90,262401807,256.0,11,0,319.0,23,3,271.0,22,0,303.0,24,4
91,99304994,291.0,8,0,257.0,14,3,267.0,15,0,273.0,11,2
92,305259099,337.0,14,0,337.0,15,1,256.0,14,0,649.0,15,1
93,475798675,268.0,10,0,281.0,9,0,281.0,9,0,281.0,9,0
94,-1669699763,273.0,17,0,435.0,8,2,294.0,10,0,286.0,9,2
95,1714919972,488.0,14,0,258.0,15,1,276.0,16,0,318.0,13,2
96,-1675308704,316.0,14,0,222.0,9,2,261.0,10,0,205.0,10,2
97,-434347586,369.0,15,0,265.0,18,1,300.0,16,0,257.0,15,1
98,-124466328,258.0,14,0,318.0,12,2,292.0,13,0,262.0,14,3
99,-385027830,259.0,21,0,258.0,17,3,266.0,19,0,257.0,15,3
