,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,2078229540,462,28,253.0,19,0,325.0,18,2,267.0,18,0,213.0,18,2
1,-2040232812,462,28,269.0,11,0,287.0,12,2,377.0,9,0,337.0,12,2
2,1293055778,462,28,321.0,16,0,276.0,10,3,261.0,10,0,318.0,8,1
3,-2133805278,462,28,324.0,24,0,253.0,9,2,257.0,8,0,323.0,10,2
4,715043582,462,28,253.0,16,0,395.0,18,2,273.0,19,0,316.0,18,3
5,-1517475335,462,28,258.0,24,0,259.0,13,2,258.0,12,0,283.0,16,4
6,730269758,462,28,296.0,13,0,251.0,16,0,251.0,16,0,251.0,16,0
7,-1917254642,462,28,260.0,18,0,267.0,12,2,324.0,13,0,261.0,16,2
8,633004356,462,28,316.0,10,0,260.0,18,3,383.0,21,0,263.0,17,3
9,-261202261,462,28,320.0,12,0,258.0,17,2,320.0,18,0,333.0,21,2
10,271862727,462,28,337.0,24,0,508.0,22,1,276.0,23,0,284.0,20,1
11,513768568,462,28,349.0,15,0,274.0,24,0,274.0,24,0,274.0,24,0
12,674171606,462,28,262.0,13,0,267.0,11,1,312.0,12,0,260.0,11,2
13,-1415058929,462,28,341.0,14,0,255.0,23,0,255.0,23,0,255.0,23,0
14,7073616,462,28,464.0,15,0,292.0,21,2,271.0,18,0,375.0,20,4
15,2073893645,462,28,329.0,8,0,264.0,9,1,321.0,10,0,261.0,8,1
16,-14349257,462,28,319.0,20,0,272.0,13,2,308.0,15,0,261.0,15,2
17,394313780,462,28,262.0,17,0,347.0,17,2,316.0,15,0,256.0,15,2
18,-420912270,462,28,313.0,21,0,278.0,18,1,258.0,16,0,271.0,17,1
19,-553207220,462,28,264.0,24,0,271.0,11,1,274.0,12,0,333.0,11,1
20,1786706090,462,28,491.0,14,0,253.0,16,1,293.0,16,0,324.0,13,2
21,809462444,462,28,253.0,22,0,314.0,11,2,257.0,11,0,284.0,14,2
22,941524547,462,28,258.0,19,0,363.0,18,0,363.0,18,0,363.0,18,0
23,-1987791607,462,28,504.0,14,0,276.0,10,0,276.0,10,0,276.0,10,0
24,1191885296,462,28,262.0,14,0,275.0,6,3,268.0,6,0,256.0,6,4
25,-354371680,462,28,273.0,17,0,334.0,20,2,261.0,16,0,280.0,18,2
26,-49084100,462,28,496.0,16,0,320.0,15,0,320.0,15,0,320.0,15,0
27,533589018,462,28,289.0,16,0,262.0,5,2,318.0,5,0,269.0,3,0
28,-443594159,462,28,256.0,7,0,269.0,11,3,253.0,11,0,295.0,15,2
29,-1016837469,462,28,269.0,10,0,369.0,9,1,279.0,10,0,316.0,9,1
30,1636580093,462,28,274.0,10,0,286.0,17,0,286.0,17,0,286.0,17,0
31,-79443110,462,28,316.0,5,0,261.0,16,2,269.0,14,0,344.0,14,1
32,656706137,462,28,497.0,9,0,380.0,11,1,259.0,12,0,252.0,10,1
33,1964730555,462,28,259.0,17,0,245.0,12,3,285.0,12,0,260.0,12,3
34,-1258848288,462,28,623.0,12,0,300.0,12,1,256.0,14,0,231.0,11,2
35,1621258634,462,28,258.0,15,0,267.0,17,2,276.0,16,0,263.0,17,2
36,985901928,462,28,313.0,12,0,265.0,9,3,375.0,7,0,263.0,6,1
37,-1872629,462,28,337.0,16,0,402.0,8,2,340.0,7,0,240.0,9,2
38,-1788646029,462,28,267.0,7,0,244.0,17,3,616.0,13,0,315.0,13,5
39,-1640151685,462,28,263.0,12,0,256.0,6,3,253.0,6,0,257.0,7,3
40,-1686878712,462,28,264.0,15,0,319.0,18,0,319.0,18,0,319.0,18,0
41,-1322675823,462,28,446.0,19,0,270.0,7,4,263.0,8,0,294.0,7,3
42,-1420284616,462,28,313.0,20,0,315.0,11,1,443.0,8,0,316.0,9,1
43,842255525,462,28,286.0,8,0,262.0,8,2,265.0,8,0,258.0,8,2
44,1610691859,462,28,254.0,21,0,261.0,15,2,335.0,13,0,266.0,13,3
45,1643216819,462,28,259.0,14,0,291.0,17,3,246.0,15,0,256.0,15,3
46,933775529,462,28,488.0,11,0,269.0,14,2,336.0,14,0,229.0,12,2
47,-1211413390,462,28,295.0,8,0,342.0,13,2,334.0,12,0,310.0,12,2
48,2088550836,462,28,280.0,7,0,260.0,14,1,255.0,13,0,272.0,8,1
49,1690967968,462,28,259.0,15,0,255.0,18,1,252.0,21,0,318.0,22,2
