,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1714705258,674,7,559.0,20,0,314.0,16,3,331.0,20,0,257.0,19,4
1,-469531637,632,13,264.0,16,0,218.0,20,8,252.0,24,0,246.0,23,5
2,1030417272,454,23,303.0,12,0,265.0,10,1,252.0,10,0,265.0,11,1
3,-1404507425,533,22,347.0,15,0,321.0,16,5,270.0,10,0,310.0,11,2
4,265834805,316,32,254.0,9,0,259.0,11,1,328.0,9,0,337.0,8,2
5,500895389,474,43,264.0,15,0,315.0,10,4,262.0,14,0,507.0,14,2
6,701415991,684,35,298.0,24,0,350.0,18,5,280.0,18,0,430.0,18,6
7,2097560838,679,62,302.0,11,0,254.0,16,3,263.0,16,0,208.0,15,3
8,-783637583,336,11,231.0,9,0,284.0,11,1,212.0,11,0,215.0,9,1
9,1045501404,424,9,319.0,15,0,281.0,16,3,223.0,17,0,291.0,14,4
10,-1648946107,599,18,260.0,14,0,283.0,16,3,260.0,18,0,322.0,18,3
11,1978151933,459,5,253.0,16,0,305.0,15,1,373.0,16,0,373.0,16,0
12,2021448080,543,17,507.0,16,0,369.0,13,4,256.0,11,0,367.0,15,2
13,289137013,335,17,342.0,8,0,221.0,11,1,252.0,12,0,350.0,13,1
14,-1131991768,366,11,265.0,8,0,388.0,21,0,388.0,21,0,388.0,21,0
15,1491766217,541,38,286.0,26,0,226.0,28,2,261.0,24,0,258.0,21,1
16,-2106007215,349,28,256.0,14,0,323.0,8,2,256.0,7,0,350.0,7,2
17,106268496,285,12,268.0,12,0,266.0,6,0,266.0,6,0,266.0,6,0
18,-1415804870,228,16,244.0,3,0,253.0,6,0,253.0,6,0,253.0,6,0
19,218877643,502,11,259.0,15,0,362.0,10,1,387.0,11,0,214.0,14,2
20,-415151628,380,16,254.0,11,0,322.0,11,2,258.0,12,0,321.0,13,2
21,-1332421408,432,9,253.0,12,0,313.0,6,2,271.0,6,0,221.0,6,2
22,-1212786073,375,34,268.0,7,0,380.0,10,3,352.0,12,0,378.0,14,3
23,612307822,458,19,499.0,11,0,266.0,9,3,346.0,6,0,256.0,6,4
24,-629871302,200,18,254.0,8,0,256.0,4,1,211.0,4,0,266.0,4,1
25,-220249911,683,69,316.0,25,0,472.0,17,6,265.0,16,0,255.0,18,7
26,1288055320,324,4,221.0,13,0,255.0,3,2,263.0,3,0,252.0,3,2
27,-1739565573,686,49,297.0,24,0,460.0,27,6,256.0,23,0,476.0,25,13
28,293705730,371,26,256.0,12,0,256.0,8,1,315.0,9,0,316.0,10,1
29,1483814772,197,14,208.0,3,0,212.0,4,0,212.0,4,0,212.0,4,0
30,771237931,487,49,501.0,19,0,267.0,9,2,280.0,7,0,279.0,8,1
31,555612898,584,36,283.0,24,0,361.0,8,6,387.0,6,0,273.0,7,4
32,407218664,602,49,258.0,30,0,259.0,13,4,291.0,14,0,479.0,11,7
33,627679852,386,8,266.0,18,0,211.0,14,2,244.0,14,0,257.0,15,2
34,-410359109,387,35,224.0,10,0,312.0,7,1,255.0,6,0,270.0,6,1
35,1743935738,161,10,210.0,7,0,211.0,6,0,211.0,6,0,211.0,6,0
36,-503955846,498,25,266.0,15,0,210.0,25,3,315.0,25,0,315.0,23,3
37,310889040,233,14,257.0,11,0,201.0,8,0,201.0,8,0,201.0,8,0
38,-773274346,653,27,677.0,17,0,263.0,14,2,372.0,14,0,276.0,10,2
39,-1147446659,503,21,261.0,13,0,317.0,11,1,270.0,13,0,314.0,12,1
40,-1646043770,382,8,382.0,14,0,259.0,6,1,309.0,4,0,319.0,5,2
41,74530468,407,9,277.0,10,0,220.0,11,1,264.0,11,0,209.0,10,1
42,-1767956503,453,14,264.0,7,0,318.0,10,1,259.0,13,0,221.0,16,1
43,-2076634339,690,56,295.0,21,0,267.0,18,7,347.0,22,0,345.0,25,6
44,1176161806,380,38,267.0,8,0,208.0,11,0,208.0,11,0,208.0,11,0
45,1797248989,153,16,318.0,10,0,257.0,11,0,257.0,11,0,257.0,11,0
46,-223388241,635,13,258.0,14,0,232.0,19,2,267.0,19,0,263.0,20,2
47,426862404,183,8,258.0,10,0,250.0,1,0,250.0,1,0,250.0,1,0
48,341606639,542,33,286.0,10,0,317.0,12,3,329.0,14,0,315.0,13,1
49,181282172,239,20,261.0,7,0,286.0,6,1,268.0,5,0,257.0,6,1
