,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1411480766,269.0,9,0,318.0,12,1,319.0,13,0,260.0,12,0
1,-193223804,318.0,15,0,238.0,12,4,260.0,13,0,314.0,12,4
2,-369804294,314.0,13,0,605.0,13,4,244.0,11,0,281.0,12,3
3,1279282733,322.0,17,0,211.0,12,3,345.0,10,0,314.0,12,0
4,1813804372,396.0,10,0,262.0,28,1,321.0,24,0,258.0,23,1
5,-1026220682,260.0,8,0,259.0,18,1,276.0,16,0,269.0,18,1
6,276202288,310.0,16,0,260.0,8,1,275.0,10,0,283.0,9,1
7,1541487970,262.0,16,0,286.0,24,0,286.0,24,0,286.0,24,0
8,1211131387,255.0,10,0,231.0,14,1,279.0,12,0,260.0,12,0
9,959168344,276.0,14,0,214.0,4,3,259.0,5,0,319.0,6,2
10,1567027681,301.0,13,0,265.0,9,0,265.0,9,0,265.0,9,0
11,521741061,267.0,8,0,282.0,15,0,282.0,15,0,282.0,15,0
12,-1128422066,268.0,6,0,345.0,10,2,256.0,10,0,356.0,11,2
13,1849987058,507.0,14,0,346.0,16,1,262.0,15,0,433.0,15,1
14,1140387429,492.0,5,0,325.0,9,1,367.0,7,0,336.0,8,0
15,1188222238,271.0,19,0,328.0,13,1,214.0,13,0,264.0,13,1
16,-956617011,264.0,6,0,278.0,16,1,277.0,16,0,314.0,20,1
17,-411869763,302.0,10,0,316.0,10,1,379.0,13,0,329.0,12,2
18,1830078282,265.0,18,0,214.0,16,2,202.0,12,0,268.0,12,1
19,833860960,600.0,25,0,279.0,14,1,264.0,19,0,270.0,16,0
20,-1139154330,255.0,10,0,212.0,18,4,370.0,22,0,261.0,18,2
21,2092777816,375.0,10,0,252.0,19,4,276.0,21,0,271.0,20,2
22,364593074,503.0,10,0,339.0,11,3,259.0,11,0,354.0,11,3
