,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1012409597,399,24,269.0,8,0,314.0,10,2,305.0,10,0,311.0,11,2
1,-813542355,599,60,265.0,16,0,217.0,20,6,266.0,21,0,331.0,22,6
2,36181348,522,16,279.0,14,0,265.0,17,3,314.0,20,0,318.0,19,1
3,-1613577762,415,13,251.0,8,0,290.0,9,0,290.0,9,0,290.0,9,0
4,-248555097,623,19,501.0,19,0,252.0,15,4,351.0,14,0,258.0,16,5
5,981552235,538,22,264.0,14,0,265.0,19,2,358.0,21,0,272.0,19,6
6,-1343234976,533,48,247.0,25,0,362.0,14,1,275.0,14,0,292.0,15,4
7,-1463880179,457,46,285.0,8,0,292.0,10,0,292.0,10,0,292.0,10,0
8,-706834186,497,20,377.0,10,0,228.0,9,1,323.0,9,0,376.0,9,2
9,-1429393171,595,36,254.0,18,0,256.0,20,4,256.0,22,0,254.0,22,2
10,-953845766,659,60,296.0,13,0,329.0,16,1,408.0,16,0,260.0,14,2
11,-483512257,406,5,314.0,14,0,234.0,9,3,335.0,8,0,284.0,10,3
12,80437974,373,4,331.0,10,0,256.0,12,0,256.0,12,0,256.0,12,0
13,-1492501180,318,10,264.0,11,0,363.0,13,1,355.0,14,0,292.0,8,1
14,1560448426,375,27,271.0,13,0,266.0,3,2,318.0,5,0,206.0,4,2
15,-445185428,487,25,351.0,22,0,273.0,10,1,257.0,8,0,248.0,10,1
16,-2047387035,611,25,257.0,17,0,266.0,24,3,276.0,20,0,291.0,15,4
17,-633163076,547,39,342.0,16,0,230.0,16,2,317.0,15,0,257.0,13,4
18,2089125427,371,23,323.0,15,0,258.0,8,1,276.0,6,0,245.0,8,0
19,1527322140,323,20,303.0,13,0,340.0,8,1,253.0,4,0,266.0,5,2
20,229759929,679,48,274.0,22,0,262.0,19,1,335.0,24,0,261.0,20,1
21,-725655861,582,47,308.0,13,0,296.0,19,3,348.0,19,0,374.0,15,3
22,1607392775,231,24,316.0,10,0,230.0,8,0,230.0,8,0,230.0,8,0
23,-299994518,556,23,314.0,17,0,342.0,19,1,428.0,19,0,226.0,18,1
24,1181939957,286,9,336.0,8,0,254.0,7,1,218.0,4,0,214.0,6,1
25,-746370636,557,17,282.0,12,0,263.0,13,2,345.0,16,0,263.0,14,2
26,-2013827403,449,45,496.0,14,0,273.0,13,2,211.0,13,0,254.0,16,2
27,-1327105346,235,19,318.0,8,0,254.0,4,1,254.0,4,0,248.0,5,1
28,1189220651,686,42,493.0,17,0,261.0,17,8,256.0,18,0,302.0,19,3
29,1069466763,571,12,268.0,12,0,346.0,25,2,260.0,27,0,327.0,22,1
30,-955056883,258,24,252.0,8,0,337.0,5,1,358.0,5,0,257.0,5,1
31,1835042839,308,7,258.0,11,0,289.0,7,1,262.0,8,0,226.0,8,1
32,310758051,621,25,522.0,18,0,323.0,26,4,261.0,24,0,286.0,24,2
33,2012203864,170,17,329.0,4,0,311.0,6,0,311.0,6,0,311.0,6,0
34,-116919038,693,70,499.0,13,0,307.0,24,4,320.0,25,0,251.0,19,3
35,-1538717466,425,13,273.0,17,0,256.0,13,1,316.0,14,0,238.0,15,1
36,-1174080137,181,17,217.0,4,0,276.0,7,0,276.0,7,0,276.0,7,0
37,-801633638,236,22,255.0,3,0,295.0,11,0,295.0,11,0,295.0,11,0
38,-1162563317,203,7,257.0,4,0,253.0,6,0,253.0,6,0,253.0,6,0
39,1049047902,530,27,511.0,11,0,273.0,16,1,344.0,17,0,256.0,18,1
40,-1467768175,329,17,315.0,11,0,321.0,15,1,338.0,10,0,229.0,10,1
41,1116264610,644,13,397.0,16,0,266.0,17,3,313.0,20,0,373.0,26,2
42,-599743459,545,39,263.0,15,0,347.0,19,4,254.0,14,0,316.0,18,2
43,-1970272639,152,2,251.0,6,0,251.0,1,0,251.0,1,0,251.0,1,0
44,-948041504,480,20,269.0,10,0,252.0,12,2,300.0,10,0,369.0,12,2
45,-46134857,364,4,253.0,15,0,257.0,7,1,259.0,7,0,320.0,7,1
46,117794608,497,30,513.0,13,0,255.0,17,1,280.0,21,0,214.0,20,1
47,-671445654,357,29,261.0,16,0,261.0,12,1,269.0,11,0,355.0,19,1
48,1613102500,181,6,256.0,2,0,290.0,7,0,290.0,7,0,290.0,7,0
49,-1846641328,188,8,315.0,10,0,366.0,8,0,366.0,8,0,366.0,8,0
