,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1616510088,462,28,251.0,26,0,265.0,23,1,279.0,26,0,240.0,25,2
1,-2019039301,462,28,274.0,9,0,208.0,18,2,431.0,24,0,223.0,19,1
2,824913687,462,28,259.0,20,0,260.0,13,2,349.0,13,0,322.0,12,2
3,1698709335,462,28,322.0,13,0,297.0,10,3,270.0,10,0,258.0,11,2
4,1808564231,462,28,282.0,8,0,250.0,13,4,267.0,15,0,256.0,13,4
5,1748171504,462,28,333.0,21,0,245.0,12,2,262.0,9,0,278.0,9,5
6,-180326315,462,28,312.0,13,0,285.0,9,3,247.0,9,0,255.0,7,2
7,-1395456006,462,28,266.0,18,0,254.0,14,1,228.0,15,0,288.0,15,1
8,-1492921947,462,28,263.0,8,0,286.0,14,2,344.0,15,0,260.0,15,3
9,252889236,462,28,257.0,14,0,241.0,11,2,238.0,9,0,290.0,14,3
10,-1264781225,462,28,321.0,17,0,244.0,14,1,261.0,14,0,331.0,14,3
11,1690614217,462,28,264.0,14,0,438.0,22,3,319.0,20,0,372.0,21,2
12,-1817176663,462,28,260.0,16,0,256.0,11,3,230.0,8,0,260.0,12,2
13,-1299130834,462,28,330.0,14,0,262.0,14,1,263.0,13,0,302.0,18,1
14,-505554330,462,28,487.0,8,0,368.0,11,2,268.0,14,0,354.0,11,1
15,-1654515254,462,28,314.0,12,0,264.0,12,2,250.0,12,0,207.0,13,1
16,-330430328,462,28,269.0,9,0,256.0,19,0,256.0,19,0,256.0,19,0
17,-1891146834,462,28,501.0,10,0,270.0,19,1,375.0,19,0,405.0,18,1
18,942149419,462,28,362.0,20,0,226.0,15,1,251.0,15,0,283.0,15,1
19,344785873,462,28,259.0,12,0,261.0,11,3,372.0,10,0,396.0,10,2
20,1232706133,462,28,247.0,20,0,264.0,16,0,264.0,16,0,264.0,16,0
21,1728482060,462,28,260.0,14,0,287.0,8,4,266.0,9,0,297.0,11,2
22,-1429408195,462,28,272.0,4,0,278.0,7,1,265.0,7,0,268.0,11,2
23,-1011722310,462,28,264.0,18,0,378.0,15,1,252.0,13,0,351.0,14,1
24,123561400,462,28,270.0,17,0,298.0,8,0,298.0,8,0,298.0,8,0
25,-954744205,462,28,269.0,8,0,397.0,16,3,319.0,11,0,254.0,13,2
26,-1354786932,462,28,259.0,12,0,341.0,17,3,258.0,16,0,252.0,16,3
27,1659329260,462,28,370.0,11,0,315.0,21,2,288.0,17,0,264.0,14,2
28,-1943876912,462,28,267.0,13,0,288.0,15,1,266.0,15,0,311.0,15,1
29,-203559118,462,28,268.0,6,0,254.0,15,1,327.0,16,0,316.0,13,2
30,-979217923,462,28,261.0,11,0,260.0,18,1,288.0,13,0,213.0,18,1
31,1836029406,462,28,295.0,15,0,262.0,7,2,337.0,6,0,300.0,7,3
32,-1177543663,462,28,256.0,9,0,243.0,5,2,223.0,7,0,257.0,7,0
33,185914390,462,28,278.0,17,0,327.0,12,0,327.0,12,0,327.0,12,0
34,-1088992022,462,28,496.0,9,0,265.0,12,2,265.0,11,0,278.0,14,2
35,1768930602,462,28,256.0,17,0,327.0,19,1,263.0,16,0,314.0,18,1
36,1742727856,462,28,260.0,9,0,261.0,12,2,254.0,13,0,335.0,12,2
37,152176712,462,28,259.0,17,0,251.0,13,1,318.0,11,0,316.0,13,3
38,-1926560389,462,28,329.0,13,0,321.0,14,1,228.0,14,0,263.0,17,3
39,-1624720125,462,28,318.0,22,0,418.0,10,0,418.0,10,0,418.0,10,0
40,1073044163,462,28,264.0,16,0,313.0,19,2,272.0,16,0,262.0,15,2
41,450549620,462,28,268.0,16,0,286.0,22,0,286.0,22,0,286.0,22,0
42,1842914460,462,28,291.0,15,0,260.0,9,5,271.0,9,0,271.0,9,5
43,24927124,462,28,258.0,14,0,217.0,10,2,334.0,10,0,271.0,12,5
44,1960545733,462,28,259.0,7,0,221.0,11,2,273.0,11,0,253.0,9,2
45,1238401804,462,28,499.0,10,0,398.0,13,4,316.0,10,0,324.0,11,4
46,-907991002,462,28,379.0,14,0,274.0,11,2,277.0,12,0,326.0,9,2
47,1618948288,462,28,506.0,12,0,266.0,16,1,262.0,14,0,490.0,15,2
48,1466859651,462,28,293.0,6,0,319.0,12,2,376.0,15,0,256.0,11,1
49,-629003414,462,28,257.0,9,0,327.0,14,4,319.0,14,0,258.0,17,0
