,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1300103641,254.0,16,0,258.0,17,3,376.0,15,0,259.0,16,2
1,-1592105636,318.0,10,0,315.0,14,3,274.0,14,0,289.0,16,3
2,-197125683,291.0,13,0,259.0,12,2,322.0,12,0,314.0,13,2
3,-929897684,267.0,12,0,215.0,24,1,264.0,33,0,254.0,24,1
4,-981349809,263.0,13,0,314.0,26,1,265.0,28,0,491.0,28,1
5,-1471674111,257.0,11,0,328.0,7,1,318.0,7,0,292.0,10,1
6,-647227859,260.0,12,0,521.0,11,3,256.0,8,0,317.0,8,1
7,-1481004265,328.0,7,0,258.0,15,3,314.0,12,0,263.0,12,1
8,-1300340877,272.0,9,0,286.0,8,1,282.0,7,0,259.0,8,1
9,-1973570822,365.0,11,0,209.0,5,3,232.0,8,0,256.0,4,3
10,1675035732,272.0,14,0,221.0,13,0,221.0,13,0,221.0,13,0
11,-1729540075,274.0,12,0,241.0,13,0,241.0,13,0,241.0,13,0
12,1960641855,263.0,7,0,320.0,5,1,257.0,6,0,275.0,7,1
13,721472608,379.0,6,0,441.0,10,0,441.0,10,0,441.0,10,0
14,1502217535,263.0,16,0,259.0,8,5,377.0,10,0,358.0,8,1
15,-1852052089,261.0,4,0,265.0,12,0,265.0,12,0,265.0,12,0
16,-339867220,302.0,10,0,294.0,10,2,317.0,11,0,263.0,13,1
17,1163691150,464.0,17,0,324.0,16,3,332.0,13,0,299.0,13,3
18,-1221534261,321.0,19,0,300.0,14,2,372.0,13,0,265.0,12,0
19,-1443954508,323.0,15,0,215.0,20,1,265.0,19,0,255.0,26,2
20,855787563,264.0,17,0,393.0,9,0,393.0,9,0,393.0,9,0
21,257243113,264.0,9,0,410.0,14,2,374.0,15,0,352.0,15,2
