,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-687243425,257,3,1,314.0,16,0,303.0,7,1,381.0,7,0,319.0,10,0
1,-442642077,673,54,1,296.0,17,0,440.0,17,11,413.0,18,0,267.0,18,10
2,-1192514089,240,15,1,374.0,6,0,443.0,6,0,443.0,6,0,443.0,6,0
3,-724649479,443,32,1,271.0,11,0,265.0,14,3,266.0,16,0,311.0,14,1
4,280568548,559,12,1,589.0,18,0,316.0,14,2,317.0,13,0,265.0,17,7
5,-956026622,526,16,1,779.0,13,0,313.0,13,2,271.0,13,0,374.0,11,1
6,1114006708,260,19,1,372.0,8,0,264.0,11,0,264.0,11,0,264.0,11,0
7,-2003877597,389,16,1,265.0,3,0,434.0,10,0,434.0,10,0,434.0,10,0
8,599591664,575,18,1,333.0,11,0,256.0,12,4,306.0,12,0,436.0,18,4
9,-1982165390,563,57,1,443.0,8,0,369.0,27,3,852.0,20,0,302.0,19,7
10,-1737176241,436,22,1,386.0,10,0,263.0,10,8,261.0,9,0,259.0,9,5
11,421305748,384,16,1,354.0,7,0,262.0,10,2,279.0,8,0,317.0,9,4
12,405285138,414,13,1,316.0,11,0,382.0,12,3,375.0,10,0,436.0,10,1
13,-564378159,498,50,1,270.0,11,0,377.0,14,1,267.0,15,0,377.0,13,1
14,-1752899807,366,8,1,608.0,10,0,269.0,13,1,284.0,14,0,321.0,14,1
15,287724618,449,45,1,320.0,10,0,358.0,17,6,347.0,17,0,279.0,19,6
16,-696182747,187,19,1,346.0,4,0,381.0,9,0,381.0,9,0,381.0,9,0
17,-2145477340,650,46,1,381.0,14,0,261.0,15,14,285.0,12,0,260.0,16,9
18,1951144489,158,10,1,274.0,5,0,371.0,6,0,371.0,6,0,371.0,6,0
19,-2052379705,665,14,1,317.0,33,0,485.0,22,9,265.0,18,0,322.0,18,6
20,1210593546,637,39,1,726.0,21,0,270.0,14,5,272.0,16,0,361.0,15,5
21,1705875883,218,5,1,202.0,5,0,264.0,3,0,264.0,3,0,264.0,3,0
22,-1035916374,276,14,1,321.0,9,0,253.0,8,1,265.0,5,0,347.0,10,0
23,1548007414,440,31,1,264.0,10,0,318.0,14,7,677.0,18,0,262.0,15,8
24,552985508,279,17,1,277.0,11,0,656.0,7,0,656.0,7,0,656.0,7,0
25,-983464446,323,26,1,496.0,15,0,447.0,16,0,447.0,16,0,447.0,16,0
26,1300700610,560,51,1,317.0,34,0,328.0,23,1,257.0,24,0,279.0,35,1
27,1795590262,258,3,1,292.0,18,0,372.0,16,0,372.0,16,0,372.0,16,0
28,15049363,398,4,1,280.0,10,0,312.0,15,0,312.0,15,0,312.0,15,0
29,826608361,191,14,1,263.0,5,0,317.0,6,0,317.0,6,0,317.0,6,0
30,1416443870,630,63,1,384.0,25,0,319.0,21,9,351.0,25,0,341.0,22,5
31,-306054104,159,12,1,249.0,5,0,257.0,5,0,257.0,5,0,257.0,5,0
32,-1101519087,391,8,1,266.0,11,0,318.0,8,1,625.0,10,0,264.0,9,2
33,-2068902452,555,50,1,369.0,19,0,,8,6,,7,0,,8,9
34,1118828130,421,13,1,315.0,11,0,323.0,11,5,253.0,11,0,265.0,14,0
35,-1390716970,510,51,1,301.0,11,0,379.0,9,3,368.0,11,0,381.0,11,3
36,-830229948,511,36,1,755.0,15,0,376.0,11,7,268.0,12,0,272.0,11,2
37,2063083315,273,3,1,314.0,10,0,346.0,9,1,268.0,12,0,378.0,10,0
38,-2013592700,681,55,1,388.0,27,0,242.0,14,7,270.0,15,0,320.0,13,14
39,1477712526,407,13,1,492.0,12,0,292.0,28,0,292.0,28,0,292.0,28,0
40,1207691556,616,62,1,261.0,17,0,349.0,15,7,317.0,16,0,312.0,16,3
41,-167069591,539,6,1,307.0,10,0,367.0,30,13,310.0,25,0,279.0,34,1
42,-1690925978,690,56,1,306.0,14,0,342.0,14,5,319.0,15,0,276.0,15,1
43,-1937498926,589,36,1,314.0,10,0,273.0,7,6,283.0,11,0,262.0,8,3
44,-672470523,296,30,1,375.0,11,0,255.0,6,0,255.0,6,0,255.0,6,0
45,2139737981,457,10,1,274.0,11,0,270.0,11,1,342.0,13,0,430.0,15,3
46,-2109961181,415,34,1,519.0,11,0,470.0,24,0,470.0,24,0,470.0,24,0
47,681764902,457,5,1,264.0,13,0,332.0,14,2,311.0,17,0,357.0,16,3
48,-1465099331,247,18,1,322.0,6,0,392.0,7,0,392.0,7,0,392.0,7,0
49,-1570137211,474,38,1,275.0,10,0,322.0,11,2,322.0,16,0,379.0,15,3
