,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1369701772,178,2,261.0,0,0,256.0,4,0,256.0,4,0,256.0,4,0
1,659552876,225,7,254.0,7,0,250.0,12,0,250.0,12,0,250.0,12,0
2,-670276941,360,4,314.0,16,0,258.0,5,1,302.0,4,0,255.0,6,1
3,-2045738241,509,21,337.0,13,0,269.0,11,3,261.0,11,0,322.0,9,5
4,-989904550,233,5,261.0,5,0,315.0,3,0,315.0,3,0,315.0,3,0
5,1480993888,340,24,253.0,13,0,267.0,15,1,272.0,11,0,286.0,11,1
6,-1527302276,476,24,488.0,15,0,259.0,3,2,264.0,3,0,264.0,3,0
7,173327259,574,18,249.0,31,0,587.0,21,1,396.0,20,0,318.0,20,1
8,-603963648,526,27,261.0,11,0,313.0,16,2,230.0,12,0,314.0,10,3
9,-1773351397,220,14,259.0,3,0,232.0,5,0,232.0,5,0,232.0,5,0
10,-321105019,432,39,306.0,25,0,259.0,11,3,252.0,10,0,313.0,11,5
11,1103332395,526,53,500.0,22,0,226.0,16,3,328.0,16,0,356.0,20,3
12,-1947084243,410,41,496.0,12,0,254.0,12,4,305.0,13,0,279.0,13,3
13,-502632303,234,5,255.0,6,0,264.0,14,0,264.0,14,0,264.0,14,0
14,382900380,171,7,265.0,4,0,212.0,5,0,212.0,5,0,212.0,5,0
15,1909077913,545,11,365.0,16,0,290.0,13,3,272.0,12,0,314.0,10,1
16,-855959325,498,15,498.0,17,0,282.0,9,2,261.0,8,0,265.0,11,0
17,996356919,309,10,270.0,11,0,254.0,12,1,373.0,13,0,259.0,13,3
18,-1717719293,169,4,221.0,7,0,201.0,5,0,201.0,5,0,201.0,5,0
19,-24550523,289,3,339.0,11,0,252.0,10,0,252.0,10,0,252.0,10,0
20,-1205083220,284,3,398.0,6,0,212.0,4,0,212.0,4,0,212.0,4,0
21,1864234678,502,36,279.0,10,0,457.0,15,2,288.0,12,0,297.0,13,2
22,-2108731952,212,13,267.0,13,0,254.0,8,0,254.0,8,0,254.0,8,0
23,-2009385148,680,55,413.0,28,0,259.0,18,7,260.0,16,0,381.0,15,7
24,1097323312,180,18,213.0,8,0,305.0,6,0,305.0,6,0,305.0,6,0
25,-1916606320,676,55,275.0,20,0,209.0,23,4,259.0,24,0,314.0,16,4
26,559631986,380,23,379.0,15,0,253.0,7,1,295.0,8,0,326.0,7,1
27,-519506565,170,14,255.0,4,0,198.0,2,0,198.0,2,0,198.0,2,0
28,1699117922,253,11,224.0,8,0,254.0,2,2,261.0,3,0,259.0,2,2
29,270337679,228,14,247.0,16,0,341.0,3,0,341.0,3,0,341.0,3,0
30,-776753597,540,38,277.0,20,0,321.0,23,5,255.0,23,0,325.0,20,3
31,-1894508169,275,6,332.0,7,0,260.0,8,0,260.0,8,0,260.0,8,0
32,-502006722,166,12,257.0,6,0,252.0,3,0,252.0,3,0,252.0,3,0
33,911712686,545,33,273.0,15,0,271.0,13,2,251.0,16,0,252.0,12,6
34,-793583010,509,11,262.0,9,0,283.0,8,2,363.0,9,0,320.0,9,2
35,-1448915202,204,9,351.0,7,0,211.0,8,0,211.0,8,0,211.0,8,0
36,1556898290,303,4,258.0,8,0,261.0,5,0,261.0,5,0,261.0,5,0
37,-1554524964,692,21,513.0,15,0,322.0,15,4,387.0,12,0,359.0,13,5
38,-602130480,630,63,335.0,17,0,255.0,13,7,270.0,12,0,355.0,14,4
39,-278286302,189,12,292.0,7,0,244.0,7,0,244.0,7,0,244.0,7,0
40,223043542,526,48,298.0,12,0,255.0,11,1,270.0,8,0,325.0,10,2
41,-761423524,287,12,353.0,7,0,256.0,8,1,209.0,6,0,258.0,8,1
42,279748836,349,32,279.0,8,0,285.0,9,1,259.0,11,0,255.0,8,0
43,55373950,562,29,499.0,14,0,255.0,15,4,257.0,16,0,283.0,14,4
44,699113036,351,4,212.0,6,0,345.0,8,2,377.0,8,0,215.0,8,1
45,-691639650,674,68,320.0,15,0,279.0,25,5,316.0,21,0,260.0,23,4
46,-1592906100,457,5,270.0,15,0,227.0,12,0,227.0,12,0,227.0,12,0
47,1340215368,669,7,376.0,25,0,253.0,11,8,282.0,8,0,256.0,10,4
48,637097727,562,51,496.0,10,0,320.0,14,2,290.0,13,0,263.0,11,2
49,-126035593,291,18,261.0,10,0,209.0,9,0,209.0,9,0,209.0,9,0
