,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,435.0,8,800,-1120344295,1,305.0,8,800,-152811709,1,335.0,8,800,-451487256,1,306.0,8,800,1380714039,1
1,254.0,8,800,-1836282311,1,318.0,8,800,-1273600160,1,272.0,8,800,505930346,1,606.0,8,800,-839004163,1
2,313.0,8,800,2044148642,1,534.0,8,800,-1004094877,1,368.0,8,800,2027956312,1,277.0,8,800,-564315126,1
3,256.0,8,800,1779538732,1,442.0,8,800,791200856,1,276.0,8,800,1175654275,1,262.0,8,800,-1258271177,1
4,267.0,8,800,175649867,1,305.0,8,800,-438336042,1,336.0,8,800,1019449131,1,274.0,8,800,-229987017,1
5,284.0,8,800,-527145587,1,502.0,8,800,-1454831149,1,324.0,8,800,715640850,1,323.0,8,800,-286458311,1
6,384.0,8,800,756385116,1,377.0,8,800,2116190532,1,292.0,8,800,-1206933198,1,373.0,8,800,-1412099583,1
7,256.0,8,800,1038775429,1,320.0,8,800,1407741202,1,260.0,8,800,-222395453,1,303.0,8,800,1168609063,1
8,302.0,8,800,-535007937,1,325.0,8,800,-614316443,1,372.0,8,800,-304599610,1,261.0,8,800,1006014803,1
9,256.0,8,800,-963528384,1,491.0,8,800,1873069261,1,330.0,8,800,83160822,1,261.0,8,800,916525799,1
10,313.0,8,800,-519274185,1,305.0,8,800,-1642532379,1,365.0,8,800,-2026082224,1,283.0,8,800,-2146910899,1
11,295.0,8,800,-2082008734,1,311.0,8,800,871101693,1,209.0,8,800,1076870805,1,638.0,8,800,1156255430,1
12,406.0,8,800,-1400391523,1,410.0,8,800,653874653,1,309.0,8,800,1092323351,1,253.0,8,800,894290644,1
13,308.0,8,800,-698859600,1,565.0,8,800,263492030,1,311.0,8,800,148425582,1,243.0,8,800,-381855079,1
14,311.0,8,800,662057101,1,264.0,8,800,-2011598512,1,272.0,8,800,-335300777,1,254.0,8,800,-255315535,1
15,261.0,8,800,-1725072430,1,489.0,8,800,-410818048,1,256.0,8,800,192606413,1,262.0,8,800,1266669081,1
16,314.0,8,800,1692235346,1,318.0,8,800,-2145218167,1,478.0,8,800,1275591778,1,263.0,8,800,-44993480,1
