,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,2059673190,275.0,7,0,278.0,14,4,305.0,15,0,328.0,14,0
1,-168999549,285.0,24,0,260.0,6,1,253.0,6,0,417.0,6,1
2,1639916159,350.0,9,0,218.0,12,2,209.0,11,0,261.0,13,3
3,-754872257,257.0,15,0,403.0,10,1,264.0,10,0,267.0,10,0
4,1717208798,318.0,13,0,265.0,20,1,377.0,16,0,259.0,15,1
5,675783735,562.0,6,0,255.0,18,1,288.0,16,0,268.0,16,1
6,-196918485,257.0,12,0,258.0,16,3,265.0,14,0,254.0,13,5
7,1885077199,490.0,14,0,316.0,13,1,467.0,13,0,368.0,13,1
8,948402621,317.0,11,0,448.0,14,1,260.0,15,0,268.0,19,1
9,1364298813,377.0,24,0,321.0,8,3,253.0,7,0,319.0,7,2
10,-1828505520,497.0,19,0,294.0,14,3,232.0,15,0,254.0,15,2
11,-221708520,316.0,10,0,265.0,12,0,265.0,12,0,265.0,12,0
12,1928602819,253.0,20,0,524.0,13,3,262.0,17,0,320.0,15,2
13,2139907296,342.0,3,0,272.0,6,3,335.0,8,0,259.0,5,0
14,-1442817454,275.0,14,0,314.0,16,0,314.0,16,0,314.0,16,0
15,-109819763,330.0,18,0,256.0,8,4,198.0,10,0,263.0,9,2
16,-811463989,400.0,21,0,316.0,13,1,338.0,12,0,315.0,14,1
17,992175135,260.0,15,0,206.0,14,2,370.0,13,0,261.0,13,0
18,-630653422,285.0,22,0,257.0,16,1,219.0,19,0,274.0,18,1
19,-862587091,285.0,20,0,254.0,13,3,214.0,12,0,381.0,16,2
20,-781805039,315.0,13,0,258.0,14,3,316.0,12,0,247.0,14,3
21,-2146764581,298.0,10,0,393.0,23,1,257.0,20,0,514.0,20,1
22,-995793856,266.0,10,0,256.0,13,2,275.0,15,0,272.0,12,1
23,-590229299,267.0,13,0,222.0,17,2,261.0,17,0,264.0,19,2
24,501629929,335.0,13,0,265.0,8,2,279.0,7,0,254.0,8,1
25,-835143202,497.0,10,0,253.0,16,1,357.0,14,0,314.0,13,0
26,-1909916566,264.0,16,0,320.0,15,3,314.0,17,0,267.0,15,2
27,1339530389,269.0,12,0,349.0,11,2,264.0,12,0,314.0,11,2
28,170635895,310.0,15,0,217.0,16,2,318.0,16,0,265.0,13,2
29,1326624538,282.0,14,0,273.0,12,4,378.0,14,0,330.0,12,4
30,338045340,500.0,14,0,310.0,12,2,259.0,13,0,264.0,12,3
31,96350373,259.0,13,0,280.0,19,1,268.0,17,0,252.0,21,1
32,1700024220,493.0,13,0,235.0,23,2,296.0,23,0,345.0,21,2
33,-1804361512,251.0,4,0,267.0,15,2,272.0,19,0,290.0,16,2
34,1202102957,499.0,11,0,354.0,9,5,321.0,8,0,320.0,7,1
35,-320379637,281.0,9,0,212.0,13,4,315.0,16,0,276.0,14,0
36,-1040370994,299.0,17,0,332.0,20,1,337.0,21,0,237.0,20,1
37,854196948,256.0,19,0,273.0,23,1,286.0,22,0,258.0,19,1
38,1776861057,312.0,16,0,270.0,20,2,289.0,16,0,286.0,16,3
39,-1258667682,256.0,16,0,263.0,9,2,259.0,10,0,253.0,9,2
40,-1066428431,265.0,23,0,248.0,15,2,258.0,14,0,303.0,11,0
41,-710667529,261.0,10,0,320.0,17,2,333.0,14,0,280.0,14,2
42,-1626892017,500.0,13,0,314.0,18,1,260.0,18,0,275.0,19,1
43,-1897933635,366.0,6,0,256.0,3,1,298.0,3,0,258.0,5,1
44,-1577334825,276.0,18,0,437.0,22,2,299.0,22,0,275.0,22,1
45,1638062129,275.0,14,0,255.0,10,3,357.0,10,0,288.0,10,1
46,555956867,295.0,19,0,265.0,15,1,307.0,17,0,265.0,16,2
47,-642567180,375.0,27,0,268.0,15,3,289.0,13,0,262.0,12,1
48,1711778568,324.0,14,0,261.0,12,3,263.0,12,0,269.0,16,2
49,-1524853805,501.0,23,0,208.0,16,3,292.0,15,0,214.0,16,3
50,1202397528,374.0,13,0,324.0,11,3,277.0,9,0,305.0,8,1
51,-245166195,269.0,12,0,292.0,11,1,218.0,10,0,279.0,11,1
52,282924008,263.0,11,0,201.0,11,1,272.0,11,0,254.0,8,1
53,947700639,254.0,16,0,280.0,13,3,273.0,15,0,256.0,12,1
54,-1264382827,313.0,16,0,291.0,13,4,325.0,13,0,234.0,13,3
55,-837719146,260.0,15,0,258.0,10,0,258.0,10,0,258.0,10,0
56,420175275,277.0,13,0,257.0,15,2,258.0,17,0,315.0,19,0
57,373639130,250.0,8,0,254.0,5,4,301.0,5,0,259.0,4,4
58,-1205413738,364.0,11,0,259.0,10,3,310.0,12,0,339.0,13,0
59,1342001886,501.0,13,0,361.0,7,2,313.0,6,0,202.0,7,0
60,994248026,272.0,10,0,261.0,19,1,266.0,18,0,339.0,23,1
61,-1765773985,263.0,6,0,310.0,18,1,258.0,14,0,269.0,18,0
62,464469526,388.0,15,0,258.0,9,3,261.0,9,0,344.0,9,3
63,1881407448,297.0,14,0,273.0,13,2,300.0,9,0,273.0,9,2
64,-1555547999,284.0,8,0,269.0,12,1,262.0,12,0,258.0,11,3
65,498033338,260.0,13,0,314.0,21,1,217.0,23,0,266.0,22,1
66,-2012059607,269.0,19,0,277.0,13,4,263.0,13,0,312.0,12,3
67,-905736146,291.0,4,0,439.0,14,1,259.0,13,0,377.0,16,1
68,-1698999412,432.0,10,0,264.0,8,1,287.0,8,0,297.0,9,1
69,-362405111,324.0,10,0,326.0,15,1,258.0,14,0,318.0,15,0
70,-1790837816,216.0,20,0,227.0,20,1,264.0,18,0,284.0,20,2
71,289078891,266.0,13,0,216.0,13,3,268.0,14,0,258.0,11,3
72,-330896807,499.0,12,0,261.0,20,2,279.0,18,0,333.0,22,1
73,957791397,273.0,6,0,311.0,16,4,260.0,15,0,320.0,17,1
74,-1670429544,253.0,19,0,387.0,19,1,322.0,22,0,270.0,24,1
75,-380877188,330.0,15,0,260.0,17,4,324.0,21,0,322.0,17,4
76,-1378283628,493.0,16,0,271.0,13,2,329.0,15,0,276.0,10,1
77,1171509182,333.0,7,0,259.0,11,3,293.0,14,0,277.0,12,3
78,382022899,260.0,8,0,300.0,17,2,313.0,16,0,225.0,17,2
79,-304580697,497.0,12,0,295.0,17,1,260.0,16,0,331.0,14,1
80,-721209686,268.0,16,0,216.0,9,1,344.0,9,0,214.0,9,0
81,-819239697,314.0,7,0,241.0,16,3,256.0,16,0,242.0,15,2
82,-790975608,260.0,13,0,319.0,18,1,321.0,16,0,290.0,15,1
83,949172574,257.0,15,0,223.0,15,0,223.0,15,0,223.0,15,0
84,650938361,268.0,7,0,335.0,12,1,310.0,13,0,359.0,14,1
85,1271625577,312.0,27,0,272.0,10,3,280.0,12,0,262.0,13,3
86,2078862955,317.0,14,0,267.0,14,2,218.0,12,0,347.0,11,3
87,1030849773,254.0,18,0,214.0,13,2,263.0,14,0,263.0,14,2
88,-501888590,494.0,17,0,256.0,10,0,256.0,10,0,256.0,10,0
89,114137661,266.0,23,0,220.0,27,1,431.0,27,0,316.0,27,1
90,-1215712843,315.0,12,0,313.0,6,1,394.0,10,0,270.0,8,3
91,1328379002,290.0,23,0,251.0,15,3,261.0,12,0,394.0,12,1
92,1192075794,268.0,15,0,374.0,10,2,313.0,10,0,269.0,10,2
93,579171816,261.0,22,0,310.0,17,1,322.0,18,0,288.0,18,1
94,1489444506,286.0,10,0,300.0,9,0,300.0,9,0,300.0,9,0
95,142743187,278.0,12,0,253.0,11,3,279.0,15,0,318.0,12,1
96,1252337919,295.0,10,0,405.0,10,0,405.0,10,0,405.0,10,0
97,-1027581779,489.0,7,0,324.0,11,3,285.0,10,0,214.0,11,2
98,-170708769,313.0,9,0,316.0,6,2,261.0,8,0,306.0,6,0
99,-2043299109,496.0,8,0,257.0,10,2,267.0,8,0,212.0,9,1
