,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1327315976,462,28,431.0,16,0,254.0,19,0,254.0,19,0,254.0,19,0
1,-420766152,462,28,314.0,14,0,271.0,19,1,298.0,21,0,313.0,19,1
2,-1136055426,462,28,487.0,4,0,221.0,15,4,216.0,17,0,266.0,15,1
3,1953765235,462,28,431.0,11,0,273.0,12,1,271.0,13,0,252.0,13,1
4,451602063,462,28,312.0,16,0,338.0,17,2,261.0,16,0,328.0,15,5
5,469809545,462,28,263.0,15,0,324.0,16,2,290.0,16,0,260.0,16,2
6,-714065848,462,28,294.0,4,0,272.0,4,1,321.0,4,0,250.0,4,1
7,-225258832,462,28,259.0,10,0,339.0,19,1,253.0,18,0,256.0,18,4
8,1211657195,462,28,317.0,10,0,217.0,11,2,256.0,13,0,321.0,10,2
9,-1514623364,462,28,254.0,13,0,317.0,18,0,317.0,18,0,317.0,18,0
10,1882421544,462,28,294.0,16,0,281.0,21,3,316.0,23,0,264.0,21,2
11,1616916199,462,28,263.0,16,0,260.0,9,0,260.0,9,0,260.0,9,0
12,-948574504,462,28,325.0,13,0,362.0,13,2,267.0,11,0,256.0,13,1
13,1872643078,462,28,378.0,19,0,408.0,14,1,257.0,17,0,340.0,16,1
14,565846326,462,28,322.0,14,0,335.0,9,2,262.0,9,0,316.0,10,1
15,1389560772,462,28,269.0,24,0,267.0,17,0,267.0,17,0,267.0,17,0
16,804271400,462,28,316.0,8,0,298.0,28,1,252.0,27,0,263.0,30,1
17,-1516444565,462,28,330.0,15,0,304.0,13,1,260.0,15,0,271.0,15,1
18,-652683403,462,28,267.0,16,0,338.0,9,3,255.0,8,0,235.0,11,2
19,1099690715,462,28,443.0,14,0,255.0,13,0,255.0,13,0,255.0,13,0
20,-696082647,462,28,259.0,14,0,263.0,20,2,273.0,20,0,273.0,20,0
21,-961194761,462,28,283.0,10,0,276.0,12,4,254.0,12,0,262.0,12,2
22,-1789004534,462,28,263.0,25,0,371.0,17,2,348.0,14,0,316.0,18,1
23,161121629,462,28,323.0,14,0,314.0,11,1,274.0,9,0,262.0,10,2
24,467864122,462,28,271.0,10,0,291.0,8,2,506.0,8,0,257.0,8,2
25,1749696708,462,28,254.0,20,0,244.0,28,0,244.0,28,0,244.0,28,0
26,359226498,462,28,251.0,10,0,261.0,11,2,292.0,11,0,214.0,11,1
27,1550167388,462,28,267.0,11,0,208.0,11,0,208.0,11,0,208.0,11,0
28,1686631154,462,28,259.0,18,0,333.0,11,1,314.0,10,0,259.0,12,1
29,-250559067,462,28,263.0,15,0,263.0,17,0,263.0,17,0,263.0,17,0
30,-2054984071,462,28,270.0,19,0,206.0,22,1,330.0,20,0,403.0,22,1
31,5897221,462,28,313.0,34,0,382.0,14,3,250.0,14,0,256.0,14,3
32,498921430,462,28,265.0,18,0,219.0,25,1,302.0,24,0,254.0,23,1
33,-1347567580,462,28,321.0,12,0,268.0,7,4,373.0,5,0,263.0,8,3
34,80867959,462,28,331.0,23,0,304.0,19,0,304.0,19,0,304.0,19,0
35,-1693148634,462,28,260.0,4,0,275.0,12,4,292.0,13,0,401.0,13,2
36,607752830,462,28,340.0,7,0,269.0,13,3,267.0,14,0,257.0,14,3
37,-1681821483,462,28,338.0,11,0,344.0,12,1,316.0,11,0,206.0,11,1
38,627083884,462,28,255.0,10,0,211.0,19,3,261.0,16,0,314.0,15,3
39,155173610,462,28,325.0,12,0,439.0,20,2,257.0,17,0,263.0,16,2
40,-150926554,462,28,259.0,12,0,277.0,17,4,434.0,16,0,268.0,21,2
41,-1584006749,462,28,237.0,22,0,260.0,19,2,259.0,20,0,250.0,17,2
42,-602913925,462,28,290.0,8,0,232.0,11,4,262.0,11,0,265.0,11,2
43,-1601782314,462,28,377.0,19,0,265.0,19,2,303.0,14,0,260.0,15,1
44,-809053806,462,28,290.0,22,0,332.0,15,2,384.0,15,0,265.0,15,1
45,-602875036,462,28,280.0,16,0,329.0,12,1,278.0,15,0,262.0,17,1
46,-263203419,462,28,288.0,9,0,260.0,10,2,278.0,11,0,313.0,12,2
47,-1852621834,462,28,261.0,14,0,319.0,11,1,336.0,12,0,394.0,10,1
48,-403219153,462,28,295.0,12,0,258.0,6,3,269.0,8,0,428.0,10,2
49,-1256927711,462,28,273.0,16,0,269.0,16,0,269.0,16,0,269.0,16,0
