,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-203690144,268.0,12,0,324.0,12,2,326.0,13,0,262.0,10,2
1,2083775720,319.0,23,0,316.0,9,1,268.0,9,0,290.0,7,1
2,-366799289,254.0,14,0,260.0,13,1,253.0,15,0,264.0,12,2
3,306708899,283.0,10,0,224.0,12,2,290.0,14,0,312.0,12,2
4,1563515036,298.0,14,0,266.0,6,3,248.0,4,0,257.0,5,2
5,234347123,265.0,9,0,329.0,8,3,214.0,9,0,211.0,13,4
6,-739872974,258.0,10,0,340.0,6,0,340.0,6,0,340.0,6,0
7,-1382745444,267.0,11,0,263.0,7,2,251.0,9,0,263.0,7,2
8,454734008,287.0,14,0,294.0,8,3,255.0,10,0,262.0,10,1
9,-983518350,254.0,17,0,312.0,17,0,312.0,17,0,312.0,17,0
10,-1161862580,262.0,12,0,264.0,14,2,260.0,13,0,256.0,13,0
11,1002975342,278.0,9,0,224.0,10,2,267.0,10,0,221.0,12,2
12,1751291661,257.0,18,0,276.0,7,3,261.0,11,0,260.0,8,2
13,1676444395,263.0,8,0,268.0,12,1,224.0,12,0,374.0,17,2
14,1556334575,265.0,17,0,214.0,13,1,314.0,16,0,213.0,11,2
15,248052808,264.0,13,0,432.0,14,2,371.0,14,0,280.0,14,2
16,-563380910,316.0,15,0,329.0,13,1,255.0,14,0,270.0,16,1
17,-1645330431,266.0,15,0,258.0,21,4,274.0,22,0,259.0,23,1
18,-118820677,277.0,13,0,264.0,26,0,264.0,26,0,264.0,26,0
19,-680190837,266.0,10,0,253.0,12,1,264.0,11,0,273.0,13,1
20,-1822620732,265.0,12,0,216.0,15,3,297.0,10,0,261.0,10,3
21,477266752,270.0,22,0,366.0,17,1,292.0,15,0,262.0,15,0
22,-688314887,265.0,5,0,241.0,10,4,242.0,10,0,330.0,10,0
23,2018227369,263.0,15,0,300.0,11,2,400.0,8,0,399.0,11,2
24,1811264718,325.0,11,0,291.0,14,1,255.0,12,0,262.0,13,2
25,244997159,342.0,7,0,320.0,17,1,266.0,16,0,224.0,18,1
26,1563975261,280.0,17,0,200.0,20,1,320.0,21,0,255.0,19,2
27,2026539620,289.0,14,0,385.0,19,0,385.0,19,0,385.0,19,0
28,987729129,261.0,14,0,375.0,7,3,315.0,8,0,256.0,7,0
