,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-678086724,415,42,1,271.0,11,0,276.0,6,2,332.0,6,0,267.0,8,2
1,-478670124,445,18,1,280.0,12,0,261.0,15,5,259.0,17,0,294.0,19,2
2,1826227404,598,60,1,379.0,14,0,276.0,19,5,277.0,18,0,494.0,19,2
3,-898287396,157,5,1,311.0,4,0,273.0,4,0,273.0,4,0,273.0,4,0
4,2074328180,635,39,1,319.0,15,0,272.0,31,5,395.0,29,0,303.0,24,6
5,-239306878,464,5,1,338.0,13,0,304.0,8,4,271.0,11,0,320.0,8,3
6,1851745519,292,24,1,289.0,9,0,239.0,3,1,311.0,4,0,312.0,4,1
7,2042792681,585,53,1,454.0,16,0,270.0,8,7,311.0,8,0,323.0,8,2
8,-1316192121,525,27,1,265.0,14,0,269.0,12,1,437.0,12,0,321.0,12,1
9,-1009128636,242,17,1,319.0,8,0,669.0,8,0,669.0,8,0,669.0,8,0
10,-933204218,198,4,1,259.0,7,0,261.0,6,0,261.0,6,0,261.0,6,0
11,-1470169128,288,3,1,272.0,5,0,321.0,6,0,321.0,6,0,321.0,6,0
12,1535399791,388,24,1,458.0,9,0,338.0,13,3,260.0,9,0,313.0,12,2
13,841025542,326,33,1,1313.0,11,0,316.0,8,1,296.0,7,0,439.0,7,1
14,1692306992,491,5,1,310.0,14,0,399.0,11,5,329.0,11,0,303.0,10,5
15,-1751426872,493,20,1,321.0,10,0,263.0,19,8,274.0,21,0,540.0,16,4
16,2119388504,625,32,1,1507.0,21,0,267.0,14,5,279.0,14,0,277.0,14,6
17,830408894,469,19,1,395.0,18,0,308.0,14,2,446.0,11,0,379.0,13,2
18,1564638970,291,18,1,343.0,9,0,317.0,6,3,438.0,7,0,319.0,5,3
19,-1010203499,587,42,1,334.0,12,0,322.0,29,3,321.0,21,0,320.0,25,3
20,684689843,384,8,1,374.0,3,0,286.0,11,2,257.0,8,0,289.0,11,2
21,-1687994627,490,40,1,372.0,13,0,436.0,15,5,216.0,15,0,325.0,14,3
22,-651642114,337,14,1,261.0,12,0,316.0,15,0,316.0,15,0,316.0,15,0
23,-1716524781,253,21,1,282.0,4,0,319.0,8,0,319.0,8,0,319.0,8,0
24,1420529926,676,34,1,340.0,17,0,321.0,20,6,595.0,23,0,381.0,20,3
25,-446972894,605,7,1,277.0,11,0,330.0,10,17,443.0,14,0,268.0,14,8
26,-267611400,537,6,1,375.0,16,0,232.0,13,0,232.0,13,0,232.0,13,0
27,-805339398,682,62,1,273.0,16,0,333.0,28,8,315.0,28,0,285.0,27,7
28,1917151702,522,21,1,311.0,14,0,321.0,6,2,460.0,8,0,320.0,8,4
29,-696966677,200,6,1,340.0,4,0,309.0,6,0,309.0,6,0,309.0,6,0
30,1761170722,485,15,1,315.0,14,0,1076.0,6,13,465.0,7,0,294.0,7,2
31,726763120,394,36,1,279.0,8,0,390.0,11,3,319.0,10,0,282.0,10,2
32,-520665847,402,13,1,436.0,9,0,323.0,9,0,323.0,9,0,323.0,9,0
33,-377703252,208,19,1,211.0,4,0,259.0,7,0,259.0,7,0,259.0,7,0
34,1211655149,481,29,1,271.0,16,0,1279.0,11,5,320.0,10,0,278.0,11,1
35,-290121679,646,33,1,365.0,13,0,447.0,17,9,456.0,16,0,597.0,18,12
36,1402282128,216,9,1,264.0,6,0,267.0,12,0,267.0,12,0,267.0,12,0
37,1204416009,622,32,1,284.0,21,0,253.0,14,7,265.0,13,0,362.0,15,8
38,-1309454973,230,17,1,263.0,5,0,254.0,6,0,254.0,6,0,254.0,6,0
39,1135284621,171,16,1,275.0,6,0,371.0,4,2,296.0,4,0,291.0,4,2
40,-678600943,283,20,1,383.0,10,0,260.0,10,2,386.0,10,0,351.0,10,2
41,-1048099033,587,24,1,318.0,15,0,315.0,21,10,290.0,24,0,325.0,19,5
42,-1279238863,153,10,1,219.0,6,0,274.0,9,0,274.0,9,0,274.0,9,0
43,-381321760,209,7,1,408.0,10,0,370.0,7,0,370.0,7,0,370.0,7,0
44,1444459080,375,4,1,377.0,7,0,404.0,12,0,404.0,12,0,404.0,12,0
45,282406729,413,9,1,320.0,7,0,317.0,7,3,246.0,7,0,223.0,8,3
46,1866635757,268,9,1,355.0,7,0,376.0,7,0,376.0,7,0,376.0,7,0
47,1630005331,278,3,1,433.0,5,0,274.0,4,1,259.0,5,0,256.0,4,1
48,-1891659500,247,25,1,313.0,5,0,260.0,10,0,260.0,10,0,260.0,10,0
49,-204027671,522,37,1,268.0,16,0,364.0,19,4,257.0,16,0,468.0,16,4
