,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-973873236,285,26,1,353.0,9,0,265.0,9,0,265.0,9,0,265.0,9,0
1,-1088335705,613,31,1,645.0,14,0,404.0,19,4,283.0,17,0,333.0,13,5
2,-1046301894,329,20,1,296.0,13,0,268.0,20,0,268.0,20,0,268.0,20,0
3,1660663144,322,23,1,316.0,11,0,279.0,6,7,263.0,6,0,265.0,6,7
4,-1587302998,179,4,1,327.0,6,0,258.0,10,0,258.0,10,0,258.0,10,0
5,-52614329,433,31,1,730.0,11,0,539.0,22,1,468.0,24,0,376.0,24,1
6,1852449694,168,9,1,253.0,4,0,291.0,4,0,291.0,4,0,291.0,4,0
7,-2027488318,573,35,1,314.0,28,0,378.0,11,2,423.0,11,0,292.0,10,2
8,1521978414,398,24,1,330.0,19,0,323.0,8,3,318.0,7,0,266.0,7,3
9,-509210432,523,27,1,546.0,12,0,266.0,17,2,442.0,15,0,380.0,17,3
10,-511560577,245,20,1,256.0,7,0,245.0,10,0,245.0,10,0,245.0,10,0
11,57354798,553,45,1,463.0,22,0,320.0,16,1,325.0,13,0,324.0,14,5
12,-1921687547,588,53,1,328.0,23,0,328.0,24,6,492.0,23,0,265.0,24,6
13,490208651,464,33,1,535.0,10,0,316.0,16,2,274.0,15,0,343.0,15,4
14,-951276542,278,14,1,262.0,3,0,274.0,6,1,375.0,5,0,381.0,7,1
15,1104807281,658,40,1,562.0,18,0,314.0,15,11,474.0,15,0,276.0,15,7
16,-1121902384,370,23,1,349.0,11,0,318.0,11,3,315.0,11,0,354.0,13,3
17,-1499919335,689,49,1,330.0,20,0,325.0,24,10,279.0,29,0,261.0,26,12
18,1672409207,200,15,1,288.0,11,0,304.0,6,0,304.0,6,0,304.0,6,0
19,114848573,354,4,1,443.0,16,0,280.0,13,0,280.0,13,0,280.0,13,0
20,-316167480,401,9,1,265.0,12,0,221.0,12,2,323.0,13,0,316.0,13,2
21,1907505033,630,13,1,390.0,18,0,352.0,17,4,272.0,19,0,441.0,18,4
22,1735743038,317,16,1,311.0,8,0,259.0,11,2,222.0,10,0,260.0,11,3
23,-903760016,408,37,1,286.0,8,0,271.0,13,2,317.0,15,0,353.0,13,2
24,1783769538,289,3,1,376.0,9,0,343.0,6,3,324.0,6,0,315.0,6,1
25,1800385506,166,5,1,320.0,4,0,328.0,7,1,383.0,4,0,371.0,5,1
26,-1399791877,437,9,1,579.0,9,0,324.0,9,3,311.0,11,0,325.0,10,2
27,-1253155535,151,8,1,257.0,9,0,255.0,2,0,255.0,2,0,255.0,2,0
28,1006349578,386,20,1,337.0,20,0,318.0,5,2,316.0,6,0,284.0,7,3
29,-2146420768,655,53,1,268.0,16,0,450.0,18,7,917.0,15,0,269.0,16,8
30,1192904116,565,40,1,378.0,30,0,315.0,32,2,303.0,24,0,254.0,27,5
31,426856167,350,28,1,302.0,5,0,351.0,13,1,320.0,14,0,262.0,13,1
32,1268825448,303,19,1,318.0,7,0,372.0,8,0,372.0,8,0,372.0,8,0
33,2118908974,467,10,1,709.0,8,0,294.0,14,2,339.0,13,0,257.0,10,6
34,-674291399,239,5,1,322.0,12,0,335.0,11,0,335.0,11,0,335.0,11,0
35,-475182680,414,21,1,319.0,12,0,336.0,16,4,261.0,17,0,261.0,19,2
36,-473322876,163,10,1,276.0,2,0,259.0,1,0,259.0,1,0,259.0,1,0
37,163837788,511,6,1,624.0,18,0,316.0,6,4,289.0,7,0,315.0,7,3
38,-1554741164,694,7,1,337.0,20,0,260.0,14,7,332.0,19,0,347.0,20,9
39,-1198226867,498,50,1,276.0,20,0,434.0,21,4,347.0,24,0,286.0,23,3
40,-1854805561,603,7,1,768.0,17,0,317.0,19,11,289.0,18,0,314.0,18,10
41,1833001977,175,13,1,314.0,3,0,378.0,6,0,378.0,6,0,378.0,6,0
42,1589209303,608,19,1,677.0,19,0,262.0,18,4,334.0,20,0,319.0,19,7
43,-1264532484,315,23,1,302.0,7,0,336.0,10,2,286.0,9,0,265.0,9,2
44,1875411295,590,54,1,334.0,15,0,387.0,18,6,378.0,19,0,267.0,18,3
45,172103434,435,44,1,634.0,17,0,412.0,7,4,274.0,8,0,327.0,11,3
46,489665327,481,10,1,267.0,13,0,313.0,12,2,433.0,12,0,383.0,12,2
47,-1929229388,275,17,1,383.0,4,0,319.0,8,1,321.0,8,0,335.0,8,1
48,-465819684,578,58,1,319.0,15,0,278.0,15,4,346.0,13,0,313.0,10,2
49,-2020418932,405,5,1,295.0,13,0,259.0,13,3,256.0,11,0,219.0,12,2
