,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,320.0,1,285,-973873236,26,298.0,1,285,-973873236,26,320.0,1,285,-973873236,26,320.0,1,285,-973873236,26
1,438.0,1,613,-1088335705,31,408.0,1,613,-1088335705,31,269.0,1,613,-1088335705,31,435.0,1,613,-1088335705,31
2,316.0,1,329,-1046301894,20,342.0,1,329,-1046301894,20,316.0,1,329,-1046301894,20,316.0,1,329,-1046301894,20
3,263.0,1,322,1660663144,23,273.0,1,322,1660663144,23,263.0,1,322,1660663144,23,263.0,1,322,1660663144,23
4,212.0,1,179,-1587302998,4,376.0,1,179,-1587302998,4,212.0,1,179,-1587302998,4,212.0,1,179,-1587302998,4
5,321.0,1,433,-52614329,31,270.0,1,433,-52614329,31,384.0,1,433,-52614329,31,563.0,1,433,-52614329,31
6,254.0,1,168,1852449694,9,323.0,1,168,1852449694,9,254.0,1,168,1852449694,9,254.0,1,168,1852449694,9
7,279.0,1,573,-2027488318,35,311.0,1,573,-2027488318,35,265.0,1,573,-2027488318,35,320.0,1,573,-2027488318,35
8,266.0,1,398,1521978414,24,318.0,1,398,1521978414,24,495.0,1,398,1521978414,24,261.0,1,398,1521978414,24
9,380.0,1,523,-509210432,27,336.0,1,523,-509210432,27,503.0,1,523,-509210432,27,279.0,1,523,-509210432,27
10,429.0,1,245,-511560577,20,440.0,1,245,-511560577,20,429.0,1,245,-511560577,20,429.0,1,245,-511560577,20
11,429.0,1,553,57354798,45,375.0,1,553,57354798,45,265.0,1,553,57354798,45,274.0,1,553,57354798,45
12,320.0,1,588,-1921687547,53,321.0,1,588,-1921687547,53,314.0,1,588,-1921687547,53,334.0,1,588,-1921687547,53
13,357.0,1,464,490208651,33,265.0,1,464,490208651,33,375.0,1,464,490208651,33,658.0,1,464,490208651,33
14,539.0,1,278,-951276542,14,372.0,1,278,-951276542,14,266.0,1,278,-951276542,14,266.0,1,278,-951276542,14
15,273.0,1,658,1104807281,40,381.0,1,658,1104807281,40,265.0,1,658,1104807281,40,482.0,1,658,1104807281,40
16,387.0,1,370,-1121902384,23,266.0,1,370,-1121902384,23,333.0,1,370,-1121902384,23,280.0,1,370,-1121902384,23
17,357.0,1,689,-1499919335,49,356.0,1,689,-1499919335,49,290.0,1,689,-1499919335,49,327.0,1,689,-1499919335,49
18,258.0,1,200,1672409207,15,367.0,1,200,1672409207,15,226.0,1,200,1672409207,15,335.0,1,200,1672409207,15
19,319.0,1,354,114848573,4,495.0,1,354,114848573,4,319.0,1,354,114848573,4,319.0,1,354,114848573,4
20,446.0,1,401,-316167480,9,334.0,1,401,-316167480,9,320.0,1,401,-316167480,9,318.0,1,401,-316167480,9
21,514.0,1,630,1907505033,13,314.0,1,630,1907505033,13,274.0,1,630,1907505033,13,321.0,1,630,1907505033,13
22,263.0,1,317,1735743038,16,496.0,1,317,1735743038,16,263.0,1,317,1735743038,16,263.0,1,317,1735743038,16
23,293.0,1,408,-903760016,37,389.0,1,408,-903760016,37,345.0,1,408,-903760016,37,260.0,1,408,-903760016,37
24,323.0,1,289,1783769538,3,285.0,1,289,1783769538,3,290.0,1,289,1783769538,3,258.0,1,289,1783769538,3
