,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1299943446,800,1,8,390.0,21,0,260.0,23,11,253.0,23,0,217.0,28,12
1,842584186,800,1,8,452.0,32,0,299.0,29,10,323.0,28,0,298.0,30,9
2,1079309578,800,1,8,271.0,22,0,307.0,21,10,327.0,22,0,320.0,23,12
3,-1575372937,800,1,8,380.0,21,0,311.0,27,4,326.0,27,0,260.0,27,4
4,-1241947934,800,1,8,303.0,23,0,355.0,23,14,397.0,27,0,313.0,24,14
5,-1865005163,800,1,8,522.0,13,0,291.0,22,12,314.0,24,0,267.0,23,9
6,103608640,800,1,8,260.0,10,0,254.0,20,9,282.0,20,0,217.0,21,8
7,85424345,800,1,8,317.0,27,0,263.0,16,5,347.0,16,0,256.0,18,12
8,1433965283,800,1,8,353.0,28,0,316.0,22,13,211.0,24,0,297.0,26,9
9,-34540252,800,1,8,301.0,24,0,200.0,36,10,285.0,28,0,328.0,36,6
10,-928246404,800,1,8,263.0,18,0,228.0,20,7,349.0,18,0,351.0,19,15
11,262626479,800,1,8,290.0,26,0,317.0,18,9,290.0,20,0,431.0,17,17
12,-217250804,800,1,8,299.0,16,0,256.0,29,6,248.0,24,0,263.0,25,5
13,-27460911,800,1,8,530.0,18,0,379.0,13,12,319.0,13,0,262.0,14,5
14,-532394085,800,1,8,293.0,23,0,314.0,29,9,263.0,21,0,318.0,28,6
15,1621743982,800,1,8,266.0,31,0,258.0,23,6,259.0,24,0,257.0,25,8
16,-614996344,800,1,8,261.0,17,0,256.0,18,18,343.0,18,0,256.0,19,10
17,1658476131,800,1,8,311.0,13,0,258.0,11,10,372.0,14,0,308.0,16,11
18,-1549280651,800,1,8,321.0,16,0,263.0,22,11,315.0,24,0,435.0,21,6
19,-469394167,800,1,8,516.0,14,0,312.0,25,6,282.0,27,0,252.0,23,6
20,82963519,800,1,8,276.0,25,0,315.0,25,6,277.0,22,0,320.0,23,8
21,-1633691081,800,1,8,507.0,25,0,272.0,28,6,215.0,22,0,312.0,24,6
22,1296393513,800,1,8,359.0,19,0,239.0,25,4,259.0,22,0,259.0,20,6
23,147934762,800,1,8,502.0,27,0,222.0,21,11,338.0,26,0,249.0,24,10
24,-611893531,800,1,8,526.0,31,0,321.0,10,10,328.0,11,0,318.0,13,12
25,821426791,800,1,8,313.0,23,0,206.0,25,7,375.0,25,0,256.0,25,2
26,-498440308,800,1,8,375.0,10,0,219.0,19,8,260.0,16,0,264.0,20,6
27,-2014883909,800,1,8,298.0,17,0,219.0,24,6,359.0,25,0,289.0,24,6
28,-1054812294,800,1,8,263.0,27,0,249.0,17,9,328.0,18,0,260.0,20,10
29,-451956991,800,1,8,278.0,29,0,318.0,31,7,341.0,29,0,251.0,32,6
30,-290745659,800,1,8,321.0,23,0,307.0,21,9,275.0,21,0,283.0,22,9
31,-156309978,800,1,8,301.0,21,0,442.0,29,1,372.0,27,0,319.0,26,1
32,-280718514,800,1,8,497.0,19,0,376.0,38,4,296.0,45,0,322.0,46,7
33,1724104278,800,1,8,504.0,24,0,316.0,21,7,261.0,20,0,267.0,19,6
34,-1337194436,800,1,8,323.0,24,0,318.0,15,10,255.0,17,0,353.0,15,5
35,606081752,800,1,8,288.0,25,0,267.0,38,4,312.0,37,0,289.0,35,5
36,-782994893,800,1,8,308.0,25,0,202.0,17,18,286.0,18,0,256.0,18,12
37,-124250787,800,1,8,495.0,19,0,265.0,21,7,407.0,22,0,264.0,23,9
38,-514785925,800,1,8,261.0,27,0,226.0,48,5,260.0,48,0,228.0,43,4
39,416469202,800,1,8,505.0,19,0,377.0,19,5,292.0,20,0,265.0,19,5
40,588649411,800,1,8,311.0,26,0,250.0,14,8,250.0,16,0,254.0,16,6
41,-1075040722,800,1,8,425.0,28,0,289.0,21,6,254.0,22,0,257.0,18,8
42,-2116362722,800,1,8,262.0,26,0,260.0,17,8,277.0,19,0,254.0,19,11
43,-1774248812,800,1,8,320.0,15,0,284.0,26,6,262.0,26,0,254.0,24,5
44,-1586138722,800,1,8,274.0,24,0,314.0,23,8,366.0,24,0,271.0,26,10
45,-553050024,800,1,8,345.0,17,0,393.0,18,5,259.0,21,0,214.0,18,9
46,1950700062,800,1,8,538.0,21,0,318.0,23,8,351.0,22,0,276.0,20,10
47,1678161309,800,1,8,278.0,17,0,304.0,19,4,316.0,20,0,212.0,18,6
48,-2050849853,800,1,8,736.0,27,0,265.0,36,2,251.0,29,0,314.0,32,6
49,1673758107,800,1,8,318.0,25,0,260.0,23,13,317.0,28,0,318.0,27,4
