,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-265410100,462,28,417.0,12,0,257.0,9,0,257.0,9,0,257.0,9,0
1,855483538,462,28,259.0,22,0,262.0,13,2,269.0,16,0,357.0,17,2
2,-953592721,462,28,275.0,9,0,257.0,13,1,261.0,13,0,318.0,15,3
3,-1908693829,462,28,370.0,9,0,227.0,10,1,303.0,10,0,232.0,12,2
4,1632625865,462,28,301.0,20,0,311.0,5,2,288.0,3,0,315.0,5,3
5,1255247888,462,28,269.0,17,0,258.0,11,0,258.0,11,0,258.0,11,0
6,2028159600,462,28,250.0,22,0,249.0,9,3,257.0,9,0,284.0,10,3
7,-45341988,462,28,512.0,32,0,266.0,14,1,299.0,14,0,277.0,11,1
8,-1159859001,462,28,433.0,20,0,252.0,23,2,287.0,21,0,255.0,23,1
9,1461353919,462,28,495.0,11,0,254.0,16,4,253.0,17,0,263.0,13,2
10,-202936187,462,28,326.0,18,0,256.0,23,0,256.0,23,0,256.0,23,0
11,-537158881,462,28,288.0,12,0,316.0,8,0,316.0,8,0,316.0,8,0
12,133212269,462,28,263.0,11,0,256.0,24,2,304.0,23,0,401.0,27,2
13,-1165971432,462,28,259.0,13,0,261.0,17,1,259.0,18,0,261.0,18,1
14,-1670174890,462,28,264.0,10,0,280.0,11,2,267.0,11,0,276.0,14,1
15,1802628922,462,28,277.0,9,0,260.0,12,5,271.0,14,0,261.0,16,3
16,387391921,462,28,346.0,22,0,234.0,17,4,238.0,15,0,261.0,18,2
17,465366996,462,28,313.0,11,0,221.0,11,2,395.0,11,0,277.0,11,1
18,592476206,462,28,278.0,15,0,385.0,16,2,228.0,21,0,278.0,23,1
19,-1751716099,462,28,280.0,10,0,259.0,11,2,391.0,11,0,323.0,14,3
20,-1107515841,462,28,277.0,12,0,257.0,17,1,441.0,17,0,255.0,17,1
21,1019042177,462,28,626.0,13,0,222.0,15,0,222.0,15,0,222.0,15,0
22,-1009756998,462,28,276.0,17,0,281.0,18,4,367.0,16,0,325.0,15,3
23,1533479224,462,28,321.0,13,0,389.0,9,4,259.0,11,0,257.0,9,2
24,-1195471493,462,28,263.0,20,0,268.0,13,2,262.0,15,0,291.0,15,2
25,732769608,462,28,253.0,16,0,334.0,13,1,221.0,12,0,370.0,13,1
26,-171679561,462,28,262.0,11,0,233.0,12,2,256.0,13,0,318.0,10,2
27,74468519,462,28,255.0,16,0,220.0,9,3,251.0,7,0,267.0,9,3
28,-1986047930,462,28,318.0,14,0,261.0,16,1,208.0,13,0,287.0,16,3
29,1362810148,462,28,322.0,17,0,257.0,5,0,257.0,5,0,257.0,5,0
30,1292027870,462,28,281.0,10,0,288.0,12,2,311.0,13,0,261.0,12,2
31,-1962263267,462,28,257.0,10,0,273.0,16,1,436.0,17,0,266.0,16,1
32,-1375146676,462,28,274.0,11,0,229.0,14,1,344.0,13,0,263.0,12,2
33,585305209,462,28,316.0,12,0,319.0,16,0,319.0,16,0,319.0,16,0
34,-1268282258,462,28,261.0,17,0,255.0,13,1,262.0,15,0,274.0,16,2
35,1561490417,462,28,262.0,15,0,277.0,14,1,257.0,13,0,290.0,12,1
36,1026697319,462,28,256.0,12,0,299.0,12,1,284.0,12,0,294.0,12,2
37,199920773,462,28,264.0,14,0,262.0,9,3,254.0,10,0,260.0,10,3
38,-1482875596,462,28,299.0,8,0,258.0,20,2,222.0,19,0,251.0,20,1
39,66669369,462,28,372.0,11,0,309.0,11,1,262.0,11,0,315.0,10,2
40,-880765614,462,28,267.0,14,0,254.0,11,3,257.0,12,0,313.0,10,3
41,-482366449,462,28,262.0,16,0,272.0,9,2,323.0,9,0,275.0,8,3
42,30618870,462,28,326.0,11,0,449.0,19,1,255.0,21,0,243.0,17,1
43,-497671532,462,28,314.0,17,0,283.0,19,0,283.0,19,0,283.0,19,0
44,379661120,462,28,251.0,18,0,211.0,11,2,271.0,10,0,214.0,10,2
45,1049567405,462,28,311.0,14,0,268.0,21,1,245.0,24,0,280.0,20,2
46,2080695631,462,28,494.0,15,0,317.0,27,2,379.0,23,0,253.0,23,1
47,-1092628876,462,28,265.0,16,0,306.0,11,2,405.0,12,0,299.0,14,2
48,-1607473952,462,28,273.0,11,0,267.0,16,2,318.0,14,0,275.0,12,1
49,1397146935,462,28,259.0,16,0,601.0,8,1,304.0,6,0,260.0,7,1
