,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,724234552,532,22,343.0,16,0,260.0,21,2,262.0,24,0,251.0,21,2
1,-907133467,664,67,374.0,35,0,257.0,18,3,372.0,18,0,248.0,19,3
2,388971002,493,40,256.0,20,0,299.0,8,0,299.0,8,0,299.0,8,0
3,722580653,311,13,277.0,5,0,255.0,14,1,438.0,10,0,260.0,12,1
4,-566466332,350,11,259.0,11,0,232.0,5,0,232.0,5,0,232.0,5,0
5,1829960248,393,24,306.0,17,0,212.0,9,1,258.0,10,0,258.0,10,3
6,1347737647,556,23,254.0,18,0,258.0,11,3,293.0,11,0,315.0,11,3
7,1836451183,362,26,305.0,6,0,416.0,7,1,270.0,8,0,257.0,6,1
8,-239857331,651,14,503.0,12,0,313.0,14,4,314.0,14,0,233.0,18,1
9,538932573,176,2,320.0,7,0,315.0,4,0,315.0,4,0,315.0,4,0
10,-2085180036,289,3,307.0,10,0,200.0,12,0,200.0,12,0,200.0,12,0
11,289894526,606,19,253.0,21,0,291.0,11,2,434.0,12,0,264.0,12,1
12,884208854,607,37,282.0,14,0,275.0,16,3,230.0,15,0,270.0,14,2
13,-1603201758,535,54,492.0,21,0,374.0,16,0,374.0,16,0,374.0,16,0
14,1641963655,508,41,316.0,9,0,365.0,14,4,274.0,13,0,278.0,11,1
15,-67689754,396,16,390.0,13,0,251.0,10,3,276.0,9,0,394.0,13,4
16,-1192033743,399,28,271.0,10,0,323.0,6,1,262.0,6,0,266.0,9,0
17,2053032469,437,31,289.0,21,0,255.0,8,0,255.0,8,0,255.0,8,0
18,209736404,491,20,371.0,14,0,259.0,18,0,259.0,18,0,259.0,18,0
19,-1219468355,214,18,313.0,10,0,243.0,8,0,243.0,8,0,243.0,8,0
20,-1777253612,156,5,210.0,8,0,378.0,7,0,378.0,7,0,378.0,7,0
21,-405201400,251,23,275.0,8,0,231.0,3,1,315.0,3,0,404.0,3,1
22,-1734059207,462,33,279.0,11,0,372.0,19,5,295.0,21,0,314.0,18,3
23,-673599067,361,11,258.0,9,0,384.0,15,0,384.0,15,0,384.0,15,0
24,-2072927787,671,14,283.0,21,0,315.0,12,3,217.0,15,0,465.0,14,1
25,-1079098502,334,11,271.0,10,0,253.0,10,2,250.0,10,0,227.0,10,2
26,1965219624,288,21,387.0,5,0,291.0,9,1,241.0,7,0,256.0,6,1
27,1601586527,336,24,316.0,11,0,267.0,8,0,267.0,8,0,267.0,8,0
28,-1244362759,195,8,256.0,5,0,293.0,4,0,293.0,4,0,293.0,4,0
29,1083978909,295,6,251.0,17,0,217.0,2,2,266.0,2,0,256.0,2,1
30,696059060,295,24,265.0,6,0,315.0,7,0,315.0,7,0,315.0,7,0
31,1342487955,446,32,499.0,5,0,399.0,13,3,256.0,11,0,211.0,14,4
32,922106670,183,6,228.0,4,0,313.0,7,0,313.0,7,0,313.0,7,0
33,2109907224,553,28,362.0,26,0,261.0,13,6,318.0,12,0,287.0,11,2
34,-2048241941,588,18,357.0,20,0,298.0,31,4,254.0,24,0,259.0,25,2
35,1952385634,538,38,340.0,17,0,334.0,17,2,310.0,18,0,259.0,17,2
36,-1838712962,587,6,270.0,17,0,338.0,17,2,313.0,18,0,350.0,18,2
37,1345328740,564,12,476.0,28,0,286.0,18,5,317.0,22,0,265.0,16,5
38,-1495417639,159,10,268.0,3,0,271.0,4,0,271.0,4,0,271.0,4,0
39,758753976,548,28,320.0,15,0,326.0,19,2,264.0,18,0,277.0,18,2
40,1522362933,697,63,297.0,14,0,255.0,23,6,260.0,20,0,259.0,20,1
41,-927826509,467,38,378.0,20,0,289.0,11,2,341.0,10,0,318.0,14,2
42,761150279,402,5,268.0,17,0,213.0,8,0,213.0,8,0,213.0,8,0
43,1636808087,584,53,267.0,21,0,285.0,13,8,322.0,9,0,258.0,12,3
44,1624657345,623,44,307.0,26,0,336.0,35,4,209.0,46,0,313.0,38,1
45,-261406488,616,19,262.0,15,0,283.0,32,3,255.0,26,0,313.0,27,2
46,-2070854970,700,35,409.0,17,0,340.0,30,5,225.0,23,0,276.0,23,2
47,1098022218,173,4,304.0,5,0,230.0,2,1,254.0,2,0,258.0,2,1
48,9827343,642,33,262.0,17,0,317.0,15,4,311.0,11,0,318.0,9,2
49,1903004027,154,2,295.0,7,0,231.0,3,0,231.0,3,0,231.0,3,0
