,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
68,-1639785819,272.0,16,0,344.0,20,1,290.0,18,0,321.0,18,1
69,-633668284,264.0,4,0,265.0,15,4,265.0,16,0,263.0,13,0
70,1009191113,230.0,14,0,407.0,15,3,275.0,16,0,257.0,15,3
71,141739940,272.0,19,0,272.0,9,2,269.0,9,0,230.0,9,2
72,-103619470,269.0,14,0,303.0,15,0,303.0,15,0,303.0,15,0
73,-749881976,262.0,13,0,316.0,11,0,316.0,11,0,316.0,11,0
74,-452396973,348.0,18,0,255.0,8,2,293.0,9,0,282.0,9,1
75,853542794,342.0,30,0,434.0,13,0,434.0,13,0,434.0,13,0
76,-700008644,371.0,14,0,253.0,18,4,327.0,18,0,256.0,15,1
77,1525334259,264.0,16,0,258.0,9,0,258.0,9,0,258.0,9,0
78,-1635935330,307.0,10,0,630.0,9,3,261.0,12,0,258.0,9,3
79,81920307,308.0,10,0,228.0,12,2,328.0,9,0,297.0,12,2
80,623253441,271.0,19,0,301.0,8,2,256.0,9,0,319.0,9,2
81,-2144287373,253.0,14,0,335.0,8,1,258.0,6,0,260.0,7,1
82,-1365581180,505.0,8,0,256.0,7,3,239.0,9,0,328.0,7,0
83,-1971173619,261.0,19,0,301.0,12,1,255.0,13,0,229.0,15,1
84,-135114198,264.0,14,0,342.0,8,2,319.0,8,0,237.0,8,2
85,-215383617,419.0,12,0,262.0,8,1,271.0,13,0,261.0,10,1
86,1641573749,302.0,8,0,330.0,7,3,325.0,7,0,254.0,5,0
87,-1464660950,275.0,13,0,376.0,19,3,269.0,19,0,271.0,24,2
88,-1844883806,264.0,13,0,255.0,10,1,264.0,10,0,260.0,9,0
89,80466100,289.0,10,0,385.0,10,0,385.0,10,0,385.0,10,0
90,1482491756,257.0,15,0,283.0,8,1,213.0,9,0,214.0,8,2
91,2001682053,260.0,20,0,330.0,21,1,257.0,19,0,262.0,18,1
92,1167246500,272.0,14,0,376.0,8,1,304.0,7,0,260.0,9,1
93,1263978038,276.0,10,0,253.0,11,0,253.0,11,0,253.0,11,0
94,-746014931,269.0,14,0,325.0,19,2,312.0,17,0,302.0,17,2
95,406841190,489.0,18,0,268.0,10,0,268.0,10,0,268.0,10,0
96,-1814530608,591.0,12,0,262.0,15,4,230.0,14,0,237.0,18,2
97,770780662,350.0,15,0,263.0,11,1,377.0,12,0,314.0,12,1
98,1466808716,263.0,12,0,259.0,8,3,288.0,8,0,319.0,8,0
99,1197125302,266.0,5,0,333.0,13,2,261.0,12,0,247.0,13,2
