,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1344131895,268.0,12,0,262.0,12,1,321.0,12,0,325.0,11,2
1,-159430420,493.0,18,0,214.0,8,1,272.0,9,0,262.0,9,1
2,435790999,260.0,18,0,213.0,15,2,256.0,14,0,269.0,15,4
3,-986287186,393.0,8,0,343.0,12,2,274.0,11,0,266.0,10,2
4,-1560634330,317.0,11,0,221.0,13,5,270.0,16,0,259.0,16,2
5,111676365,267.0,13,0,257.0,12,2,276.0,15,0,429.0,14,2
6,1524155818,488.0,8,0,271.0,9,3,223.0,11,0,272.0,13,1
7,-222442983,304.0,17,0,275.0,17,0,275.0,17,0,275.0,17,0
8,955092036,263.0,11,0,270.0,17,3,314.0,20,0,255.0,19,2
9,-1952285470,256.0,12,0,319.0,11,0,319.0,11,0,319.0,11,0
10,476101052,281.0,9,0,274.0,12,0,274.0,12,0,274.0,12,0
11,1816359534,300.0,8,0,260.0,12,1,259.0,11,0,322.0,12,2
12,261165139,506.0,12,0,238.0,23,1,350.0,25,0,203.0,25,1
13,1768737893,441.0,20,0,268.0,20,1,270.0,16,0,259.0,18,1
14,-189635422,250.0,30,0,388.0,10,3,290.0,11,0,320.0,11,2
15,2064536138,217.0,16,0,314.0,12,0,314.0,12,0,314.0,12,0
16,722865336,361.0,16,0,347.0,13,5,265.0,9,0,304.0,9,5
17,-183232526,259.0,9,0,209.0,5,6,254.0,5,0,244.0,7,3
18,-90314815,380.0,10,0,243.0,13,1,258.0,13,0,285.0,15,1
19,-747859374,217.0,16,0,334.0,11,3,261.0,12,0,264.0,15,4
20,-566484712,305.0,9,0,310.0,10,0,310.0,10,0,310.0,10,0
21,-355771245,261.0,13,0,274.0,13,2,329.0,13,0,269.0,14,1
22,778239479,262.0,8,0,381.0,11,1,320.0,11,0,226.0,12,1
23,2093457463,270.0,12,0,375.0,8,1,298.0,12,0,269.0,10,3
24,1398283079,268.0,13,0,257.0,8,1,334.0,9,0,303.0,9,1
25,-1098362043,253.0,21,0,317.0,14,2,291.0,14,0,326.0,12,2
26,-1346798590,210.0,20,0,259.0,9,5,262.0,11,0,261.0,11,1
27,-603210872,275.0,14,0,288.0,12,0,288.0,12,0,288.0,12,0
28,347908518,291.0,12,0,255.0,20,4,312.0,20,0,283.0,18,3
29,-1547933979,269.0,14,0,314.0,14,3,274.0,14,0,238.0,15,3
30,412393636,257.0,8,0,265.0,11,1,235.0,9,0,311.0,10,1
31,1425341248,310.0,11,0,308.0,5,3,229.0,7,0,352.0,11,2
32,61898243,306.0,13,0,217.0,7,4,256.0,8,0,261.0,7,1
33,380322877,341.0,8,0,253.0,14,2,207.0,12,0,323.0,12,1
34,463901194,498.0,8,0,290.0,8,0,290.0,8,0,290.0,8,0
35,1142934381,278.0,19,0,466.0,27,2,256.0,32,0,257.0,31,1
36,-1482525740,503.0,11,0,398.0,14,0,398.0,14,0,398.0,14,0
37,2111188213,308.0,8,0,337.0,19,3,263.0,19,0,347.0,21,4
38,265455803,267.0,13,0,264.0,10,4,310.0,13,0,255.0,11,2
39,1275817655,498.0,20,0,263.0,15,3,313.0,12,0,264.0,13,2
40,376436518,260.0,12,0,262.0,10,1,323.0,8,0,316.0,9,3
41,494790387,290.0,12,0,316.0,10,4,270.0,10,0,251.0,10,4
42,-1055352997,260.0,14,0,203.0,10,2,264.0,10,0,314.0,13,2
43,-357374823,268.0,10,0,261.0,11,4,250.0,11,0,379.0,12,2
44,1334107575,252.0,18,0,269.0,9,6,277.0,7,0,298.0,7,1
45,-457326018,264.0,14,0,205.0,12,1,213.0,13,0,264.0,14,1
46,-339335326,265.0,14,0,266.0,13,3,248.0,12,0,326.0,12,3
47,1734609543,300.0,12,0,394.0,21,2,274.0,25,0,249.0,21,1
48,-1564765390,438.0,14,0,255.0,15,1,314.0,16,0,352.0,16,2
49,-2070425288,271.0,6,0,256.0,27,2,317.0,28,0,227.0,27,2
0,-2088128429,286.0,6,0,216.0,14,1,272.0,16,0,259.0,16,0
1,948843211,496.0,12,0,319.0,14,4,279.0,15,0,314.0,12,2
2,1896084577,254.0,19,0,323.0,20,0,323.0,20,0,323.0,20,0
3,2055246323,278.0,8,0,264.0,13,6,288.0,10,0,265.0,14,6
4,1976682406,259.0,8,0,291.0,17,2,258.0,14,0,314.0,12,3
5,332416340,380.0,11,0,323.0,9,1,256.0,12,0,259.0,10,1
6,2144089981,263.0,9,0,218.0,21,4,269.0,17,0,318.0,16,4
7,-943625694,273.0,12,0,256.0,13,2,293.0,13,0,350.0,14,2
8,527175357,274.0,11,0,344.0,13,1,259.0,11,0,301.0,12,3
9,528919859,260.0,9,0,383.0,8,0,383.0,8,0,383.0,8,0
10,-497586099,384.0,9,0,354.0,17,1,309.0,14,0,381.0,19,1
11,1973261343,508.0,9,0,316.0,20,0,316.0,20,0,316.0,20,0
12,650994698,320.0,9,0,314.0,10,1,259.0,10,0,254.0,11,3
13,225414072,267.0,22,0,235.0,19,5,236.0,19,0,271.0,18,1
14,-604489979,266.0,9,0,243.0,16,1,263.0,16,0,273.0,18,1
15,1693782923,445.0,10,0,252.0,10,2,289.0,8,0,263.0,12,1
16,-1902788063,259.0,12,0,258.0,12,0,258.0,12,0,258.0,12,0
17,1505335750,325.0,17,0,220.0,18,1,318.0,17,0,441.0,17,1
18,-2090348351,324.0,18,0,255.0,18,3,504.0,16,0,302.0,18,1
19,1423909704,265.0,21,0,253.0,18,2,264.0,18,0,263.0,18,2
20,1885199965,493.0,9,0,256.0,17,4,374.0,14,0,255.0,15,2
21,309946515,317.0,16,0,222.0,25,2,277.0,18,0,321.0,20,2
22,-210486888,253.0,13,0,313.0,6,2,277.0,6,0,278.0,6,4
23,-1065074932,336.0,19,0,270.0,17,4,255.0,20,0,329.0,18,4
24,511467164,316.0,20,0,402.0,14,4,324.0,16,0,257.0,14,3
25,-1117614235,507.0,17,0,258.0,16,2,258.0,17,0,206.0,14,2
26,-505656124,290.0,15,0,252.0,19,0,252.0,19,0,252.0,19,0
27,-167223307,315.0,9,0,311.0,14,1,277.0,13,0,322.0,12,1
28,-878924781,310.0,19,0,259.0,14,3,261.0,15,0,276.0,15,4
29,-1589975480,273.0,10,0,234.0,14,1,210.0,14,0,270.0,15,1
30,2022443770,302.0,21,0,271.0,13,1,321.0,11,0,244.0,12,1
31,779635687,262.0,12,0,232.0,18,1,259.0,15,0,207.0,19,2
32,-727806153,389.0,15,0,256.0,25,3,293.0,18,0,358.0,18,4
33,-607998245,321.0,16,0,294.0,20,0,294.0,20,0,294.0,20,0
34,-1168169319,330.0,12,0,263.0,19,3,357.0,22,0,273.0,20,2
35,-1474185291,503.0,9,0,316.0,11,0,316.0,11,0,316.0,11,0
36,699886607,257.0,12,0,381.0,14,2,279.0,13,0,260.0,13,1
37,1398953902,313.0,11,0,277.0,15,2,263.0,17,0,210.0,11,2
38,1970159618,381.0,13,0,265.0,8,1,258.0,8,0,295.0,7,1
39,-1295703372,335.0,7,0,230.0,16,3,337.0,16,0,309.0,18,3
40,1289572582,329.0,5,0,261.0,10,0,261.0,10,0,261.0,10,0
41,1888487999,280.0,14,0,312.0,12,5,254.0,14,0,255.0,12,2
42,-1465672888,354.0,14,0,327.0,6,2,312.0,9,0,286.0,8,3
43,-1600681035,265.0,19,0,311.0,11,3,250.0,10,0,268.0,6,2
44,-1467959876,348.0,10,0,315.0,9,1,208.0,9,0,203.0,9,3
45,-1532491797,319.0,8,0,279.0,11,1,219.0,16,0,338.0,17,2
46,-903829472,529.0,12,0,253.0,14,1,324.0,11,0,309.0,12,1
47,-1541715599,272.0,14,0,333.0,7,2,295.0,9,0,254.0,7,2
48,-1493791487,311.0,16,0,330.0,13,2,338.0,17,0,281.0,14,2
49,-736354520,338.0,7,0,259.0,15,2,322.0,15,0,259.0,16,4
