,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,536027124,533,6,262.0,19,0,219.0,16,2,269.0,16,0,279.0,16,2
1,165947757,357,29,325.0,13,0,259.0,12,3,258.0,9,0,233.0,9,2
2,776139046,554,6,324.0,14,0,257.0,21,3,257.0,18,0,366.0,19,3
3,-621041456,213,3,203.0,6,0,259.0,9,0,259.0,9,0,259.0,9,0
4,-1261108443,513,47,258.0,7,0,335.0,16,1,297.0,15,0,294.0,16,1
5,1782917321,620,31,500.0,15,0,256.0,24,7,326.0,24,0,264.0,24,3
6,1166398035,505,11,498.0,12,0,308.0,18,3,288.0,16,0,590.0,20,3
7,-1846795226,548,50,260.0,18,0,323.0,15,1,318.0,15,0,253.0,15,1
8,-250954103,279,28,287.0,4,0,343.0,5,0,343.0,5,0,343.0,5,0
9,1202838625,567,57,504.0,17,0,259.0,27,0,259.0,27,0,259.0,27,0
10,359878322,291,9,302.0,12,0,254.0,7,0,254.0,7,0,254.0,7,0
11,60150844,542,11,293.0,20,0,286.0,15,2,319.0,15,0,743.0,16,3
12,1377865537,244,8,261.0,10,0,310.0,12,0,310.0,12,0,310.0,12,0
13,-1260465335,356,8,831.0,8,0,261.0,5,2,257.0,5,0,254.0,5,2
14,329214610,401,13,293.0,14,0,209.0,8,2,340.0,8,0,211.0,8,2
15,-1017417950,394,20,314.0,24,0,261.0,15,2,257.0,12,0,246.0,13,1
16,-1923047941,329,27,258.0,12,0,351.0,13,0,351.0,13,0,351.0,13,0
17,-1240436631,213,22,285.0,11,0,316.0,9,0,316.0,9,0,316.0,9,0
18,2131339615,693,56,519.0,24,0,272.0,12,2,391.0,10,0,276.0,10,2
19,1015369750,477,34,339.0,8,0,379.0,15,1,248.0,12,0,265.0,12,1
20,541295989,225,23,259.0,13,0,221.0,5,0,221.0,5,0,221.0,5,0
21,1872365292,160,10,213.0,5,0,223.0,6,1,260.0,7,0,258.0,7,1
22,-14234215,676,28,511.0,14,0,316.0,27,2,302.0,32,0,455.0,28,1
23,9900644,651,40,506.0,11,0,252.0,31,2,258.0,27,0,257.0,28,2
24,1940769461,455,32,500.0,7,0,256.0,9,2,261.0,10,0,322.0,9,2
25,-1982900215,591,18,266.0,21,0,213.0,13,4,255.0,16,0,325.0,15,5
26,-1732341764,567,29,489.0,25,0,313.0,19,1,318.0,19,0,270.0,20,1
27,1904469331,346,14,255.0,10,0,264.0,17,1,262.0,14,0,279.0,14,1
28,-1998535431,221,16,251.0,5,0,274.0,9,0,274.0,9,0,274.0,9,0
29,1787609643,330,20,249.0,14,0,249.0,8,1,232.0,7,0,363.0,7,1
30,1993044140,285,12,258.0,10,0,212.0,4,0,212.0,4,0,212.0,4,0
31,239969193,180,9,207.0,10,0,218.0,5,1,256.0,5,0,258.0,5,0
32,-2120828775,582,59,495.0,20,0,341.0,15,3,253.0,9,0,279.0,11,1
33,-1003392885,630,32,268.0,18,0,318.0,17,2,302.0,17,0,223.0,16,2
34,380822405,216,20,217.0,3,0,275.0,6,0,275.0,6,0,275.0,6,0
35,-2070071386,244,25,498.0,3,0,286.0,11,0,286.0,11,0,286.0,11,0
36,-1290394951,567,46,256.0,17,0,318.0,20,4,276.0,23,0,285.0,20,6
37,-294080818,237,17,255.0,8,0,352.0,5,0,352.0,5,0,352.0,5,0
38,-1108227861,170,11,265.0,5,0,267.0,3,0,267.0,3,0,267.0,3,0
39,1360182012,594,24,270.0,20,0,317.0,19,1,319.0,18,0,276.0,11,4
40,-1893693678,279,28,257.0,11,0,264.0,8,1,255.0,7,0,275.0,8,1
41,-1345864882,369,19,280.0,4,0,274.0,12,1,322.0,10,0,441.0,10,1
42,1495475573,504,16,268.0,13,0,393.0,25,1,260.0,17,0,400.0,21,2
43,-1420203827,553,56,284.0,25,0,272.0,22,3,375.0,19,0,213.0,23,2
44,1636788552,442,18,331.0,7,0,596.0,10,2,232.0,9,0,216.0,9,4
45,-1468499761,252,6,267.0,7,0,251.0,2,0,251.0,2,0,251.0,2,0
46,1738373205,558,34,258.0,13,0,343.0,14,2,289.0,14,0,283.0,16,4
47,941796833,675,41,349.0,21,0,265.0,30,9,450.0,22,0,258.0,28,5
48,1273800771,471,29,559.0,13,0,597.0,11,5,255.0,9,0,338.0,10,2
49,-629153790,627,26,531.0,17,0,286.0,22,5,255.0,20,0,292.0,20,4
