,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
21,255.0,8,800,-1633691081,1,270.0,8,800,927674703,1,260.0,8,800,2008167972,1,254.0,8,800,-1891771560,1
22,217.0,8,800,1296393513,1,370.0,8,800,-864483733,1,260.0,8,800,1179689101,1,309.0,8,800,690513505,1
23,324.0,8,800,147934762,1,496.0,8,800,2123045386,1,376.0,8,800,-200773123,1,259.0,8,800,819996398,1
24,319.0,8,800,-611893531,1,269.0,8,800,-1276418840,1,269.0,8,800,-160455260,1,261.0,8,800,-49942492,1
25,254.0,8,800,821426791,1,400.0,8,800,-889590991,1,299.0,8,800,544541964,1,255.0,8,800,-451733529,1
26,321.0,8,800,-498440308,1,277.0,8,800,-675137312,1,298.0,8,800,-1349658439,1,385.0,8,800,313654129,1
27,306.0,8,800,-2014883909,1,507.0,8,800,-1384673577,1,348.0,8,800,-274145451,1,248.0,8,800,375432399,1
28,260.0,8,800,-1054812294,1,272.0,8,800,203498751,1,324.0,8,800,213994751,1,304.0,8,800,1163452829,1
29,237.0,8,800,-451956991,1,279.0,8,800,1069769011,1,259.0,8,800,1097137732,1,238.0,8,800,-1446693900,1
30,326.0,8,800,-290745659,1,307.0,8,800,542470990,1,331.0,8,800,-1387799918,1,352.0,8,800,-298318595,1
31,259.0,8,800,-156309978,1,490.0,8,800,200145796,1,319.0,8,800,-1523380989,1,260.0,8,800,-1956445836,1
32,265.0,8,800,-280718514,1,499.0,8,800,-2005607442,1,283.0,8,800,-1616522637,1,341.0,8,800,387718584,1
33,252.0,8,800,1724104278,1,507.0,8,800,-1614804907,1,345.0,8,800,679996563,1,315.0,8,800,-1029197492,1
34,302.0,8,800,-1337194436,1,267.0,8,800,228527023,1,307.0,8,800,-622998917,1,252.0,8,800,-1842808808,1
35,309.0,8,800,606081752,1,386.0,8,800,369579026,1,317.0,8,800,-1853981308,1,261.0,8,800,892263986,1
36,319.0,8,800,-782994893,1,490.0,8,800,-306727207,1,384.0,8,800,2007218729,1,265.0,8,800,396182353,1
37,387.0,8,800,-124250787,1,273.0,8,800,443698228,1,326.0,8,800,16631630,1,375.0,8,800,-782025786,1
38,258.0,8,800,-514785925,1,325.0,8,800,-130702938,1,268.0,8,800,360320875,1,260.0,8,800,515724303,1
39,434.0,8,800,416469202,1,315.0,8,800,-1670812395,1,269.0,8,800,854220888,1,419.0,8,800,758937919,1
40,341.0,8,800,588649411,1,311.0,8,800,-1235968120,1,277.0,8,800,1160464642,1,255.0,8,800,1906519922,1
41,332.0,8,800,-1075040722,1,316.0,8,800,-597787121,1,258.0,8,800,-240197815,1,317.0,8,800,-687352934,1
42,279.0,8,800,-2116362722,1,376.0,8,800,-1332401346,1,318.0,8,800,1052092904,1,260.0,8,800,-1492228640,1
43,320.0,8,800,-1774248812,1,318.0,8,800,937791033,1,280.0,8,800,1284700702,1,312.0,8,800,969643726,1
44,261.0,8,800,-1586138722,1,312.0,8,800,-226202607,1,320.0,8,800,-2070569703,1,319.0,8,800,-2057984121,1
45,259.0,8,800,-553050024,1,286.0,8,800,1194969729,1,282.0,8,800,-100116423,1,261.0,8,800,1459366123,1
46,313.0,8,800,1950700062,1,382.0,8,800,2071554404,1,302.0,8,800,-25110525,1,249.0,8,800,-1657469032,1
47,307.0,8,800,1678161309,1,304.0,8,800,-1584536663,1,320.0,8,800,-497314905,1,255.0,8,800,976832495,1
48,416.0,8,800,-2050849853,1,296.0,8,800,-261225737,1,322.0,8,800,-955069518,1,315.0,8,800,1205952409,1
49,325.0,8,800,1673758107,1,313.0,8,800,1860655836,1,292.0,8,800,1817420620,1,344.0,8,800,1004852027,1
