,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,294.0,8,800,415607179,1,280.0,8,800,1857897112,1,217.0,8,800,12221477,1,617.0,8,800,1765612499,1
1,274.0,8,800,1296574057,1,326.0,8,800,399147301,1,288.0,8,800,195125586,1,435.0,8,800,484768421,1
2,327.0,8,800,1055229845,1,489.0,8,800,-2127900081,1,266.0,8,800,453040681,1,267.0,8,800,267148003,1
3,338.0,8,800,-1527034648,1,290.0,8,800,13254866,1,305.0,8,800,1176490515,1,584.0,8,800,1008332581,1
4,258.0,8,800,-1117970838,1,259.0,8,800,-1999343681,1,277.0,8,800,-1373915359,1,271.0,8,800,-1160160548,1
5,350.0,8,800,174480041,1,555.0,8,800,-675779273,1,268.0,8,800,738028483,1,262.0,8,800,-307622176,1
6,336.0,8,800,-659552859,1,315.0,8,800,-371087362,1,309.0,8,800,262980819,1,255.0,8,800,888187982,1
7,275.0,8,800,-1057389164,1,979.0,8,800,-1946388573,1,310.0,8,800,478652690,1,266.0,8,800,-208869641,1
8,273.0,8,800,1199247031,1,315.0,8,800,-1983955058,1,332.0,8,800,1316624984,1,586.0,8,800,-1728329218,1
9,232.0,8,800,439746311,1,387.0,8,800,465600240,1,262.0,8,800,236586720,1,251.0,8,800,850395949,1
10,313.0,8,800,1966774822,1,263.0,8,800,641555240,1,310.0,8,800,-1824398759,1,219.0,8,800,1567600280,1
11,312.0,8,800,244207395,1,323.0,8,800,-62441280,1,284.0,8,800,720008676,1,240.0,8,800,-1926821572,1
12,218.0,8,800,36112693,1,256.0,8,800,-1738091568,1,314.0,8,800,-477365719,1,570.0,8,800,-889342932,1
13,338.0,8,800,1081857438,1,296.0,8,800,-1695264870,1,248.0,8,800,1845532278,1,257.0,8,800,223604594,1
14,819.0,8,800,-1700244863,1,315.0,8,800,-1032172448,1,255.0,8,800,208439277,1,216.0,8,800,2092787249,1
15,503.0,8,800,465320454,1,502.0,8,800,908343794,1,327.0,8,800,-623981516,1,249.0,8,800,869484766,1
16,308.0,8,800,1953447604,1,291.0,8,800,1305352209,1,322.0,8,800,1946912861,1,254.0,8,800,-742841968,1
17,253.0,8,800,310369045,1,488.0,8,800,-2090052743,1,304.0,8,800,-808459463,1,312.0,8,800,1502014715,1
18,329.0,8,800,-348727639,1,743.0,8,800,-1222805025,1,395.0,8,800,-1551616613,1,596.0,8,800,541568132,1
19,318.0,8,800,-705224716,1,270.0,8,800,-939659156,1,303.0,8,800,-1563775336,1,302.0,8,800,-1754558085,1
