,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,141074383,523,3,286.0,19,0,260.0,11,4,257.0,11,0,314.0,12,0
1,505868116,330,7,252.0,21,0,326.0,12,0,326.0,12,0,326.0,12,0
2,525443283,223,1,251.0,9,0,254.0,13,1,319.0,8,0,207.0,10,1
3,-1540363200,633,5,490.0,11,0,276.0,14,5,436.0,11,0,313.0,10,7
4,-2056400591,538,2,259.0,7,0,440.0,25,4,309.0,18,0,252.0,19,2
5,-1777673688,340,3,368.0,8,0,258.0,14,0,258.0,14,0,258.0,14,0
6,1841467763,435,10,267.0,10,0,331.0,12,1,258.0,14,0,330.0,12,1
7,1008070389,546,10,308.0,18,0,379.0,16,3,254.0,16,0,289.0,17,3
8,345750715,514,2,382.0,18,0,257.0,6,6,320.0,8,0,267.0,8,0
9,-1387374521,671,2,297.0,16,0,259.0,18,3,272.0,18,0,255.0,18,3
10,874577825,510,10,262.0,24,0,317.0,13,1,258.0,12,0,259.0,12,1
11,-994820222,483,4,275.0,22,0,247.0,8,3,267.0,8,0,330.0,9,1
12,-1542579144,393,2,256.0,16,0,253.0,12,2,283.0,11,0,314.0,12,2
13,946426752,647,6,496.0,19,0,226.0,27,2,322.0,25,0,315.0,25,3
14,1485527194,479,4,264.0,12,0,311.0,19,2,253.0,19,0,251.0,22,1
15,1946374143,646,7,269.0,13,0,349.0,10,5,315.0,10,0,268.0,10,3
16,986716801,532,6,262.0,16,0,284.0,22,4,398.0,23,0,315.0,22,2
17,36721094,178,3,236.0,3,0,313.0,5,0,313.0,5,0,313.0,5,0
18,-1207992747,659,3,509.0,11,0,263.0,15,4,324.0,15,0,278.0,16,5
19,-164148906,335,7,312.0,6,0,225.0,9,0,225.0,9,0,225.0,9,0
20,-833030158,290,2,375.0,7,0,256.0,11,0,256.0,11,0,256.0,11,0
21,-539567861,388,2,263.0,6,0,314.0,11,1,283.0,12,0,236.0,13,1
22,183558165,643,2,311.0,14,0,334.0,14,4,329.0,10,0,316.0,13,1
23,2110816930,493,5,280.0,11,0,263.0,23,2,251.0,23,0,210.0,25,2
24,364752583,652,10,494.0,14,0,377.0,24,5,271.0,20,0,272.0,24,2
25,-150066876,268,3,218.0,16,0,444.0,7,0,444.0,7,0,444.0,7,0
26,-1152842920,284,6,254.0,6,0,213.0,5,1,261.0,7,0,256.0,7,0
27,-1687291602,240,3,212.0,7,0,337.0,6,0,337.0,6,0,337.0,6,0
28,-1312841559,173,1,249.0,0,0,263.0,3,0,263.0,3,0,263.0,3,0
29,-1385814303,580,10,262.0,16,0,369.0,15,1,320.0,16,0,203.0,15,1
30,-1064931603,372,9,265.0,19,0,265.0,21,0,265.0,21,0,265.0,21,0
31,-1735994538,226,2,294.0,5,0,233.0,7,1,272.0,7,0,234.0,7,1
32,21158187,218,3,265.0,11,0,272.0,9,0,272.0,9,0,272.0,9,0
33,-516285514,283,6,260.0,9,0,255.0,7,0,255.0,7,0,255.0,7,0
34,-532724160,612,5,533.0,16,0,259.0,14,12,271.0,15,0,341.0,18,3
35,1937793016,700,4,492.0,25,0,318.0,26,5,263.0,24,0,348.0,24,3
36,679806644,174,9,261.0,3,0,318.0,7,0,318.0,7,0,318.0,7,0
37,732807695,669,10,264.0,23,0,312.0,7,8,299.0,7,0,255.0,11,3
38,-1676113168,530,10,310.0,17,0,267.0,11,2,371.0,10,0,276.0,10,1
39,-1643288821,497,2,252.0,9,0,319.0,5,1,320.0,8,0,312.0,6,2
40,1686006368,357,7,264.0,10,0,256.0,13,1,258.0,17,0,253.0,13,1
41,762281878,688,1,262.0,10,0,287.0,21,6,265.0,15,0,314.0,17,3
42,-1242352882,289,8,439.0,8,0,255.0,7,0,255.0,7,0,255.0,7,0
43,-1533546788,481,6,373.0,19,0,235.0,13,0,235.0,13,0,235.0,13,0
44,314770579,238,7,314.0,6,0,317.0,10,0,317.0,10,0,317.0,10,0
45,80339262,419,5,305.0,18,0,260.0,13,0,260.0,13,0,260.0,13,0
46,-1827866910,282,7,299.0,7,0,373.0,7,0,373.0,7,0,373.0,7,0
47,843806278,509,5,389.0,11,0,290.0,12,0,290.0,12,0,290.0,12,0
48,-1254437220,364,8,258.0,12,0,259.0,13,0,259.0,13,0,259.0,13,0
49,-400219690,240,4,211.0,7,0,253.0,6,0,253.0,6,0,253.0,6,0
50,1401147190,367,6,318.0,10,0,258.0,11,1,319.0,10,0,251.0,9,1
51,-1046399852,686,5,350.0,28,0,258.0,17,7,240.0,14,0,253.0,18,2
52,1585632041,466,7,501.0,9,0,230.0,18,2,256.0,16,0,256.0,18,4
53,-876532983,286,5,252.0,7,0,257.0,4,0,257.0,4,0,257.0,4,0
54,954756165,567,3,296.0,19,0,256.0,15,2,310.0,16,0,354.0,13,2
55,7662320,370,10,266.0,15,0,263.0,15,1,252.0,14,0,315.0,13,2
56,1143996244,630,2,268.0,20,0,252.0,15,11,236.0,15,0,324.0,16,4
57,-137622380,522,4,345.0,15,0,313.0,16,2,319.0,18,0,312.0,18,3
58,13314499,373,1,266.0,16,0,253.0,12,1,259.0,13,0,295.0,12,0
59,1990515123,354,9,254.0,14,0,220.0,20,0,220.0,20,0,220.0,20,0
60,-1964638309,284,1,437.0,9,0,246.0,12,1,261.0,14,0,210.0,14,1
61,-1457692558,651,6,289.0,10,0,375.0,24,5,238.0,19,0,251.0,23,2
62,-860133315,405,9,535.0,11,0,202.0,6,2,395.0,6,0,254.0,6,1
63,-837815424,402,5,276.0,8,0,248.0,11,1,236.0,13,0,285.0,14,0
64,-647251523,646,1,365.0,14,0,253.0,16,5,431.0,16,0,258.0,16,2
65,1174627184,272,3,255.0,7,0,262.0,9,0,262.0,9,0,262.0,9,0
66,1059228881,589,10,490.0,19,0,257.0,19,2,374.0,18,0,209.0,22,2
67,299109007,192,6,251.0,10,0,285.0,3,0,285.0,3,0,285.0,3,0
68,-1707035678,245,8,254.0,3,0,230.0,3,0,230.0,3,0,230.0,3,0
69,1525952416,644,7,264.0,23,0,332.0,25,2,315.0,24,0,219.0,27,2
70,-132989929,544,10,513.0,21,0,286.0,21,4,320.0,23,0,213.0,23,2
