,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1592319959,593,24,279.0,20,0,289.0,16,5,321.0,19,0,272.0,19,4
1,698264250,645,33,284.0,22,0,313.0,26,8,257.0,29,0,288.0,26,4
2,1743758258,315,19,265.0,2,0,375.0,8,2,208.0,7,0,229.0,8,1
3,-160844277,647,39,502.0,18,0,346.0,29,3,347.0,27,0,297.0,27,3
4,-1485365500,327,27,280.0,12,0,276.0,6,2,266.0,6,0,291.0,5,1
5,-1735330093,532,48,264.0,7,0,218.0,11,2,282.0,11,0,257.0,11,2
6,112718226,697,63,507.0,16,0,335.0,24,9,324.0,31,0,292.0,28,6
7,1813889107,642,65,259.0,28,0,438.0,13,6,221.0,13,0,433.0,11,3
8,-1086253237,234,10,315.0,4,0,326.0,4,0,326.0,4,0,326.0,4,0
9,-1953013971,166,15,259.0,4,0,259.0,3,0,259.0,3,0,259.0,3,0
10,-320128865,517,6,263.0,25,0,311.0,29,2,259.0,29,0,266.0,29,2
11,-392940725,309,28,254.0,10,0,249.0,9,2,238.0,10,0,266.0,9,2
12,-998698114,354,4,371.0,6,0,261.0,15,0,261.0,15,0,261.0,15,0
13,1657342636,652,14,489.0,13,0,423.0,10,4,259.0,12,0,294.0,10,5
14,-421773292,195,12,310.0,5,0,211.0,5,0,211.0,5,0,211.0,5,0
15,-369927503,336,34,266.0,4,0,265.0,7,2,254.0,5,0,256.0,8,0
16,226376334,513,31,495.0,13,0,313.0,10,3,322.0,12,0,263.0,11,5
17,2071225093,474,15,268.0,12,0,265.0,7,1,310.0,6,0,323.0,8,3
18,2107316270,547,28,497.0,9,0,324.0,11,3,288.0,12,0,313.0,15,2
19,440349372,652,20,504.0,23,0,306.0,25,6,292.0,23,0,289.0,24,7
20,751652528,576,47,384.0,30,0,270.0,16,2,266.0,17,0,398.0,22,3
21,-387414210,661,60,275.0,20,0,414.0,13,3,334.0,13,0,227.0,13,5
22,-1694027868,348,32,264.0,8,0,257.0,8,0,257.0,8,0,257.0,8,0
23,-525434200,687,42,290.0,20,0,398.0,17,6,306.0,19,0,331.0,20,6
24,-1563236853,468,29,313.0,10,0,329.0,9,0,329.0,9,0,329.0,9,0
25,2046579101,301,22,246.0,5,0,317.0,5,1,254.0,7,0,316.0,5,1
26,-1864244906,578,58,308.0,16,0,315.0,21,4,356.0,20,0,314.0,18,4
27,-563606043,321,17,251.0,12,0,328.0,7,1,278.0,10,0,204.0,10,1
28,-1961782761,376,19,264.0,17,0,298.0,8,2,254.0,10,0,207.0,10,1
29,-1890749991,613,50,266.0,14,0,212.0,20,3,432.0,19,0,313.0,19,3
30,-893947232,359,11,348.0,9,0,304.0,13,1,242.0,16,0,316.0,13,1
31,-1273597095,493,20,246.0,11,0,261.0,15,2,256.0,15,0,263.0,14,3
32,-1074406531,568,46,522.0,21,0,263.0,17,4,378.0,17,0,312.0,17,3
33,2026456021,352,25,313.0,12,0,258.0,16,0,258.0,16,0,258.0,16,0
34,2100543114,323,17,327.0,7,0,280.0,10,1,257.0,8,0,257.0,8,1
35,1827020703,568,40,264.0,12,0,208.0,15,3,278.0,14,0,378.0,17,3
36,-1293763066,396,32,356.0,10,0,341.0,11,2,303.0,15,0,261.0,12,2
37,-1613795009,426,43,324.0,8,0,307.0,17,2,331.0,14,0,251.0,18,3
38,663199616,455,28,258.0,11,0,288.0,15,1,256.0,14,0,267.0,15,1
39,1746106201,161,10,311.0,8,0,252.0,5,0,252.0,5,0,252.0,5,0
40,1007156067,393,28,292.0,15,0,253.0,8,1,258.0,8,0,265.0,7,2
41,958254111,255,21,256.0,12,0,316.0,8,0,316.0,8,0,316.0,8,0
42,750678039,311,32,262.0,8,0,278.0,7,1,252.0,6,0,258.0,5,1
43,-1323012871,172,18,198.0,12,0,257.0,2,0,257.0,2,0,257.0,2,0
44,846257716,218,11,250.0,4,0,255.0,7,0,255.0,7,0,255.0,7,0
45,2080192834,656,33,494.0,6,0,248.0,38,2,266.0,37,0,392.0,38,2
46,-326263632,603,19,301.0,16,0,281.0,9,3,278.0,9,0,309.0,9,8
47,-106563160,234,24,322.0,9,0,259.0,7,0,259.0,7,0,259.0,7,0
48,2028618925,629,38,267.0,16,0,285.0,19,3,374.0,18,0,255.0,19,3
49,468761185,343,7,323.0,27,0,255.0,16,1,253.0,13,0,197.0,16,1
