,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1935085025,250.0,10,0,272.0,18,3,220.0,16,0,259.0,17,3
1,166120200,316.0,10,0,262.0,10,3,388.0,10,0,257.0,12,3
2,1966617664,253.0,7,0,255.0,18,1,287.0,19,0,254.0,26,1
3,1726688888,497.0,12,0,284.0,14,4,326.0,13,0,241.0,12,1
4,-375151257,264.0,8,0,253.0,13,4,257.0,15,0,257.0,12,1
5,-1842118184,265.0,21,0,352.0,17,2,373.0,17,0,272.0,18,2
6,-675359211,255.0,8,0,324.0,16,0,324.0,16,0,324.0,16,0
7,-2083379539,256.0,10,0,321.0,16,2,256.0,16,0,259.0,16,2
8,203692154,309.0,19,0,255.0,19,2,204.0,18,0,202.0,20,2
9,229388606,264.0,17,0,312.0,19,2,328.0,19,0,267.0,17,2
10,-204442573,262.0,20,0,253.0,21,2,263.0,19,0,280.0,19,2
11,-955522716,263.0,17,0,258.0,8,3,318.0,10,0,317.0,9,2
12,1745573139,269.0,9,0,259.0,16,3,340.0,16,0,254.0,16,1
13,-127043362,309.0,15,0,252.0,20,2,257.0,19,0,270.0,20,2
14,-1488553492,262.0,17,0,282.0,13,3,256.0,13,0,253.0,14,2
15,320871221,291.0,12,0,393.0,17,3,267.0,15,0,259.0,15,2
16,1587416615,259.0,12,0,265.0,21,1,316.0,18,0,260.0,21,1
17,1141275798,281.0,23,0,346.0,7,0,346.0,7,0,346.0,7,0
18,223051707,273.0,15,0,258.0,10,3,339.0,11,0,312.0,12,3
19,1621811610,309.0,13,0,260.0,11,2,267.0,9,0,294.0,10,2
20,-1412244869,272.0,12,0,217.0,13,1,295.0,12,0,219.0,11,1
21,1883209897,329.0,8,0,323.0,13,1,345.0,15,0,286.0,14,1
22,2098151861,264.0,12,0,259.0,29,0,259.0,29,0,259.0,29,0
23,877570465,321.0,17,0,331.0,13,1,258.0,14,0,374.0,13,1
24,-1966367048,261.0,5,0,264.0,11,3,315.0,10,0,274.0,9,2
25,104255550,260.0,17,0,253.0,15,2,253.0,12,0,341.0,16,2
26,1230783235,268.0,22,0,296.0,26,1,254.0,28,0,255.0,26,1
27,-1752257388,259.0,16,0,252.0,16,4,271.0,16,0,249.0,16,3
28,502835622,268.0,5,0,296.0,10,2,263.0,4,0,298.0,4,3
29,196017686,212.0,12,0,274.0,6,2,355.0,9,0,263.0,10,1
30,262419405,263.0,14,0,325.0,10,2,313.0,10,0,306.0,9,2
31,-531733685,321.0,6,0,252.0,15,0,252.0,15,0,252.0,15,0
32,-1782194076,262.0,28,0,203.0,12,1,310.0,10,0,284.0,13,1
33,-2012242447,272.0,12,0,321.0,16,2,276.0,15,0,260.0,16,1
34,219335521,318.0,18,0,400.0,4,2,315.0,3,0,256.0,4,1
35,1238399880,305.0,17,0,214.0,24,2,315.0,23,0,247.0,22,3
36,1384265937,319.0,8,0,311.0,16,3,279.0,16,0,314.0,16,3
37,787847000,284.0,11,0,251.0,10,3,268.0,11,0,434.0,12,2
38,1807020749,256.0,19,0,374.0,18,3,258.0,19,0,325.0,18,2
39,716831281,292.0,11,0,313.0,12,1,264.0,15,0,263.0,8,1
40,-1104068050,332.0,15,0,211.0,14,5,319.0,14,0,279.0,17,4
41,-1124838272,289.0,13,0,315.0,23,2,274.0,20,0,332.0,21,3
42,489848721,258.0,15,0,340.0,12,3,254.0,15,0,213.0,15,1
43,-483921023,340.0,11,0,256.0,8,1,274.0,7,0,263.0,7,1
44,-710824508,255.0,26,0,212.0,13,2,381.0,12,0,267.0,15,2
45,804738243,290.0,12,0,257.0,11,1,337.0,10,0,239.0,13,5
46,-1485574288,269.0,15,0,220.0,20,2,320.0,17,0,288.0,24,2
47,-2006037606,295.0,14,0,297.0,11,3,257.0,11,0,259.0,12,5
48,-2132957744,262.0,6,0,267.0,10,2,305.0,8,0,315.0,9,2
49,1811039193,271.0,13,0,256.0,9,0,256.0,9,0,256.0,9,0
50,-2031594680,494.0,13,0,324.0,18,6,354.0,20,0,261.0,16,2
51,2458613,322.0,11,0,333.0,15,4,325.0,16,0,286.0,17,3
52,2053832116,320.0,10,0,281.0,6,2,316.0,8,0,383.0,6,1
53,1120016181,269.0,20,0,313.0,12,2,382.0,18,0,276.0,16,1
54,1583552408,259.0,17,0,356.0,21,4,315.0,20,0,315.0,21,4
55,-198058413,313.0,14,0,401.0,13,2,317.0,12,0,303.0,12,1
56,-1201350741,244.0,8,0,315.0,16,2,283.0,18,0,273.0,17,2
57,-1555120711,268.0,9,0,256.0,7,0,256.0,7,0,256.0,7,0
58,1486009836,270.0,13,0,258.0,6,0,258.0,6,0,258.0,6,0
59,-1335145852,263.0,14,0,257.0,11,1,260.0,13,0,266.0,13,1
60,-304375684,268.0,22,0,321.0,22,2,264.0,22,0,288.0,22,2
61,39260610,257.0,20,0,293.0,13,4,276.0,13,0,501.0,15,1
62,-1511957081,252.0,14,0,298.0,15,2,241.0,14,0,316.0,15,1
63,-745780378,272.0,18,0,444.0,15,1,417.0,13,0,255.0,11,1
64,-1796973575,498.0,10,0,309.0,12,3,372.0,11,0,256.0,10,2
65,-1615257612,320.0,16,0,261.0,14,1,346.0,15,0,283.0,15,1
66,-657420594,269.0,11,0,266.0,11,5,374.0,10,0,292.0,8,0
67,-1454202463,320.0,21,0,259.0,8,0,259.0,8,0,259.0,8,0
68,1605563708,250.0,11,0,268.0,8,2,250.0,6,0,339.0,7,2
69,-159319292,302.0,11,0,299.0,11,2,271.0,11,0,417.0,13,2
70,1546024622,491.0,15,0,350.0,18,4,319.0,15,0,445.0,16,2
71,16243612,378.0,15,0,270.0,7,3,256.0,6,0,299.0,7,3
72,-375166867,262.0,13,0,228.0,8,0,228.0,8,0,228.0,8,0
73,435421532,294.0,13,0,271.0,8,3,270.0,9,0,306.0,10,4
74,1765348681,320.0,9,0,350.0,22,3,494.0,19,0,260.0,25,1
75,1880867014,276.0,14,0,320.0,20,4,334.0,16,0,407.0,21,1
76,-1530782696,273.0,26,0,230.0,11,0,230.0,11,0,230.0,11,0
77,-2120533381,302.0,10,0,268.0,18,2,380.0,18,0,259.0,16,1
78,440069862,323.0,17,0,266.0,10,2,321.0,7,0,259.0,13,2
79,1650325300,300.0,19,0,262.0,13,0,262.0,13,0,262.0,13,0
80,1292588586,290.0,15,0,256.0,9,2,275.0,10,0,262.0,9,2
81,-1033431616,262.0,10,0,220.0,27,1,222.0,32,0,257.0,27,1
82,-888295410,261.0,16,0,268.0,12,2,209.0,11,0,225.0,9,1
83,977451022,268.0,10,0,258.0,12,0,258.0,12,0,258.0,12,0
84,861530535,504.0,16,0,357.0,12,2,277.0,12,0,272.0,11,2
85,-648862493,267.0,11,0,283.0,23,2,248.0,18,0,320.0,18,2
86,990095265,261.0,10,0,320.0,14,3,256.0,16,0,279.0,16,1
87,-1333458999,299.0,7,0,258.0,17,3,268.0,20,0,387.0,18,3
88,-1703961129,535.0,10,0,267.0,10,2,373.0,11,0,345.0,12,3
89,807547390,501.0,10,0,332.0,9,2,313.0,12,0,272.0,13,0
90,-1117275156,339.0,8,0,280.0,14,2,383.0,14,0,282.0,13,1
91,-507727485,263.0,12,0,305.0,20,5,269.0,17,0,216.0,20,4
92,2144595637,275.0,15,0,319.0,12,2,252.0,11,0,271.0,11,3
93,452394354,263.0,14,0,304.0,7,3,316.0,5,0,248.0,7,1
94,1287999832,315.0,11,0,305.0,12,3,288.0,14,0,367.0,11,1
95,1262430624,271.0,10,0,253.0,31,4,293.0,24,0,281.0,27,3
96,-1575186049,493.0,9,0,257.0,14,4,265.0,15,0,257.0,19,1
97,-451786676,273.0,10,0,315.0,6,1,314.0,5,0,261.0,5,1
98,24619189,257.0,11,0,277.0,17,1,267.0,16,0,239.0,21,0
99,1490102972,264.0,17,0,253.0,18,3,317.0,15,0,314.0,15,3
