,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1681515239,314.0,30,0,312.0,10,2,261.0,9,0,282.0,10,2
1,404715778,267.0,23,0,374.0,10,2,359.0,11,0,259.0,10,1
2,1286288044,491.0,11,0,274.0,14,2,255.0,14,0,270.0,14,4
3,1857523501,253.0,30,0,329.0,12,1,266.0,13,0,253.0,12,2
4,-957738839,489.0,19,0,267.0,11,0,267.0,11,0,267.0,11,0
5,1738735913,261.0,8,0,239.0,15,0,239.0,15,0,239.0,15,0
6,-911220600,314.0,23,0,255.0,9,2,296.0,10,0,270.0,10,1
7,-1171906998,265.0,11,0,298.0,9,4,254.0,4,0,265.0,5,1
8,-1486889604,264.0,21,0,253.0,16,3,305.0,15,0,234.0,20,3
9,-757632487,374.0,18,0,338.0,16,1,250.0,16,0,289.0,14,1
10,-1253996365,426.0,17,0,317.0,11,3,249.0,14,0,277.0,15,2
11,1901349020,255.0,13,0,323.0,6,4,455.0,6,0,320.0,6,2
12,984877405,313.0,13,0,339.0,17,0,339.0,17,0,339.0,17,0
13,-1271116148,274.0,24,0,359.0,15,2,256.0,15,0,265.0,16,1
14,-213947659,373.0,11,0,256.0,13,3,217.0,9,0,257.0,10,0
15,-1008879036,281.0,10,0,267.0,6,5,300.0,6,0,276.0,6,2
16,2118750383,489.0,24,0,257.0,10,3,255.0,11,0,254.0,13,1
17,-461698775,261.0,18,0,257.0,20,2,276.0,20,0,292.0,21,1
18,144963433,311.0,11,0,377.0,11,2,258.0,9,0,245.0,7,1
19,973238577,322.0,23,0,253.0,9,0,253.0,9,0,253.0,9,0
20,-1448187545,251.0,19,0,257.0,13,1,331.0,10,0,264.0,10,1
21,140678250,265.0,6,0,313.0,18,4,270.0,18,0,284.0,17,2
22,-1570941376,260.0,13,0,233.0,18,2,320.0,17,0,362.0,17,2
23,-1665320139,276.0,9,0,277.0,9,4,265.0,10,0,350.0,11,4
24,-904715765,260.0,10,0,318.0,8,0,318.0,8,0,318.0,8,0
25,-69187155,256.0,16,0,334.0,16,1,263.0,13,0,283.0,10,1
26,2024732126,374.0,28,0,260.0,14,1,257.0,14,0,259.0,15,0
27,-665305848,266.0,9,0,356.0,9,2,276.0,11,0,276.0,12,1
28,-1211805395,275.0,7,0,338.0,19,3,281.0,19,0,303.0,20,2
29,657000655,331.0,9,0,318.0,11,1,256.0,11,0,264.0,11,1
30,-1841231873,387.0,15,0,353.0,11,2,304.0,12,0,264.0,12,2
31,-866827683,319.0,14,0,264.0,19,2,274.0,20,0,231.0,19,1
32,-1324669139,314.0,20,0,324.0,15,0,324.0,15,0,324.0,15,0
33,-944192548,260.0,13,0,326.0,21,2,309.0,20,0,318.0,22,2
34,-213905385,259.0,18,0,312.0,15,2,258.0,16,0,356.0,15,2
35,1997100293,257.0,7,0,250.0,8,2,287.0,9,0,241.0,7,2
36,-685042681,257.0,13,0,258.0,11,4,273.0,9,0,256.0,11,3
37,1685025470,284.0,15,0,318.0,7,4,391.0,5,0,225.0,6,1
38,305513544,314.0,15,0,262.0,9,0,262.0,9,0,262.0,9,0
39,1989562251,327.0,18,0,261.0,11,0,261.0,11,0,261.0,11,0
40,-989510820,251.0,15,0,216.0,9,1,260.0,8,0,267.0,8,1
41,-852007132,265.0,13,0,265.0,9,1,315.0,10,0,286.0,8,1
42,137027995,277.0,9,0,290.0,13,2,317.0,15,0,316.0,12,2
43,792901401,501.0,14,0,264.0,12,1,325.0,11,0,301.0,14,1
44,255909180,264.0,12,0,307.0,18,2,321.0,16,0,388.0,17,1
45,761932301,316.0,11,0,253.0,7,1,259.0,7,0,220.0,8,2
46,531071464,262.0,8,0,261.0,18,1,261.0,22,0,325.0,19,1
47,-2082044768,319.0,19,0,276.0,11,3,326.0,12,0,256.0,9,4
48,1608941545,271.0,15,0,262.0,9,1,295.0,10,0,258.0,10,1
49,-895453717,265.0,25,0,258.0,16,1,380.0,15,0,289.0,15,1
