,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-254408593,564,23,1,442.0,24,0,315.0,13,7,286.0,15,0,275.0,12,7
1,-1411253669,204,11,1,224.0,8,0,277.0,7,0,277.0,7,0,277.0,7,0
2,551606727,553,50,1,277.0,22,0,316.0,18,8,260.0,16,0,362.0,17,6
3,-2118142585,467,10,1,314.0,8,0,402.0,19,6,371.0,16,0,271.0,18,1
4,1875985192,513,36,1,288.0,14,0,379.0,14,4,319.0,13,0,371.0,13,6
5,68745923,461,24,1,453.0,15,0,339.0,17,4,318.0,15,0,395.0,14,0
6,-357398435,163,10,1,265.0,3,0,248.0,3,0,248.0,3,0,248.0,3,0
7,1482327811,523,11,1,274.0,24,0,352.0,13,4,317.0,18,0,314.0,10,1
8,1268787155,544,49,1,322.0,15,0,309.0,15,6,547.0,17,0,320.0,17,8
9,-457328508,447,5,1,270.0,16,0,315.0,16,1,375.0,18,0,313.0,15,1
10,765491391,416,34,1,389.0,20,0,274.0,13,2,373.0,12,0,306.0,14,2
11,-1823640173,417,9,1,502.0,21,0,318.0,15,4,292.0,16,0,289.0,17,4
12,1211628929,480,24,1,340.0,8,0,345.0,16,1,575.0,16,0,296.0,16,2
13,718375917,333,30,1,372.0,10,0,390.0,14,3,465.0,11,0,357.0,11,3
14,6725476,234,10,1,271.0,4,0,450.0,4,1,322.0,5,0,378.0,5,1
15,-874544641,526,37,1,468.0,15,0,329.0,18,3,341.0,16,0,337.0,21,5
16,-1219506736,455,14,1,263.0,11,0,401.0,11,4,346.0,10,0,317.0,11,3
17,-512123536,416,34,1,350.0,12,0,260.0,12,3,,16,0,374.0,12,3
18,-292873063,284,15,1,396.0,8,0,255.0,14,0,255.0,14,0,255.0,14,0
19,1040549605,169,16,1,408.0,4,0,261.0,4,0,261.0,4,0,261.0,4,0
20,1494717386,216,11,1,223.0,12,0,328.0,6,0,328.0,6,0,328.0,6,0
21,-598384124,249,20,1,380.0,8,0,331.0,13,0,331.0,13,0,331.0,13,0
22,-1523164282,317,23,1,465.0,8,0,261.0,11,2,257.0,11,0,289.0,10,2
23,-1841528103,359,8,1,372.0,11,0,318.0,15,2,280.0,17,0,377.0,19,2
24,-845583258,440,5,1,265.0,10,0,356.0,6,1,314.0,7,0,278.0,7,1
25,409515532,507,26,1,734.0,16,0,504.0,28,3,266.0,22,0,272.0,23,4
26,1837549102,262,6,1,531.0,13,0,292.0,3,1,338.0,3,0,235.0,3,1
27,-221433624,226,14,1,262.0,6,0,442.0,6,1,340.0,5,0,336.0,10,1
28,856915254,402,33,1,315.0,12,0,323.0,8,3,289.0,8,0,290.0,9,3
29,-2054003171,342,21,1,302.0,14,0,278.0,16,1,327.0,14,0,315.0,15,1
30,1947128542,572,52,1,691.0,15,0,381.0,12,8,265.0,12,0,906.0,14,1
31,-955070678,216,13,1,266.0,5,0,377.0,4,0,377.0,4,0,377.0,4,0
32,521434811,360,11,1,316.0,16,0,364.0,17,3,344.0,19,0,374.0,20,1
33,-425325916,270,17,1,317.0,6,0,379.0,5,0,379.0,5,0,379.0,5,0
34,-941622255,261,8,1,417.0,8,0,261.0,7,0,261.0,7,0,261.0,7,0
35,-64785165,358,18,1,378.0,11,0,274.0,4,2,366.0,2,0,379.0,4,2
36,-1187032242,439,36,1,268.0,10,0,272.0,9,3,340.0,9,0,375.0,10,3
37,1818192681,514,36,1,284.0,8,0,320.0,19,2,399.0,16,0,331.0,21,1
38,1554112475,332,20,1,315.0,6,0,251.0,5,2,362.0,3,0,382.0,3,2
39,1635383762,180,2,1,217.0,5,0,301.0,4,0,301.0,4,0,301.0,4,0
40,1224498777,249,20,1,282.0,8,0,432.0,11,1,347.0,11,0,358.0,12,1
41,240162341,372,27,1,377.0,7,0,328.0,11,1,330.0,11,0,325.0,13,1
42,-1831295550,440,5,1,336.0,10,0,310.0,23,1,427.0,21,0,316.0,21,1
43,738884677,483,49,1,292.0,14,0,627.0,12,2,514.0,14,0,318.0,13,3
44,-1915104817,303,19,1,315.0,10,0,255.0,5,0,255.0,5,0,255.0,5,0
45,-1876785693,682,62,1,648.0,9,0,267.0,29,13,378.0,24,0,318.0,27,8
46,-498937449,246,13,1,288.0,5,0,300.0,4,1,258.0,4,0,259.0,5,1
47,1898928932,494,25,1,578.0,12,0,325.0,13,2,288.0,13,0,272.0,16,2
48,-1578346801,387,24,1,354.0,12,0,268.0,7,1,432.0,8,0,256.0,9,1
49,-1083173273,611,31,1,608.0,19,0,371.0,18,9,287.0,21,0,311.0,16,5
