,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1830378514,623,19,261.0,16,0,292.0,20,2,273.0,19,0,310.0,20,1
1,880195116,368,12,216.0,6,0,263.0,10,1,254.0,12,0,266.0,10,1
2,2131092230,160,15,248.0,2,0,283.0,3,0,283.0,3,0,283.0,3,0
3,-69306384,270,9,277.0,6,0,317.0,8,0,317.0,8,0,317.0,8,0
4,1926051043,418,17,280.0,12,0,249.0,20,2,289.0,18,0,255.0,17,2
5,-2113509016,232,5,249.0,8,0,315.0,4,1,221.0,6,0,269.0,4,1
6,77813203,174,16,269.0,2,0,252.0,3,0,252.0,3,0,252.0,3,0
7,374550582,631,57,282.0,16,0,265.0,12,5,299.0,20,0,383.0,15,4
8,2080742198,376,19,342.0,20,0,439.0,11,2,258.0,9,0,256.0,12,2
9,-1538268286,267,22,254.0,4,0,320.0,6,1,215.0,6,0,317.0,6,1
10,-1009945389,261,24,270.0,5,0,275.0,9,0,275.0,9,0,275.0,9,0
11,-1989433588,378,19,290.0,10,0,220.0,11,0,220.0,11,0,220.0,11,0
12,-1215081124,255,13,231.0,12,0,217.0,6,0,217.0,6,0,217.0,6,0
13,-916518580,164,4,304.0,4,0,251.0,3,0,251.0,3,0,251.0,3,0
14,-981648649,242,17,259.0,7,0,259.0,10,0,259.0,10,0,259.0,10,0
15,1946405493,454,19,269.0,10,0,373.0,19,1,264.0,17,0,206.0,23,2
16,973950948,559,56,451.0,20,0,292.0,15,1,255.0,18,0,369.0,16,1
17,-1151020351,165,7,257.0,3,0,203.0,6,0,203.0,6,0,203.0,6,0
18,-1256605228,351,32,259.0,13,0,282.0,10,1,267.0,10,0,245.0,10,1
19,-2025371120,567,29,266.0,33,0,273.0,11,4,315.0,12,0,328.0,12,6
20,-636884534,327,10,260.0,16,0,206.0,18,0,206.0,18,0,206.0,18,0
21,-2083649272,532,38,257.0,22,0,324.0,19,2,283.0,18,0,210.0,15,4
22,1804280630,336,21,268.0,10,0,438.0,12,2,338.0,13,0,311.0,11,2
23,-107486826,286,21,490.0,7,0,205.0,13,1,275.0,9,0,226.0,10,1
24,816196782,163,15,209.0,1,0,219.0,4,0,219.0,4,0,219.0,4,0
25,902799094,448,14,320.0,12,0,320.0,23,1,260.0,24,0,313.0,24,1
26,71407048,350,28,334.0,9,0,268.0,8,4,244.0,8,0,326.0,12,1
27,249356514,671,34,275.0,14,0,382.0,25,4,300.0,26,0,279.0,27,5
28,1898796653,544,39,312.0,17,0,261.0,20,1,268.0,22,0,250.0,18,2
29,-105893048,336,11,333.0,6,0,277.0,6,2,254.0,7,0,223.0,7,3
30,690148456,389,16,317.0,8,0,374.0,8,0,374.0,8,0,374.0,8,0
31,-1479308859,546,11,264.0,20,0,318.0,20,6,270.0,23,0,285.0,25,4
32,2045411116,161,12,205.0,4,0,313.0,0,0,313.0,0,0,313.0,0,0
33,-1856465136,588,53,512.0,12,0,265.0,17,1,258.0,16,0,283.0,16,1
34,-1901886918,684,55,269.0,20,0,275.0,14,6,241.0,18,0,478.0,18,7
35,-802567248,660,47,314.0,26,0,316.0,10,12,259.0,9,0,264.0,10,7
36,1238598307,183,10,219.0,2,0,202.0,13,0,202.0,13,0,202.0,13,0
37,749536969,226,7,312.0,9,0,205.0,11,0,205.0,11,0,205.0,11,0
38,-1198786919,318,29,310.0,14,0,220.0,10,1,261.0,10,0,222.0,10,1
39,-1280677173,478,29,271.0,18,0,343.0,13,3,269.0,11,0,227.0,14,3
40,533423341,433,18,252.0,15,0,317.0,15,3,200.0,18,0,262.0,12,4
41,-459055469,329,10,254.0,7,0,312.0,8,1,277.0,10,0,214.0,12,3
42,1025846225,304,7,257.0,5,0,263.0,12,0,263.0,12,0,263.0,12,0
43,2081945749,194,2,278.0,11,0,268.0,2,0,268.0,2,0,268.0,2,0
44,42840780,212,22,208.0,3,0,253.0,5,0,253.0,5,0,253.0,5,0
45,-1326230473,248,10,312.0,5,0,263.0,6,0,263.0,6,0,263.0,6,0
46,-815020187,674,27,264.0,14,0,314.0,22,8,296.0,21,0,271.0,23,7
47,-1708572548,660,14,322.0,16,0,273.0,22,7,310.0,22,0,271.0,22,5
48,2082958738,578,6,570.0,12,0,276.0,17,6,257.0,22,0,263.0,19,5
49,1280576799,546,22,267.0,15,0,258.0,16,2,255.0,17,0,385.0,15,1
