,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1241141531,231,5,1,250.0,6,0,276.0,17,0,276.0,17,0,276.0,17,0
1,-1998193016,483,15,1,285.0,19,0,315.0,19,3,253.0,13,0,264.0,17,1
2,1917858417,645,13,1,272.0,19,0,432.0,15,11,361.0,14,0,276.0,14,5
3,928225382,631,7,1,291.0,17,0,264.0,16,11,445.0,16,0,315.0,16,12
4,464246508,596,42,1,856.0,14,0,257.0,17,10,343.0,22,0,441.0,21,6
5,-1725112131,324,17,1,263.0,6,0,282.0,11,2,394.0,10,0,335.0,10,1
6,-1831144876,406,41,1,498.0,10,0,320.0,8,5,431.0,9,0,317.0,8,11
7,-624413866,349,21,1,319.0,8,0,314.0,6,1,259.0,8,0,400.0,8,2
8,-2094345032,659,27,1,1331.0,28,0,562.0,16,6,316.0,16,0,299.0,17,12
9,1117738786,560,6,1,285.0,15,0,269.0,15,1,407.0,16,0,309.0,16,1
10,-1362275552,340,11,1,311.0,16,0,331.0,19,0,331.0,19,0,331.0,19,0
11,1533187234,372,27,1,321.0,6,0,413.0,11,1,289.0,11,0,321.0,12,1
12,1800608993,255,3,1,250.0,3,0,374.0,8,0,374.0,8,0,374.0,8,0
13,579160561,282,29,1,638.0,4,0,377.0,10,0,377.0,10,0,377.0,10,0
14,1413068571,678,28,1,263.0,27,0,382.0,22,3,301.0,22,0,301.0,22,0
15,-493436455,668,14,1,378.0,19,0,318.0,18,15,690.0,19,0,1307.0,19,17
16,-1104407941,637,13,1,371.0,14,0,384.0,12,9,439.0,14,0,375.0,15,6
17,-450213600,253,13,1,316.0,6,0,209.0,7,1,300.0,7,0,257.0,12,1
18,-1417116014,458,33,1,272.0,8,0,270.0,17,3,317.0,16,0,312.0,15,1
19,237551075,560,45,1,714.0,13,0,324.0,14,1,319.0,13,0,314.0,15,2
20,1097285809,367,37,1,377.0,7,0,317.0,10,0,317.0,10,0,317.0,10,0
21,1121481217,207,3,1,349.0,6,0,323.0,5,0,323.0,5,0,323.0,5,0
22,-405791908,605,37,1,471.0,15,0,402.0,15,1,281.0,16,0,388.0,17,4
23,-352348610,479,20,1,316.0,26,0,384.0,10,5,319.0,8,0,433.0,11,2
24,1932324109,497,30,1,346.0,14,0,335.0,8,4,287.0,8,0,264.0,8,4
25,231773017,167,7,1,263.0,9,0,253.0,7,0,253.0,7,0,253.0,7,0
26,-395125004,567,6,1,302.0,24,0,372.0,15,5,398.0,14,0,258.0,17,8
27,907545966,647,65,1,284.0,19,0,319.0,11,8,377.0,13,0,440.0,13,8
28,-467621266,182,8,1,261.0,6,0,327.0,7,0,327.0,7,0,327.0,7,0
29,1528829224,470,33,1,993.0,8,0,438.0,16,3,407.0,13,0,317.0,14,3
30,-1939063442,425,9,1,301.0,16,0,260.0,8,2,390.0,8,0,267.0,10,2
31,-562571289,478,29,1,390.0,15,0,265.0,7,3,338.0,8,0,328.0,7,3
32,-2017137977,345,7,1,360.0,11,0,576.0,11,0,576.0,11,0,576.0,11,0
33,-745863965,247,8,1,267.0,6,0,209.0,4,1,323.0,3,0,277.0,3,1
34,2042081994,607,37,1,277.0,12,0,303.0,19,6,254.0,21,0,266.0,19,1
35,-679505895,564,23,1,317.0,10,0,269.0,14,7,278.0,16,0,563.0,17,10
36,-965556741,479,24,1,1122.0,12,0,320.0,16,3,297.0,13,0,255.0,16,2
37,-1052478437,226,7,1,262.0,1,0,259.0,3,0,259.0,3,0,259.0,3,0
38,-2129540217,672,48,1,289.0,25,0,381.0,23,6,321.0,23,0,405.0,26,11
39,-1145760320,362,19,1,373.0,7,0,273.0,10,1,314.0,8,0,470.0,10,1
40,-1584110696,468,15,1,268.0,14,0,266.0,13,5,338.0,15,0,261.0,14,4
41,1174024840,570,29,1,263.0,10,0,351.0,13,4,324.0,11,0,456.0,12,5
42,-1761645200,199,20,1,272.0,8,0,459.0,5,0,459.0,5,0,459.0,5,0
43,84210603,483,34,1,268.0,20,0,322.0,14,3,266.0,12,0,407.0,12,1
44,1957422208,405,13,1,306.0,11,0,336.0,14,1,265.0,16,0,321.0,13,1
45,1460677128,448,23,1,363.0,16,0,268.0,7,3,225.0,7,0,260.0,8,3
46,-217174521,455,28,1,327.0,16,0,317.0,7,2,332.0,6,0,279.0,7,2
47,1372142815,470,24,1,263.0,15,0,257.0,8,3,364.0,9,0,261.0,11,3
48,-1553916270,424,26,1,676.0,10,0,316.0,12,3,468.0,8,0,329.0,8,1
49,692814878,463,38,1,855.0,25,0,262.0,12,6,275.0,14,0,318.0,12,5
