,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1050145543,278.0,10,0,255.0,15,3,282.0,14,0,277.0,13,3
1,1682220831,364.0,11,0,208.0,11,2,332.0,10,0,248.0,12,2
2,-1526915024,257.0,13,0,259.0,24,1,385.0,19,0,381.0,20,1
3,1890631971,307.0,15,0,292.0,10,3,286.0,9,0,259.0,14,1
4,80827477,254.0,7,0,257.0,11,1,257.0,11,0,303.0,12,1
5,1892766032,276.0,10,0,252.0,11,2,263.0,14,0,334.0,11,2
6,1809360569,493.0,15,0,259.0,10,3,385.0,10,0,319.0,12,2
7,1552896703,316.0,20,0,332.0,16,0,332.0,16,0,332.0,16,0
8,-1737265839,274.0,8,0,303.0,12,1,253.0,12,0,325.0,12,1
9,265884864,266.0,12,0,323.0,10,1,253.0,10,0,278.0,10,1
10,-96489150,282.0,21,0,296.0,11,3,358.0,13,0,256.0,12,2
11,-445078222,501.0,8,0,315.0,14,1,255.0,13,0,271.0,8,1
12,2018630705,257.0,10,0,253.0,6,2,252.0,6,0,332.0,6,1
13,249764786,264.0,11,0,416.0,8,1,380.0,9,0,264.0,8,2
14,1756395417,313.0,16,0,262.0,18,0,262.0,18,0,262.0,18,0
15,-1796821228,254.0,21,0,240.0,16,2,319.0,16,0,337.0,16,4
16,-887319370,257.0,13,0,274.0,8,1,259.0,8,0,273.0,9,2
17,375482195,261.0,14,0,256.0,5,1,376.0,6,0,264.0,6,1
18,888642552,266.0,16,0,221.0,12,2,256.0,12,0,257.0,12,2
19,1659409697,256.0,16,0,263.0,14,2,327.0,14,0,258.0,10,1
20,-1134718242,268.0,6,0,296.0,9,2,274.0,12,0,263.0,13,2
21,-1872433268,268.0,11,0,292.0,14,2,410.0,14,0,263.0,15,2
22,1325275905,262.0,15,0,376.0,16,2,259.0,16,0,246.0,17,2
23,875058943,261.0,14,0,264.0,7,1,266.0,10,0,324.0,9,1
24,-1225618274,488.0,11,0,284.0,10,0,284.0,10,0,284.0,10,0
25,1651875480,493.0,10,0,261.0,6,2,307.0,7,0,259.0,6,0
26,961502037,261.0,12,0,315.0,5,6,277.0,7,0,274.0,8,2
27,621123170,353.0,15,0,258.0,13,4,259.0,11,0,383.0,12,1
28,-478555718,258.0,15,0,297.0,14,3,274.0,14,0,324.0,13,3
29,1744022545,264.0,8,0,313.0,11,1,340.0,18,0,269.0,14,1
30,349232031,320.0,21,0,206.0,9,3,315.0,12,0,353.0,10,2
31,1257523937,256.0,12,0,257.0,17,3,255.0,19,0,258.0,18,3
32,-1382052588,379.0,21,0,274.0,10,2,329.0,12,0,253.0,12,3
33,1563021860,260.0,13,0,352.0,15,0,352.0,15,0,352.0,15,0
34,1301914322,266.0,5,0,338.0,9,1,381.0,11,0,258.0,10,2
35,2025732840,276.0,13,0,216.0,14,1,436.0,15,0,246.0,14,2
36,-856258011,349.0,14,0,316.0,16,2,269.0,13,0,329.0,14,1
37,1376812808,255.0,11,0,313.0,14,0,313.0,14,0,313.0,14,0
38,-1928205098,505.0,11,0,324.0,10,1,253.0,10,0,287.0,8,1
39,1202415424,259.0,12,0,281.0,12,3,270.0,12,0,239.0,11,1
40,-226749399,276.0,9,0,268.0,15,3,320.0,13,0,329.0,13,2
41,68372507,259.0,25,0,235.0,19,4,327.0,18,0,303.0,16,3
42,-1769801921,428.0,20,0,320.0,14,1,299.0,15,0,269.0,13,1
43,1805240008,493.0,7,0,261.0,11,0,261.0,11,0,261.0,11,0
44,1558220286,270.0,10,0,312.0,6,5,372.0,8,0,321.0,5,1
45,-503601696,261.0,15,0,281.0,18,1,295.0,18,0,319.0,17,1
46,770894583,327.0,9,0,254.0,14,2,254.0,17,0,298.0,13,2
47,819750941,311.0,18,0,315.0,13,1,270.0,16,0,257.0,12,1
48,581165978,330.0,12,0,235.0,17,4,318.0,14,0,269.0,15,4
49,-162965211,271.0,19,0,219.0,11,3,257.0,10,0,328.0,11,1
50,-1094718944,283.0,22,0,314.0,15,0,314.0,15,0,314.0,15,0
51,-244869220,397.0,14,0,216.0,9,2,320.0,9,0,263.0,9,2
52,4174439,300.0,16,0,213.0,9,0,213.0,9,0,213.0,9,0
53,-1423986182,263.0,13,0,293.0,11,1,259.0,11,0,263.0,10,1
54,-1227862549,265.0,18,0,268.0,15,2,379.0,17,0,257.0,17,0
55,537012833,263.0,12,0,351.0,11,2,311.0,11,0,290.0,12,2
56,-2065126324,247.0,20,0,315.0,11,2,270.0,12,0,216.0,10,3
57,1935024592,276.0,13,0,258.0,9,2,274.0,12,0,281.0,10,3
58,-900226918,261.0,14,0,435.0,16,1,322.0,15,0,267.0,14,1
59,-758300085,321.0,10,0,206.0,14,1,416.0,11,0,282.0,11,2
60,120308343,267.0,11,0,308.0,14,0,308.0,14,0,308.0,14,0
61,882292324,266.0,18,0,306.0,13,3,261.0,12,0,253.0,13,0
62,1686967485,292.0,10,0,288.0,16,3,322.0,18,0,255.0,17,2
63,345676940,320.0,10,0,252.0,22,4,213.0,19,0,220.0,21,3
64,-381609121,263.0,9,0,472.0,12,2,255.0,14,0,257.0,17,1
65,-1391977156,341.0,11,0,355.0,10,2,255.0,10,0,312.0,12,1
66,547491027,287.0,24,0,278.0,10,3,379.0,12,0,443.0,8,4
67,756227704,267.0,19,0,277.0,12,2,321.0,12,0,242.0,14,2
68,-226210484,272.0,24,0,216.0,20,1,321.0,21,0,219.0,22,2
69,1797584108,266.0,17,0,317.0,21,1,225.0,22,0,361.0,24,1
70,-1919092270,274.0,8,0,254.0,21,0,254.0,21,0,254.0,21,0
71,1116320367,344.0,15,0,264.0,22,1,324.0,22,0,266.0,18,1
72,510500476,298.0,14,0,327.0,13,4,291.0,12,0,313.0,13,3
73,-860969838,346.0,8,0,319.0,14,1,278.0,14,0,261.0,13,1
74,-541061749,312.0,16,0,275.0,23,1,291.0,20,0,258.0,22,2
75,1178851850,282.0,10,0,263.0,21,4,261.0,17,0,259.0,24,8
76,-1937214561,268.0,16,0,256.0,15,3,268.0,18,0,336.0,15,2
77,189316105,370.0,10,0,217.0,8,4,318.0,9,0,256.0,10,1
78,394771647,299.0,17,0,316.0,13,1,272.0,14,0,326.0,12,2
79,-1336148239,254.0,19,0,359.0,19,2,271.0,16,0,336.0,18,4
80,168666713,444.0,7,0,224.0,12,1,258.0,14,0,278.0,17,2
81,-1600020869,258.0,16,0,274.0,10,1,215.0,8,0,228.0,9,1
82,-1860798279,297.0,18,0,218.0,19,1,266.0,19,0,330.0,19,1
83,-1256138287,497.0,16,0,434.0,19,1,255.0,19,0,314.0,20,0
84,-1333018847,267.0,23,0,259.0,12,1,241.0,13,0,231.0,13,1
85,786104868,492.0,9,0,256.0,14,3,378.0,12,0,254.0,14,2
86,25485575,262.0,20,0,220.0,12,2,456.0,12,0,375.0,13,2
87,528547445,265.0,9,0,284.0,13,1,278.0,16,0,317.0,14,4
88,576216193,313.0,9,0,222.0,8,3,283.0,9,0,255.0,9,1
89,1220556767,221.0,34,0,264.0,7,5,253.0,9,0,223.0,8,2
90,1549994276,290.0,14,0,234.0,18,2,291.0,15,0,258.0,18,1
91,350927744,395.0,14,0,373.0,5,0,373.0,5,0,373.0,5,0
92,786255392,255.0,7,0,237.0,18,1,254.0,20,0,227.0,21,2
93,2057785885,255.0,12,0,351.0,8,3,240.0,10,0,257.0,8,2
94,1701433477,316.0,11,0,274.0,12,0,274.0,12,0,274.0,12,0
95,1990436071,318.0,17,0,254.0,9,1,327.0,10,0,207.0,12,1
96,-2022768531,264.0,12,0,265.0,30,1,250.0,25,0,262.0,27,1
97,1497756955,261.0,7,0,320.0,16,4,249.0,20,0,311.0,15,3
98,891127022,321.0,10,0,320.0,14,1,311.0,15,0,258.0,13,1
99,1408971894,260.0,10,0,231.0,9,4,314.0,8,0,300.0,12,2
0,-1684985704,253.0,12,0,261.0,8,2,259.0,10,0,255.0,7,2
1,1954518566,317.0,28,0,284.0,4,2,317.0,6,0,323.0,5,1
2,-306869035,366.0,7,0,349.0,15,2,218.0,13,0,274.0,15,1
3,-1852784578,356.0,12,0,264.0,10,1,271.0,10,0,259.0,9,1
4,-1808056198,275.0,8,0,333.0,20,3,235.0,18,0,248.0,17,2
5,738443119,266.0,11,0,221.0,7,2,254.0,7,0,266.0,9,2
6,929146041,498.0,23,0,358.0,14,2,256.0,14,0,258.0,15,2
7,-366653892,312.0,13,0,254.0,8,2,259.0,7,0,207.0,8,2
8,-1562414490,277.0,8,0,208.0,10,1,285.0,12,0,319.0,6,1
9,1480593950,263.0,14,0,254.0,12,4,267.0,12,0,257.0,13,2
10,-928281460,499.0,16,0,263.0,12,4,290.0,11,0,305.0,13,1
11,-948164619,257.0,18,0,265.0,16,0,265.0,16,0,265.0,16,0
12,1548864473,266.0,22,0,329.0,9,2,287.0,10,0,389.0,10,0
13,1795323088,314.0,8,0,260.0,21,1,259.0,26,0,263.0,29,1
14,1670886218,251.0,16,0,339.0,15,1,266.0,15,0,230.0,15,1
15,-798782263,263.0,17,0,266.0,18,3,261.0,13,0,223.0,16,3
16,-173807643,269.0,9,0,257.0,12,1,391.0,11,0,238.0,12,2
17,1536469267,317.0,11,0,233.0,11,5,256.0,12,0,318.0,11,2
18,1171908372,276.0,16,0,232.0,16,3,266.0,20,0,257.0,16,1
19,-2111769429,311.0,17,0,374.0,18,1,255.0,12,0,218.0,11,2
20,1911984400,265.0,16,0,337.0,14,6,259.0,15,0,256.0,14,0
21,2059851562,261.0,10,0,291.0,13,4,441.0,10,0,262.0,11,1
22,310504017,253.0,11,0,392.0,16,1,271.0,18,0,257.0,18,1
23,1920214940,313.0,15,0,218.0,13,3,269.0,11,0,264.0,11,4
24,1323397068,254.0,16,0,290.0,11,0,290.0,11,0,290.0,11,0
25,-234854491,267.0,15,0,265.0,20,0,265.0,20,0,265.0,20,0
26,565905753,313.0,15,0,312.0,24,1,371.0,24,0,371.0,24,0
27,370964945,261.0,8,0,276.0,9,2,272.0,9,0,263.0,11,4
28,-1906553430,256.0,16,0,273.0,16,0,273.0,16,0,273.0,16,0
29,2119885151,397.0,13,0,314.0,16,2,253.0,17,0,251.0,17,2
30,1836091338,312.0,16,0,260.0,9,4,260.0,12,0,255.0,13,1
31,1553676174,265.0,12,0,315.0,15,2,343.0,18,0,261.0,14,1
32,-1610329084,322.0,20,0,264.0,5,3,265.0,7,0,259.0,7,1
33,-2052811960,323.0,16,0,210.0,11,3,325.0,10,0,321.0,10,3
34,1559219560,255.0,11,0,281.0,5,2,330.0,5,0,274.0,7,2
35,1332947673,495.0,5,0,253.0,15,3,318.0,12,0,258.0,16,0
36,1473417267,261.0,15,0,273.0,18,1,333.0,13,0,316.0,18,2
37,991973520,321.0,12,0,326.0,11,0,326.0,11,0,326.0,11,0
38,535133423,280.0,17,0,262.0,12,3,268.0,14,0,276.0,13,2
39,-1554932438,259.0,10,0,268.0,21,3,260.0,21,0,293.0,23,2
40,-2081637035,280.0,13,0,316.0,7,4,495.0,8,0,264.0,8,2
41,1420305666,296.0,16,0,256.0,20,1,267.0,22,0,261.0,19,1
42,-1146133889,250.0,22,0,340.0,11,2,265.0,11,0,269.0,10,3
43,1560881895,272.0,18,0,320.0,17,0,320.0,17,0,320.0,17,0
44,1233537912,247.0,13,0,319.0,13,6,289.0,12,0,300.0,14,1
45,-1985410524,291.0,13,0,266.0,11,1,265.0,8,0,303.0,13,3
46,1101080239,337.0,11,0,222.0,14,3,257.0,14,0,260.0,15,3
47,-1715509480,307.0,7,0,236.0,11,1,260.0,10,0,309.0,10,1
48,-1438151794,243.0,8,0,263.0,12,2,234.0,13,0,260.0,14,1
49,1030601266,336.0,11,0,256.0,11,1,211.0,12,0,222.0,9,2
50,-366567262,299.0,12,0,259.0,14,0,259.0,14,0,259.0,14,0
