,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,2056577623,267.0,12,0,269.0,12,2,278.0,12,0,352.0,10,1
1,698269184,252.0,12,0,208.0,14,2,260.0,12,0,377.0,17,1
2,1468365020,316.0,11,0,266.0,16,1,292.0,17,0,228.0,14,1
3,-369210433,260.0,23,0,256.0,11,2,271.0,14,0,218.0,13,2
4,-483854826,256.0,9,0,323.0,20,3,270.0,17,0,261.0,17,0
5,1917413146,490.0,16,0,263.0,15,1,317.0,15,0,262.0,15,1
6,-6560365,268.0,11,0,310.0,11,3,254.0,11,0,252.0,8,3
7,1416000934,268.0,15,0,272.0,10,3,263.0,10,0,351.0,10,1
8,1877602243,426.0,15,0,318.0,13,1,263.0,14,0,274.0,14,2
9,-2080103417,258.0,16,0,252.0,14,2,254.0,12,0,262.0,12,3
10,1615412716,315.0,25,0,276.0,7,1,266.0,6,0,257.0,8,2
11,-99330329,295.0,28,0,503.0,16,2,305.0,20,0,239.0,16,1
12,463821354,272.0,10,0,382.0,17,0,382.0,17,0,382.0,17,0
13,1698098934,256.0,14,0,273.0,19,2,269.0,16,0,285.0,17,1
14,-335696531,369.0,19,0,257.0,8,1,319.0,10,0,316.0,11,1
15,925276953,267.0,13,0,264.0,32,2,278.0,30,0,320.0,32,1
16,991795102,507.0,11,0,283.0,13,0,283.0,13,0,283.0,13,0
17,790759566,363.0,9,0,261.0,10,1,270.0,10,0,223.0,16,2
18,-2104190969,280.0,11,0,260.0,21,2,309.0,19,0,262.0,21,1
19,-1363640149,339.0,9,0,265.0,11,3,213.0,12,0,412.0,9,3
20,-257811329,260.0,13,0,318.0,9,1,235.0,7,0,306.0,9,3
21,-367514840,336.0,8,0,230.0,10,1,287.0,9,0,307.0,13,3
22,2053441822,303.0,13,0,257.0,19,3,264.0,20,0,253.0,20,3
23,1274044225,271.0,11,0,393.0,10,2,271.0,9,0,263.0,11,1
24,273862869,266.0,15,0,214.0,11,3,305.0,11,0,263.0,10,3
25,1356018425,266.0,9,0,264.0,25,3,389.0,24,0,270.0,20,2
26,429852636,259.0,11,0,420.0,7,3,361.0,10,0,316.0,9,2
27,183254673,493.0,13,0,312.0,15,3,252.0,14,0,271.0,12,5
28,1115272014,216.0,18,0,261.0,15,1,320.0,18,0,395.0,17,1
29,353202146,357.0,11,0,254.0,17,2,262.0,18,0,316.0,15,3
30,832131057,256.0,17,0,407.0,12,1,315.0,15,0,287.0,13,2
31,-403947447,509.0,9,0,280.0,20,2,255.0,14,0,306.0,19,5
32,1248714208,262.0,25,0,263.0,21,3,254.0,19,0,242.0,23,2
33,1485574827,293.0,13,0,234.0,13,2,245.0,13,0,270.0,12,2
34,-1882906358,309.0,12,0,314.0,16,1,259.0,13,0,285.0,11,1
35,1189487083,256.0,12,0,339.0,13,1,259.0,12,0,313.0,15,1
36,2058281585,283.0,21,0,257.0,15,1,255.0,19,0,259.0,22,2
37,649345951,360.0,11,0,319.0,12,3,256.0,8,0,314.0,11,4
38,1298279285,271.0,14,0,280.0,15,2,262.0,14,0,316.0,15,4
39,70082766,313.0,11,0,268.0,9,3,277.0,9,0,262.0,8,2
40,329667167,280.0,20,0,269.0,15,1,312.0,14,0,315.0,14,1
41,-2137547026,264.0,16,0,256.0,15,1,275.0,13,0,245.0,15,1
42,2112767158,264.0,9,0,321.0,15,6,415.0,15,0,221.0,15,2
