,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-129581239,462,28,256.0,16,0,279.0,17,0,279.0,17,0,279.0,17,0
1,-114099522,462,28,259.0,13,0,291.0,11,0,291.0,11,0,291.0,11,0
2,-636090134,462,28,257.0,9,0,284.0,14,3,274.0,13,0,209.0,12,5
3,-373135277,462,28,256.0,13,0,226.0,21,1,261.0,24,0,255.0,25,1
4,1486421077,462,28,314.0,11,0,258.0,6,2,275.0,7,0,252.0,8,2
5,667997924,462,28,261.0,14,0,262.0,13,2,274.0,12,0,253.0,13,2
6,626360876,462,28,320.0,9,0,325.0,16,3,221.0,23,0,217.0,21,2
7,-968569241,462,28,334.0,16,0,256.0,11,0,256.0,11,0,256.0,11,0
8,1132808204,462,28,298.0,22,0,305.0,14,3,339.0,15,0,256.0,18,1
9,1877482275,462,28,263.0,12,0,261.0,15,1,317.0,17,0,255.0,15,1
10,-364349180,462,28,270.0,15,0,389.0,16,0,389.0,16,0,389.0,16,0
11,1824909421,462,28,259.0,17,0,259.0,17,5,334.0,16,0,457.0,17,2
12,1993344479,462,28,270.0,10,0,216.0,18,0,216.0,18,0,216.0,18,0
13,328301903,462,28,263.0,12,0,377.0,14,3,279.0,12,0,260.0,15,3
14,1916040023,462,28,377.0,13,0,373.0,11,1,256.0,13,0,253.0,12,2
15,674027416,462,28,268.0,15,0,260.0,14,2,342.0,13,0,262.0,13,2
16,-1811719557,462,28,489.0,8,0,254.0,22,1,215.0,17,0,266.0,19,1
17,2125708399,462,28,373.0,13,0,254.0,13,2,377.0,12,0,270.0,14,2
18,-2059203685,462,28,254.0,11,0,257.0,14,1,253.0,13,0,324.0,12,1
19,-1091548284,462,28,254.0,12,0,264.0,20,2,237.0,23,0,272.0,21,1
20,-98182028,462,28,311.0,13,0,257.0,9,2,267.0,9,0,321.0,8,2
21,-1656032035,462,28,264.0,28,0,313.0,10,3,270.0,11,0,313.0,11,3
22,311417766,462,28,281.0,17,0,287.0,16,2,264.0,13,0,273.0,12,1
23,-802686307,462,28,338.0,21,0,262.0,13,0,262.0,13,0,262.0,13,0
24,-1978057415,462,28,325.0,9,0,214.0,5,1,279.0,5,0,265.0,6,1
25,-311391914,462,28,260.0,14,0,269.0,11,1,275.0,12,0,262.0,12,1
26,1326325731,462,28,256.0,12,0,316.0,14,2,258.0,12,0,270.0,14,3
27,-823880226,462,28,247.0,18,0,325.0,15,4,320.0,12,0,260.0,12,5
28,-342535313,462,28,408.0,17,0,276.0,10,2,315.0,13,0,256.0,12,2
29,-1342212362,462,28,322.0,9,0,214.0,6,1,340.0,7,0,204.0,8,1
30,-544295555,462,28,262.0,16,0,320.0,11,4,275.0,13,0,257.0,12,2
31,521308880,462,28,261.0,14,0,260.0,13,3,356.0,12,0,315.0,10,2
32,-1537348283,462,28,270.0,11,0,276.0,8,1,270.0,7,0,326.0,8,2
33,-516024687,462,28,360.0,7,0,270.0,11,3,313.0,11,0,435.0,10,3
34,-1524934013,462,28,277.0,12,0,255.0,21,1,278.0,21,0,255.0,21,2
35,-201851111,462,28,358.0,13,0,254.0,15,0,254.0,15,0,254.0,15,0
36,1147472488,462,28,258.0,15,0,258.0,7,5,244.0,10,0,283.0,8,2
37,-968925568,462,28,316.0,7,0,257.0,16,2,261.0,14,0,258.0,15,1
38,1259059902,462,28,331.0,13,0,311.0,10,4,311.0,11,0,264.0,9,3
39,1770123062,462,28,261.0,16,0,259.0,16,4,257.0,15,0,281.0,15,2
40,1795631494,462,28,270.0,13,0,306.0,15,3,224.0,15,0,277.0,13,2
41,127686612,462,28,294.0,15,0,570.0,10,2,257.0,12,0,269.0,10,1
42,-1758727005,462,28,257.0,14,0,448.0,16,3,345.0,17,0,270.0,19,2
43,-2018826735,462,28,289.0,13,0,256.0,9,1,260.0,13,0,320.0,12,2
44,1943939613,462,28,265.0,14,0,229.0,14,2,270.0,15,0,280.0,15,2
45,1564100870,462,28,442.0,16,0,312.0,14,1,265.0,14,0,257.0,15,1
46,487545687,462,28,376.0,16,0,199.0,6,1,277.0,5,0,260.0,6,2
47,-368803414,462,28,274.0,8,0,229.0,14,1,293.0,16,0,218.0,15,1
48,-1078976721,462,28,437.0,12,0,322.0,11,0,322.0,11,0,322.0,11,0
49,-1426740441,462,28,274.0,16,0,259.0,14,1,204.0,14,0,255.0,14,3
