,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-621972679,462,28,257.0,17,0,254.0,14,4,225.0,15,0,258.0,11,4
1,1611040657,462,28,268.0,22,0,301.0,9,4,260.0,8,0,252.0,8,3
2,-146673595,462,28,378.0,12,0,261.0,14,3,374.0,11,0,278.0,13,0
3,-412514883,462,28,504.0,11,0,631.0,11,3,443.0,12,0,262.0,12,2
4,-179718130,462,28,259.0,8,0,241.0,14,2,215.0,12,0,314.0,12,4
5,-1302293314,462,28,261.0,12,0,343.0,18,5,493.0,15,0,374.0,15,3
6,-1586793519,462,28,316.0,13,0,252.0,9,5,286.0,8,0,257.0,8,4
7,2047208394,462,28,277.0,15,0,211.0,20,0,211.0,20,0,211.0,20,0
8,-1928144315,462,28,262.0,12,0,389.0,17,0,389.0,17,0,389.0,17,0
9,-976291754,462,28,283.0,10,0,315.0,12,1,317.0,12,0,273.0,11,1
10,-610774226,462,28,278.0,15,0,266.0,16,1,255.0,15,0,254.0,15,2
11,1013044666,462,28,263.0,15,0,245.0,17,3,323.0,15,0,316.0,16,5
12,1349443211,462,28,233.0,31,0,303.0,14,2,268.0,18,0,267.0,16,2
13,-1804982012,462,28,262.0,12,0,259.0,5,2,289.0,6,0,217.0,6,2
14,1831128420,462,28,270.0,14,0,254.0,9,4,219.0,16,0,259.0,14,1
15,-2059383633,462,28,340.0,8,0,261.0,11,1,328.0,10,0,266.0,11,1
16,-982783863,462,28,271.0,8,0,272.0,12,0,272.0,12,0,272.0,12,0
17,-393014864,462,28,331.0,10,0,289.0,13,1,212.0,13,0,259.0,12,1
18,-1026553712,462,28,323.0,14,0,256.0,10,1,265.0,8,0,215.0,12,1
19,-850220351,462,28,270.0,17,0,216.0,11,2,269.0,11,0,313.0,9,1
20,1474567339,462,28,264.0,9,0,258.0,10,4,317.0,14,0,264.0,13,1
21,769770684,462,28,257.0,17,0,314.0,18,0,314.0,18,0,314.0,18,0
22,1104111714,462,28,360.0,10,0,260.0,10,5,254.0,11,0,260.0,11,5
23,-1847506577,462,28,271.0,7,0,276.0,11,1,260.0,12,0,218.0,11,1
24,1158049607,462,28,274.0,11,0,312.0,16,1,310.0,15,0,322.0,15,1
25,-1847915597,462,28,287.0,14,0,254.0,20,3,258.0,18,0,313.0,14,1
26,1144696792,462,28,321.0,17,0,286.0,5,3,320.0,6,0,208.0,8,2
27,1965736637,462,28,320.0,16,0,325.0,28,2,318.0,23,0,270.0,21,6
28,-1136830586,462,28,354.0,36,0,258.0,15,1,258.0,11,0,387.0,12,0
29,1642513540,462,28,259.0,14,0,264.0,16,1,395.0,16,0,220.0,16,1
30,1123858395,462,28,268.0,17,0,252.0,9,2,341.0,8,0,256.0,7,2
31,1948628634,462,28,346.0,11,0,320.0,13,2,360.0,8,0,255.0,12,2
32,1663336126,462,28,432.0,14,0,363.0,12,1,264.0,13,0,339.0,15,1
33,-1164766512,462,28,375.0,9,0,268.0,7,4,297.0,8,0,277.0,9,5
34,-1387968603,462,28,314.0,13,0,354.0,10,4,237.0,10,0,268.0,8,3
35,-533242738,462,28,504.0,15,0,269.0,16,1,320.0,17,0,315.0,18,2
36,-1360416964,462,28,493.0,11,0,266.0,17,0,266.0,17,0,266.0,17,0
37,-1718072578,462,28,257.0,20,0,314.0,28,0,314.0,28,0,314.0,28,0
38,-8678583,462,28,293.0,6,0,294.0,6,3,236.0,9,0,253.0,7,1
39,-458389952,462,28,383.0,9,0,260.0,19,3,377.0,19,0,235.0,13,1
40,-1276528147,462,28,266.0,18,0,259.0,16,1,319.0,18,0,297.0,16,1
41,1228763603,462,28,529.0,9,0,255.0,14,1,264.0,15,0,207.0,14,1
42,-1551317254,462,28,269.0,13,0,356.0,13,2,389.0,14,0,345.0,13,1
43,125744359,462,28,264.0,12,0,255.0,20,8,253.0,19,0,247.0,15,5
44,1701087132,462,28,497.0,8,0,326.0,17,1,273.0,17,0,254.0,15,1
45,-1736803711,462,28,559.0,17,0,264.0,9,2,290.0,9,0,255.0,10,2
46,-1547483729,462,28,370.0,10,0,317.0,11,2,271.0,10,0,379.0,14,1
47,689694681,462,28,284.0,22,0,326.0,15,2,258.0,16,0,236.0,16,2
48,-1390553307,462,28,372.0,16,0,259.0,17,2,333.0,14,0,299.0,15,2
49,-1642447406,462,28,256.0,12,0,260.0,25,0,260.0,25,0,260.0,25,0
