,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1862391068,800,1,8,328.0,17,0,494.0,29,12,307.0,28,0,325.0,31,15
1,823339947,800,1,8,312.0,20,0,255.0,24,8,1361.0,27,0,460.0,23,8
2,195529861,800,1,8,304.0,18,0,557.0,21,16,233.0,24,0,255.0,20,11
3,-1003119618,800,1,8,285.0,22,0,323.0,26,4,1095.0,29,0,223.0,28,6
4,-1301112174,800,1,8,619.0,35,0,373.0,25,9,372.0,26,0,297.0,25,7
5,-671522019,800,1,8,1157.0,15,0,253.0,23,11,309.0,24,0,368.0,24,11
6,-754728304,800,1,8,670.0,18,0,314.0,25,16,297.0,24,0,224.0,26,8
7,1344860254,800,1,8,292.0,27,0,213.0,21,12,949.0,18,0,295.0,21,14
8,1678159771,800,1,8,305.0,30,0,318.0,35,6,309.0,36,0,391.0,36,6
9,-1908705668,800,1,8,303.0,26,0,259.0,33,14,844.0,27,0,251.0,35,14
10,203461351,800,1,8,625.0,26,0,231.0,30,18,1227.0,23,0,253.0,33,11
11,1352818512,800,1,8,314.0,16,0,251.0,20,20,800.0,18,0,316.0,19,12
12,-134304143,800,1,8,317.0,21,0,255.0,27,17,312.0,35,0,311.0,31,5
13,-1118895862,800,1,8,312.0,21,0,255.0,17,30,304.0,17,0,273.0,20,9
14,585185379,800,1,8,321.0,17,0,314.0,22,19,436.0,26,0,551.0,27,9
15,1684213120,800,1,8,299.0,19,0,535.0,17,19,842.0,17,0,315.0,18,2
16,-176451127,800,1,8,701.0,22,0,323.0,18,7,268.0,14,0,293.0,15,6
17,348453241,800,1,8,1200.0,27,0,369.0,9,20,504.0,12,0,306.0,13,13
18,270324080,800,1,8,305.0,22,0,525.0,20,12,318.0,21,0,253.0,22,11
19,-50417840,800,1,8,467.0,22,0,303.0,19,17,297.0,17,0,299.0,18,4
20,-515096426,800,1,8,305.0,26,0,265.0,23,16,316.0,27,0,317.0,22,22
21,-796372837,800,1,8,440.0,27,0,228.0,21,21,409.0,23,0,285.0,20,5
22,1909629548,800,1,8,924.0,18,0,279.0,24,13,280.0,25,0,273.0,23,6
23,275401419,800,1,8,1011.0,31,0,527.0,12,16,308.0,16,0,266.0,16,15
24,344299340,800,1,8,321.0,17,0,259.0,11,16,329.0,12,0,303.0,12,16
25,1060081029,800,1,8,597.0,28,0,557.0,27,12,276.0,26,0,320.0,26,6
26,-998622971,800,1,8,429.0,23,0,266.0,28,13,297.0,35,0,324.0,31,9
27,-1535827050,800,1,8,1252.0,26,0,554.0,37,20,242.0,31,0,259.0,30,10
28,-2011819330,800,1,8,519.0,18,0,274.0,16,25,313.0,16,0,297.0,16,15
29,141075574,800,1,8,742.0,24,0,240.0,19,8,280.0,19,0,264.0,19,7
30,-358656826,800,1,8,301.0,25,0,214.0,31,18,316.0,34,0,234.0,34,16
31,994896070,800,1,8,296.0,29,0,548.0,27,18,288.0,20,0,274.0,25,11
32,-1272979808,800,1,8,310.0,21,0,256.0,13,26,309.0,12,0,260.0,14,15
33,578232124,800,1,8,1090.0,32,0,279.0,42,12,311.0,42,0,282.0,47,3
34,-1950993129,800,1,8,279.0,37,0,202.0,22,26,314.0,23,0,281.0,22,11
35,205804867,800,1,8,279.0,33,0,205.0,24,8,321.0,22,0,264.0,23,21
36,-754112881,800,1,8,540.0,23,0,346.0,20,14,318.0,22,0,305.0,18,12
37,-1833733495,800,1,8,422.0,43,0,533.0,24,19,745.0,37,0,324.0,25,5
38,690111791,800,1,8,326.0,15,0,283.0,40,8,283.0,34,0,221.0,36,8
39,-718720933,800,1,8,817.0,19,0,218.0,24,12,295.0,24,0,293.0,22,16
40,-150834368,800,1,8,280.0,18,0,317.0,16,9,514.0,16,0,244.0,17,8
41,814647033,800,1,8,488.0,27,0,298.0,19,10,406.0,21,0,257.0,17,6
42,2121517334,800,1,8,506.0,19,0,272.0,16,18,326.0,17,0,273.0,17,13
43,-1409087289,800,1,8,320.0,26,0,265.0,21,11,313.0,21,0,221.0,22,11
44,-923770711,800,1,8,307.0,18,0,531.0,19,12,522.0,17,0,206.0,21,14
45,2020163307,800,1,8,374.0,10,0,567.0,23,14,357.0,22,0,546.0,19,11
46,1302489649,800,1,8,287.0,30,0,258.0,29,16,309.0,24,0,541.0,27,5
47,-1642946742,800,1,8,378.0,27,0,548.0,28,16,336.0,28,0,260.0,28,10
48,-1728113203,800,1,8,341.0,26,0,314.0,33,18,824.0,37,0,222.0,41,11
49,223917598,800,1,8,317.0,18,0,334.0,21,10,441.0,21,0,257.0,18,5
