,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,622514945,656,7,315.0,26,0,234.0,21,5,257.0,19,0,380.0,19,5
1,-189840539,240,15,451.0,7,0,317.0,9,0,317.0,9,0,317.0,9,0
2,1893428069,697,63,275.0,16,0,211.0,18,6,290.0,19,0,321.0,18,3
3,1052929424,495,15,313.0,14,0,270.0,12,2,410.0,11,0,256.0,11,1
4,1505581264,586,36,317.0,16,0,419.0,15,1,262.0,13,0,257.0,14,1
5,-1440496438,636,26,299.0,12,0,261.0,19,6,260.0,20,0,278.0,17,1
6,-645272986,650,13,298.0,15,0,494.0,23,2,377.0,18,0,256.0,21,2
7,-1963688493,622,13,264.0,25,0,255.0,20,4,281.0,19,0,209.0,23,4
8,382950924,625,38,255.0,22,0,289.0,18,4,267.0,18,0,253.0,17,1
9,-1152854253,405,25,252.0,12,0,266.0,13,1,265.0,13,0,218.0,13,1
10,2073806154,601,13,272.0,33,0,261.0,24,2,328.0,21,0,314.0,23,1
11,-27685296,510,11,258.0,9,0,253.0,13,1,253.0,12,0,343.0,12,1
12,1994828393,613,62,274.0,26,0,235.0,11,2,222.0,12,0,318.0,12,2
13,1106198750,427,35,325.0,12,0,335.0,20,0,335.0,20,0,335.0,20,0
14,-375013821,373,34,291.0,16,0,206.0,8,1,271.0,8,0,242.0,8,1
15,459510460,346,25,256.0,8,0,262.0,15,0,262.0,15,0,262.0,15,0
16,-1157630238,699,42,293.0,31,0,260.0,19,5,279.0,15,0,315.0,16,1
17,279508111,447,32,272.0,7,0,260.0,13,2,240.0,13,0,344.0,13,2
18,859745015,623,7,280.0,9,0,255.0,23,6,245.0,21,0,375.0,23,1
19,-1866112689,526,32,254.0,17,0,322.0,12,2,315.0,12,0,315.0,12,2
20,-1920136671,486,49,328.0,14,0,312.0,14,4,253.0,13,0,261.0,15,1
21,401366490,177,4,279.0,11,0,261.0,2,0,261.0,2,0,261.0,2,0
22,-45361632,657,14,365.0,31,0,255.0,21,4,285.0,24,0,269.0,18,4
23,-2098310249,174,13,209.0,6,0,252.0,9,0,252.0,9,0,252.0,9,0
24,805893120,306,4,357.0,6,0,258.0,5,1,257.0,3,0,211.0,4,2
25,-1930216102,330,7,320.0,11,0,255.0,8,0,255.0,8,0,255.0,8,0
26,-1013885230,679,21,298.0,21,0,350.0,15,4,238.0,15,0,272.0,15,3
27,-200514954,698,42,306.0,13,0,254.0,20,5,272.0,18,0,312.0,24,3
28,-677822600,421,17,299.0,8,0,301.0,18,2,241.0,18,0,315.0,21,1
29,-1923054585,339,31,330.0,9,0,264.0,7,1,260.0,6,0,311.0,7,1
30,-1702866921,173,2,261.0,4,0,219.0,6,0,219.0,6,0,219.0,6,0
31,-596092675,515,42,306.0,13,0,246.0,14,1,268.0,14,0,326.0,14,1
32,-1573973572,515,42,262.0,6,0,255.0,20,1,386.0,24,0,256.0,18,1
33,1219473252,559,56,491.0,13,0,312.0,13,2,318.0,11,0,392.0,10,1
34,158574778,377,31,300.0,16,0,322.0,14,1,234.0,15,0,255.0,14,1
35,957990198,229,14,273.0,11,0,360.0,4,1,258.0,5,0,236.0,4,1
36,1602318160,507,11,371.0,13,0,216.0,17,2,262.0,17,0,291.0,17,2
37,-569970132,353,29,498.0,7,0,233.0,14,1,277.0,13,0,308.0,18,1
38,2097409791,376,16,302.0,10,0,252.0,8,1,259.0,9,0,376.0,8,1
39,515266397,497,30,316.0,20,0,382.0,14,2,268.0,12,0,416.0,13,2
40,-1684991730,582,47,295.0,15,0,253.0,20,4,313.0,18,0,255.0,20,2
41,-455724232,410,25,264.0,16,0,282.0,10,0,282.0,10,0,282.0,10,0
42,1442883975,641,33,281.0,43,0,321.0,17,6,253.0,14,0,265.0,14,1
43,1039792374,649,59,287.0,17,0,305.0,18,11,329.0,16,0,348.0,19,0
44,1668057926,378,23,501.0,8,0,258.0,8,1,304.0,9,0,319.0,8,1
45,135029546,403,37,493.0,12,0,311.0,18,1,254.0,17,0,257.0,22,0
46,1418895156,533,32,269.0,9,0,265.0,13,4,327.0,11,0,322.0,13,3
47,-234872250,382,12,265.0,15,0,298.0,14,1,314.0,11,0,321.0,9,1
48,-2078249534,641,33,259.0,20,0,312.0,15,6,285.0,15,0,210.0,16,3
49,-508146031,688,35,285.0,18,0,289.0,36,1,282.0,32,0,253.0,31,1
