,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
31,449.0,1,470,-1145563182,29,283.0,1,470,-1145563182,29,449.0,1,470,-1145563182,29,389.0,1,470,-1145563182,29
32,409.0,1,570,1685096977,12,366.0,1,570,1685096977,12,377.0,1,570,1685096977,12,258.0,1,570,1685096977,12
33,348.0,1,235,649201834,19,314.0,1,235,649201834,19,318.0,1,235,649201834,19,285.0,1,235,649201834,19
34,379.0,1,150,-1924606391,9,318.0,1,150,-1924606391,9,379.0,1,150,-1924606391,9,379.0,1,150,-1924606391,9
35,315.0,1,174,445953207,13,376.0,1,174,445953207,13,315.0,1,174,445953207,13,315.0,1,174,445953207,13
36,381.0,1,242,-568202850,15,271.0,1,242,-568202850,15,381.0,1,242,-568202850,15,381.0,1,242,-568202850,15
37,521.0,1,466,165609320,14,313.0,1,466,165609320,14,266.0,1,466,165609320,14,492.0,1,466,165609320,14
38,379.0,1,161,715608911,17,315.0,1,161,715608911,17,379.0,1,161,715608911,17,379.0,1,161,715608911,17
39,374.0,1,334,1233542422,4,348.0,1,334,1233542422,4,344.0,1,334,1233542422,4,368.0,1,334,1233542422,4
40,371.0,1,556,-300046232,12,381.0,1,556,-300046232,12,405.0,1,556,-300046232,12,380.0,1,556,-300046232,12
41,232.0,1,473,1023364970,38,499.0,1,473,1023364970,38,316.0,1,473,1023364970,38,310.0,1,473,1023364970,38
42,259.0,1,549,-1653728256,33,314.0,1,549,-1653728256,33,291.0,1,549,-1653728256,33,507.0,1,549,-1653728256,33
43,259.0,1,359,1216913370,22,260.0,1,359,1216913370,22,331.0,1,359,1216913370,22,258.0,1,359,1216913370,22
44,376.0,1,653,330706006,33,516.0,1,653,330706006,33,392.0,1,653,330706006,33,343.0,1,653,330706006,33
45,260.0,1,381,-922175067,4,347.0,1,381,-922175067,4,456.0,1,381,-922175067,4,385.0,1,381,-922175067,4
46,319.0,1,550,-184357874,33,271.0,1,550,-184357874,33,273.0,1,550,-184357874,33,356.0,1,550,-184357874,33
47,338.0,1,495,1205436449,40,265.0,1,495,1205436449,40,320.0,1,495,1205436449,40,408.0,1,495,1205436449,40
48,365.0,1,219,1144193860,5,310.0,1,219,1144193860,5,265.0,1,219,1144193860,5,344.0,1,219,1144193860,5
49,261.0,1,208,1730963531,15,279.0,1,208,1730963531,15,261.0,1,208,1730963531,15,261.0,1,208,1730963531,15
