,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,415607179,800,1,8,294.0,21,0,317.0,33,5,589.0,32,0,337.0,31,5
1,1296574057,800,1,8,275.0,22,0,375.0,22,7,286.0,25,0,282.0,24,5
2,1055229845,800,1,8,296.0,17,0,223.0,22,10,303.0,20,0,393.0,20,7
3,-1527034648,800,1,8,267.0,19,0,287.0,19,7,260.0,22,0,335.0,25,4
4,-1117970838,800,1,8,308.0,17,0,591.0,16,5,325.0,18,0,470.0,16,9
5,174480041,800,1,8,381.0,20,0,217.0,15,4,315.0,13,0,252.0,20,5
6,-659552859,800,1,8,268.0,29,0,261.0,23,5,261.0,25,0,219.0,23,6
7,-1057389164,800,1,8,314.0,34,0,271.0,23,6,393.0,25,0,297.0,20,11
8,1199247031,800,1,8,266.0,30,0,374.0,22,11,319.0,21,0,259.0,23,8
9,439746311,800,1,8,264.0,21,0,261.0,21,9,213.0,23,0,259.0,19,6
10,1966774822,800,1,8,502.0,28,0,256.0,19,5,254.0,18,0,290.0,18,5
11,244207395,800,1,8,502.0,27,0,318.0,29,10,364.0,29,0,332.0,33,7
12,36112693,800,1,8,312.0,26,0,579.0,17,9,382.0,21,0,269.0,21,13
13,1081857438,800,1,8,269.0,28,0,261.0,31,5,671.0,31,0,256.0,29,6
14,-1700244863,800,1,8,276.0,19,0,251.0,20,10,316.0,23,0,246.0,13,9
15,465320454,800,1,8,278.0,30,0,259.0,27,3,517.0,35,0,328.0,31,3
16,1953447604,800,1,8,267.0,28,0,241.0,31,9,260.0,23,0,315.0,27,14
17,310369045,800,1,8,313.0,21,0,390.0,12,11,251.0,12,0,264.0,17,10
18,-348727639,800,1,8,493.0,20,0,257.0,24,5,283.0,26,0,253.0,25,8
19,-705224716,800,1,8,323.0,20,0,257.0,47,1,259.0,45,0,279.0,47,1
20,-1993786955,800,1,8,296.0,23,0,330.0,24,8,388.0,24,0,271.0,26,7
21,226167171,800,1,8,273.0,20,0,261.0,43,2,263.0,44,0,252.0,44,2
22,-182423092,800,1,8,321.0,28,0,623.0,24,12,317.0,23,0,257.0,22,12
23,942662827,800,1,8,373.0,31,0,624.0,28,10,280.0,31,0,257.0,27,12
24,-52254335,800,1,8,256.0,32,0,344.0,13,11,315.0,14,0,309.0,15,15
25,1106243060,800,1,8,286.0,34,0,258.0,20,12,319.0,21,0,258.0,22,11
26,1107547770,800,1,8,524.0,20,0,275.0,21,7,263.0,20,0,245.0,21,11
27,748491133,800,1,8,269.0,25,0,259.0,18,4,254.0,19,0,267.0,23,3
28,-173595475,800,1,8,295.0,38,0,260.0,17,9,252.0,20,0,316.0,15,8
29,-2134152489,800,1,8,300.0,15,0,296.0,24,6,629.0,21,0,608.0,18,11
30,1070654219,800,1,8,272.0,22,0,256.0,20,7,366.0,18,0,263.0,25,9
31,-793192400,800,1,8,420.0,18,0,376.0,26,5,502.0,29,0,261.0,25,7
32,-2061769027,800,1,8,384.0,20,0,266.0,22,3,323.0,22,0,254.0,23,3
33,-1461952045,800,1,8,283.0,20,0,256.0,36,6,317.0,33,0,301.0,35,4
34,695038314,800,1,8,500.0,42,0,304.0,17,9,316.0,16,0,339.0,14,10
35,-2045481349,800,1,8,317.0,19,0,257.0,21,5,287.0,22,0,308.0,22,8
36,637294549,800,1,8,384.0,21,0,428.0,18,12,319.0,18,0,255.0,18,8
37,-1235674645,800,1,8,360.0,36,0,326.0,31,5,315.0,29,0,869.0,29,5
38,-200040757,800,1,8,310.0,19,0,299.0,21,6,310.0,18,0,603.0,17,7
39,-1987223630,800,1,8,314.0,25,0,259.0,22,4,320.0,22,0,375.0,22,4
40,-320392099,800,1,8,289.0,20,0,315.0,20,4,312.0,20,0,255.0,16,6
41,-49496726,800,1,8,520.0,23,0,371.0,20,9,413.0,22,0,261.0,20,11
42,687778125,800,1,8,535.0,24,0,600.0,17,9,499.0,22,0,292.0,20,9
43,44229152,800,1,8,501.0,25,0,225.0,18,9,258.0,21,0,381.0,24,7
44,409571325,800,1,8,323.0,16,0,258.0,21,12,504.0,22,0,368.0,25,12
45,-517707143,800,1,8,260.0,27,0,295.0,21,10,255.0,19,0,313.0,22,6
46,1472928830,800,1,8,260.0,32,0,262.0,44,3,343.0,40,0,270.0,38,8
47,1037109988,800,1,8,286.0,19,0,260.0,11,3,318.0,11,0,254.0,10,10
48,-124902883,800,1,8,494.0,29,0,214.0,23,11,291.0,20,0,248.0,18,14
49,1318235984,800,1,8,500.0,25,0,267.0,22,12,321.0,20,0,315.0,20,7
