,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-525939068,285.0,17,0,278.0,18,3,400.0,18,0,409.0,20,1
1,1645520779,264.0,14,0,314.0,15,2,321.0,15,0,336.0,17,1
2,284819673,260.0,11,0,238.0,11,3,226.0,11,0,255.0,10,2
3,1899289882,315.0,16,0,332.0,10,2,383.0,11,0,331.0,9,1
4,913396622,277.0,12,0,309.0,11,1,274.0,12,0,315.0,10,1
5,37204631,255.0,13,0,317.0,16,3,319.0,14,0,264.0,15,2
6,-1033171813,500.0,11,0,267.0,20,2,235.0,21,0,385.0,20,2
7,-1884807,326.0,14,0,256.0,17,3,274.0,18,0,315.0,18,1
8,624386935,267.0,12,0,213.0,7,1,261.0,7,0,347.0,8,1
9,-1465464502,263.0,8,0,282.0,23,0,282.0,23,0,282.0,23,0
10,-99111120,275.0,14,0,263.0,13,2,346.0,13,0,319.0,13,2
11,640870882,350.0,15,0,264.0,13,2,234.0,12,0,276.0,13,1
12,1570543297,497.0,13,0,212.0,12,3,258.0,11,0,201.0,12,2
13,2096788122,312.0,10,0,259.0,11,1,334.0,15,0,420.0,11,1
14,-1906492153,261.0,10,0,327.0,10,0,327.0,10,0,327.0,10,0
15,-708705617,374.0,17,0,266.0,16,1,268.0,16,0,222.0,16,1
16,746989916,388.0,16,0,257.0,7,1,287.0,8,0,221.0,7,1
17,1808101329,313.0,10,0,349.0,16,3,266.0,26,0,726.0,20,3
18,-1593842810,381.0,15,0,319.0,8,1,345.0,7,0,350.0,7,1
19,-1320295608,262.0,18,0,375.0,9,2,257.0,11,0,294.0,10,0
20,-1545560832,266.0,10,0,331.0,24,1,261.0,24,0,321.0,24,1
21,311412669,318.0,20,0,320.0,8,1,274.0,11,0,315.0,7,1
22,-576926917,261.0,13,0,286.0,13,4,381.0,14,0,255.0,13,2
23,551693460,264.0,8,0,289.0,11,3,306.0,13,0,304.0,12,3
24,1342501150,493.0,12,0,267.0,14,1,357.0,16,0,263.0,17,1
25,2095814244,251.0,19,0,235.0,17,3,265.0,16,0,260.0,14,2
26,834818240,256.0,11,0,293.0,13,3,294.0,10,0,397.0,10,2
27,862937207,296.0,14,0,209.0,19,0,209.0,19,0,209.0,19,0
28,581473943,490.0,17,0,285.0,11,2,265.0,12,0,271.0,13,1
29,1135598665,333.0,7,0,257.0,11,4,271.0,12,0,318.0,11,2
30,-518049724,277.0,20,0,264.0,15,1,274.0,14,0,253.0,16,2
31,169464423,268.0,14,0,323.0,11,2,799.0,8,0,290.0,10,1
32,1786415578,260.0,8,0,375.0,14,4,203.0,16,0,289.0,15,1
33,-262251666,265.0,15,0,285.0,8,2,211.0,9,0,279.0,7,2
34,-1346777357,290.0,15,0,288.0,8,2,276.0,8,0,283.0,8,1
35,252126497,265.0,18,0,310.0,13,0,310.0,13,0,310.0,13,0
36,213138802,276.0,14,0,237.0,14,3,262.0,15,0,253.0,15,3
37,-210028909,251.0,9,0,367.0,8,5,243.0,7,0,262.0,8,1
38,-249943590,269.0,17,0,245.0,23,1,259.0,23,0,259.0,23,0
39,-1577415782,279.0,13,0,209.0,6,4,315.0,10,0,251.0,8,2
40,-1430098213,261.0,19,0,601.0,18,1,262.0,16,0,256.0,14,2
41,-981338652,492.0,10,0,328.0,14,1,210.0,14,0,218.0,13,1
42,578978818,262.0,14,0,255.0,4,2,320.0,4,0,320.0,4,0
43,-305030158,271.0,8,0,270.0,11,2,363.0,12,0,295.0,14,2
44,-50116114,500.0,16,0,322.0,15,2,375.0,15,0,377.0,14,1
45,-1791779733,275.0,14,0,263.0,6,4,266.0,7,0,320.0,7,3
46,-61281894,263.0,8,0,261.0,11,1,256.0,9,0,276.0,9,2
47,-1822154050,257.0,7,0,259.0,11,2,316.0,8,0,260.0,8,0
48,-1859459667,321.0,12,0,253.0,20,3,257.0,21,0,262.0,23,3
49,-1518850723,318.0,13,0,356.0,12,2,271.0,15,0,255.0,12,1
50,2130083659,312.0,11,0,238.0,13,1,260.0,13,0,269.0,18,2
51,71220092,327.0,14,0,379.0,14,2,290.0,15,0,285.0,12,2
52,315180867,283.0,8,0,319.0,17,1,321.0,19,0,373.0,22,1
53,58734474,253.0,5,0,255.0,12,4,251.0,14,0,279.0,14,3
54,584334388,255.0,14,0,244.0,18,1,269.0,16,0,256.0,17,1
55,-154726212,261.0,12,0,300.0,20,1,240.0,17,0,237.0,19,1
56,-1646799078,299.0,10,0,382.0,7,1,259.0,7,0,283.0,5,3
57,68429634,259.0,15,0,256.0,14,1,323.0,14,0,256.0,15,3
58,-1403265079,257.0,8,0,263.0,25,1,397.0,18,0,277.0,22,1
59,-1827097171,255.0,14,0,211.0,11,2,332.0,10,0,442.0,11,2
60,-956269151,316.0,17,0,264.0,11,6,262.0,12,0,282.0,13,3
61,-344733604,321.0,9,0,315.0,17,1,365.0,17,0,218.0,22,2
62,-142939210,349.0,17,0,280.0,15,1,262.0,14,0,321.0,14,1
63,-1513381944,440.0,8,0,278.0,13,1,220.0,11,0,305.0,14,2
64,-1218454286,798.0,19,0,256.0,4,3,266.0,6,0,316.0,3,3
65,483564651,256.0,16,0,308.0,13,3,260.0,11,0,274.0,13,3
66,-1405165510,260.0,12,0,278.0,8,1,252.0,6,0,255.0,7,1
67,508921510,277.0,10,0,314.0,17,1,328.0,14,0,253.0,17,0
68,1135577155,269.0,11,0,277.0,8,3,260.0,8,0,385.0,8,2
69,350479383,279.0,11,0,223.0,21,2,311.0,31,0,254.0,18,1
70,1057711011,363.0,17,0,252.0,5,1,265.0,6,0,257.0,5,1
71,-1129839787,535.0,11,0,266.0,9,1,277.0,9,0,259.0,10,1
