,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1639434999,325,10,1,260.0,10,0,371.0,8,0,371.0,8,0,371.0,8,0
1,-489267644,542,49,1,344.0,17,0,365.0,20,1,301.0,25,0,277.0,20,1
2,852692235,511,36,1,385.0,22,0,213.0,17,1,379.0,14,0,593.0,15,2
3,2110576068,176,4,1,263.0,5,0,259.0,6,0,259.0,6,0,259.0,6,0
4,-2015152927,525,11,1,353.0,17,0,377.0,8,3,406.0,7,0,322.0,7,3
5,-35035833,173,18,1,283.0,2,0,318.0,8,0,318.0,8,0,318.0,8,0
6,2053199831,685,42,1,337.0,13,0,559.0,10,7,,16,0,328.0,11,6
7,315533804,464,19,1,378.0,17,0,354.0,16,2,344.0,17,0,290.0,16,2
8,336959643,380,35,1,431.0,15,0,434.0,23,1,265.0,23,0,479.0,20,1
9,-36422394,505,26,1,350.0,20,0,376.0,16,3,411.0,15,0,329.0,19,3
10,-2138703309,431,18,1,280.0,11,0,318.0,13,0,318.0,13,0,318.0,13,0
11,-1219429513,574,41,1,278.0,17,0,445.0,17,6,434.0,16,0,318.0,13,6
12,-145989220,322,17,1,314.0,7,0,375.0,7,0,375.0,7,0,375.0,7,0
13,-453279470,374,27,1,313.0,15,0,270.0,8,1,284.0,6,0,430.0,6,2
14,-474477537,447,14,1,280.0,6,0,262.0,10,4,262.0,9,0,319.0,9,4
15,1680881307,600,6,1,371.0,13,0,319.0,13,3,314.0,17,0,335.0,15,4
16,1172663279,355,29,1,270.0,11,0,269.0,12,3,309.0,12,0,255.0,11,3
17,1421507303,487,35,1,278.0,15,0,264.0,11,2,359.0,11,0,291.0,12,2
18,922915982,645,52,1,272.0,16,0,342.0,8,3,470.0,12,0,269.0,9,3
19,1793105832,437,27,1,402.0,18,0,315.0,13,1,326.0,12,0,281.0,13,1
20,-1828796025,645,65,1,388.0,25,0,436.0,18,2,440.0,22,0,412.0,20,2
21,178891693,163,12,1,359.0,11,0,210.0,5,0,210.0,5,0,210.0,5,0
22,-423479071,365,37,1,330.0,11,0,320.0,9,0,320.0,9,0,320.0,9,0
23,1470061681,230,19,1,346.0,12,0,385.0,7,0,385.0,7,0,385.0,7,0
24,1925529097,434,9,1,276.0,14,0,317.0,9,1,313.0,13,0,272.0,11,1
25,1821696206,474,38,1,279.0,6,0,377.0,11,2,299.0,10,0,284.0,12,2
26,1058903605,583,12,1,407.0,26,0,377.0,23,6,428.0,27,0,261.0,24,3
27,-1885723167,409,25,1,315.0,9,0,315.0,10,2,273.0,10,0,281.0,8,2
28,-356768024,698,35,1,329.0,29,0,282.0,13,5,270.0,18,0,260.0,22,4
29,-493548966,431,44,1,346.0,19,0,281.0,14,2,312.0,15,0,260.0,19,1
30,-52241849,634,32,1,315.0,16,0,262.0,17,1,323.0,15,0,330.0,18,1
31,-573741668,523,42,1,313.0,14,0,342.0,18,3,318.0,14,0,269.0,15,3
32,709433372,581,59,1,421.0,21,0,282.0,13,3,272.0,11,0,505.0,12,3
33,-29964927,283,12,1,317.0,11,0,375.0,7,0,375.0,7,0,375.0,7,0
34,392419805,258,13,1,379.0,7,0,526.0,7,0,526.0,7,0,526.0,7,0
35,-1965220050,581,41,1,286.0,21,0,317.0,18,2,565.0,14,0,336.0,17,1
36,-961580748,697,14,1,539.0,18,0,322.0,17,13,327.0,19,0,342.0,17,6
37,-1901384634,462,14,1,263.0,10,0,437.0,14,1,577.0,10,0,264.0,16,1
38,-1476342033,602,13,1,423.0,16,0,358.0,16,3,320.0,16,0,285.0,16,2
39,-614776504,434,44,1,332.0,16,0,304.0,23,1,563.0,24,0,286.0,22,1
40,-801260870,459,28,1,377.0,10,0,221.0,11,4,429.0,13,0,282.0,10,4
41,-996549552,534,22,1,489.0,11,0,258.0,18,3,271.0,18,0,316.0,19,3
42,214357432,159,12,1,269.0,1,0,417.0,2,0,417.0,2,0,417.0,2,0
43,46617530,155,11,1,337.0,3,0,291.0,2,0,291.0,2,0,291.0,2,0
44,1460654120,333,4,1,304.0,8,0,264.0,7,0,264.0,7,0,264.0,7,0
45,-1130691202,347,18,1,263.0,7,0,260.0,11,0,260.0,11,0,260.0,11,0
46,63813310,502,6,1,279.0,13,0,288.0,11,3,310.0,15,0,304.0,16,2
47,2088865658,378,35,1,317.0,8,0,297.0,8,1,267.0,8,0,305.0,11,1
48,-3787272,173,2,1,368.0,3,0,280.0,6,0,280.0,6,0,280.0,6,0
49,1944521179,534,27,1,369.0,28,0,383.0,10,1,385.0,12,0,268.0,10,1
