,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-1919347893,462,28,499.0,19,0,261.0,19,5,321.0,18,0,255.0,19,2
1,650476519,462,28,261.0,13,0,336.0,10,0,336.0,10,0,336.0,10,0
2,-227695990,462,28,255.0,12,0,261.0,20,0,261.0,20,0,261.0,20,0
3,101947976,462,28,964.0,13,0,242.0,16,2,266.0,16,0,283.0,19,3
4,2106973472,462,28,268.0,13,0,326.0,13,2,230.0,14,0,253.0,12,1
5,1379644336,462,28,270.0,12,0,262.0,20,2,264.0,15,0,262.0,14,4
6,1668583554,462,28,258.0,10,0,291.0,9,1,282.0,9,0,437.0,9,1
7,-271286601,462,28,271.0,13,0,261.0,16,1,227.0,19,0,263.0,16,2
8,1358259517,462,28,263.0,17,0,253.0,15,1,258.0,14,0,256.0,16,2
9,-1456751690,462,28,492.0,15,0,303.0,12,1,267.0,12,0,253.0,14,1
10,813909116,462,28,260.0,10,0,207.0,13,3,413.0,16,0,258.0,12,2
11,-1377179696,462,28,374.0,9,0,320.0,17,4,277.0,14,0,269.0,9,4
12,1888853761,462,28,310.0,8,0,410.0,16,1,239.0,19,0,217.0,22,2
13,-1208905921,462,28,453.0,30,0,259.0,18,4,311.0,18,0,288.0,18,2
14,1649268451,462,28,376.0,7,0,275.0,7,1,255.0,9,0,311.0,10,1
15,926849888,462,28,279.0,18,0,310.0,17,3,278.0,13,0,275.0,14,2
16,982983709,462,28,413.0,8,0,450.0,17,2,281.0,15,0,313.0,16,1
17,2092723492,462,28,492.0,18,0,272.0,8,1,266.0,8,0,264.0,9,1
18,809566020,462,28,290.0,20,0,257.0,13,3,259.0,15,0,353.0,16,2
19,-581500644,462,28,278.0,18,0,331.0,11,0,331.0,11,0,331.0,11,0
20,-1443352768,462,28,272.0,14,0,327.0,17,2,274.0,17,0,274.0,17,0
21,-964420321,462,28,273.0,10,0,235.0,10,1,313.0,9,0,275.0,11,3
22,-1607646794,462,28,256.0,14,0,269.0,6,0,269.0,6,0,269.0,6,0
23,-1407434843,462,28,268.0,15,0,291.0,15,2,316.0,14,0,253.0,13,2
24,-1640890429,462,28,313.0,8,0,235.0,10,4,318.0,10,0,278.0,12,4
25,1243915506,462,28,288.0,11,0,302.0,14,2,225.0,13,0,219.0,12,1
26,-1208378913,462,28,266.0,16,0,262.0,23,3,321.0,20,0,266.0,26,1
27,-892384437,462,28,271.0,17,0,258.0,15,3,322.0,14,0,285.0,13,3
28,-1503095434,462,28,278.0,14,0,260.0,11,3,323.0,12,0,266.0,12,3
29,-719710327,462,28,258.0,13,0,271.0,18,1,389.0,18,0,309.0,23,1
30,207262801,462,28,455.0,12,0,319.0,13,1,323.0,12,0,341.0,14,1
31,313626780,462,28,271.0,12,0,344.0,13,1,262.0,11,0,263.0,14,1
32,1308719694,462,28,250.0,23,0,279.0,17,3,397.0,18,0,323.0,20,2
33,-1852850359,462,28,272.0,11,0,354.0,6,2,277.0,6,0,320.0,7,1
34,-1401775175,462,28,275.0,11,0,310.0,9,2,371.0,12,0,256.0,12,2
35,-496144776,462,28,368.0,21,0,255.0,14,0,255.0,14,0,255.0,14,0
36,1877375730,462,28,317.0,7,0,258.0,12,0,258.0,12,0,258.0,12,0
37,138559398,462,28,401.0,10,0,296.0,15,2,222.0,12,0,238.0,15,2
38,1483012771,462,28,281.0,8,0,320.0,24,2,258.0,23,0,258.0,27,1
39,-1401018302,462,28,318.0,10,0,284.0,8,0,284.0,8,0,284.0,8,0
40,358728388,462,28,271.0,19,0,311.0,12,2,320.0,16,0,268.0,18,3
41,-728390825,462,28,268.0,20,0,261.0,20,3,331.0,17,0,311.0,17,4
42,939482622,462,28,316.0,18,0,268.0,16,2,261.0,14,0,242.0,14,2
43,-1752040930,462,28,265.0,9,0,315.0,16,2,306.0,17,0,384.0,14,2
44,1976267015,462,28,269.0,22,0,320.0,16,1,316.0,16,0,265.0,15,1
45,-936789015,462,28,264.0,12,0,277.0,11,4,355.0,11,0,212.0,12,4
46,1303697952,462,28,256.0,16,0,209.0,23,1,224.0,20,0,448.0,24,3
47,-849600989,462,28,256.0,6,0,254.0,12,1,239.0,12,0,329.0,13,1
48,2130565296,462,28,274.0,15,0,263.0,14,1,258.0,13,0,335.0,13,1
49,-1233193881,462,28,274.0,16,0,281.0,19,2,372.0,15,0,318.0,16,1
