,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1893263625,462,28,258.0,16,0,376.0,7,6,276.0,7,0,444.0,9,5
1,710555163,462,28,272.0,18,0,316.0,10,1,314.0,12,0,399.0,10,4
2,1011391827,462,28,347.0,11,0,315.0,18,0,315.0,18,0,315.0,18,0
3,1836526866,462,28,373.0,21,0,252.0,11,2,279.0,10,0,347.0,10,2
4,-294755508,462,28,213.0,18,0,263.0,9,1,262.0,6,0,261.0,6,1
5,1597068468,462,28,250.0,16,0,281.0,15,3,259.0,17,0,303.0,14,2
6,1306981379,462,28,259.0,14,0,260.0,15,3,305.0,13,0,255.0,12,3
7,307841356,462,28,262.0,21,0,244.0,8,1,314.0,10,0,296.0,9,1
8,-2136558426,462,28,430.0,11,0,250.0,17,3,266.0,15,0,268.0,16,1
9,-65340925,462,28,283.0,10,0,253.0,17,1,246.0,20,0,329.0,19,1
10,1358654636,462,28,494.0,23,0,333.0,20,1,318.0,20,0,264.0,20,1
11,-542929799,462,28,267.0,13,0,271.0,17,1,263.0,16,0,273.0,15,2
12,-1054420072,462,28,305.0,14,0,318.0,11,2,279.0,12,0,321.0,12,2
13,-396052312,462,28,263.0,15,0,265.0,16,0,265.0,16,0,265.0,16,0
14,-748261032,462,28,309.0,28,0,317.0,13,1,287.0,13,0,258.0,15,1
15,-412495224,462,28,267.0,11,0,254.0,19,3,206.0,21,0,256.0,24,2
16,-2052167570,462,28,260.0,18,0,262.0,10,0,262.0,10,0,262.0,10,0
17,1571505889,462,28,272.0,10,0,259.0,12,2,276.0,12,0,257.0,18,3
18,1786884148,462,28,305.0,17,0,380.0,10,4,465.0,10,0,273.0,10,2
19,-888978199,462,28,255.0,13,0,320.0,11,4,318.0,8,0,323.0,11,3
20,730604001,462,28,264.0,10,0,255.0,22,2,263.0,20,0,209.0,23,2
21,1607774366,462,28,511.0,16,0,263.0,15,1,255.0,10,0,253.0,12,3
22,1129093021,462,28,266.0,18,0,260.0,23,1,246.0,23,0,234.0,23,1
23,-610798160,462,28,380.0,12,0,397.0,13,0,397.0,13,0,397.0,13,0
24,1340929240,462,28,280.0,24,0,274.0,12,2,216.0,12,0,314.0,12,2
25,-1477998886,462,28,341.0,21,0,273.0,22,3,226.0,21,0,318.0,22,4
26,-1594541659,462,28,285.0,14,0,267.0,15,0,267.0,15,0,267.0,15,0
27,-1947135105,462,28,498.0,7,0,320.0,15,0,320.0,15,0,320.0,15,0
28,1545637320,462,28,317.0,9,0,256.0,13,1,319.0,13,0,209.0,13,1
29,2092302465,462,28,221.0,17,0,228.0,20,0,228.0,20,0,228.0,20,0
30,-191827293,462,28,312.0,10,0,274.0,11,0,274.0,11,0,274.0,11,0
31,893577136,462,28,319.0,10,0,320.0,10,0,320.0,10,0,320.0,10,0
32,-2122803446,462,28,314.0,19,0,256.0,15,1,209.0,15,0,254.0,17,2
33,-67269321,462,28,266.0,6,0,261.0,17,1,208.0,15,0,253.0,15,2
34,-107094599,462,28,266.0,16,0,290.0,26,2,267.0,23,0,321.0,16,1
35,-1426412107,462,28,233.0,11,0,277.0,10,3,277.0,3,0,399.0,5,2
36,-1247410499,462,28,259.0,12,0,212.0,7,2,252.0,12,0,262.0,9,2
37,-97517026,462,28,492.0,9,0,272.0,6,3,291.0,7,0,284.0,7,2
38,-1740425572,462,28,258.0,6,0,262.0,10,3,265.0,10,0,312.0,12,1
39,-1014470425,462,28,279.0,13,0,270.0,15,2,334.0,13,0,326.0,14,3
40,650839549,462,28,271.0,10,0,403.0,14,3,382.0,12,0,254.0,15,1
41,-390800244,462,28,331.0,15,0,205.0,12,1,253.0,11,0,442.0,11,1
42,-1043685868,462,28,261.0,12,0,316.0,20,2,267.0,19,0,255.0,19,2
43,-4366309,462,28,261.0,12,0,255.0,14,0,255.0,14,0,255.0,14,0
44,590129750,462,28,219.0,15,0,265.0,6,1,316.0,7,0,262.0,7,1
45,-1833704556,462,28,262.0,28,0,317.0,22,0,317.0,22,0,317.0,22,0
46,-1906002827,462,28,268.0,15,0,309.0,17,2,268.0,21,0,314.0,22,2
47,1541174101,462,28,259.0,15,0,248.0,16,3,265.0,12,0,358.0,15,3
48,1124678676,462,28,439.0,8,0,428.0,11,1,265.0,12,0,326.0,13,1
49,-1407948042,462,28,268.0,10,0,258.0,11,4,260.0,11,0,265.0,14,2
