,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,-142312372,432,26,273.0,12,0,312.0,7,3,261.0,7,0,276.0,6,3
1,-1122002996,432,26,221.0,14,0,269.0,13,1,260.0,11,0,338.0,15,1
2,-1660404376,432,26,254.0,9,0,284.0,5,2,270.0,5,0,210.0,5,1
3,-1941807573,432,26,261.0,11,0,279.0,25,0,279.0,25,0,279.0,25,0
4,-1719236650,432,26,432.0,11,0,409.0,10,0,409.0,10,0,409.0,10,0
5,-190005014,432,26,277.0,9,0,377.0,8,3,257.0,9,0,317.0,10,3
6,-425153109,432,26,313.0,8,0,316.0,7,1,256.0,10,0,331.0,8,1
7,-272295478,432,26,258.0,11,0,419.0,16,3,318.0,15,0,317.0,18,2
8,1442346356,432,26,257.0,10,0,201.0,11,0,201.0,11,0,201.0,11,0
9,-1679297404,432,26,505.0,11,0,342.0,9,2,313.0,11,0,295.0,8,2
10,-217234286,432,26,288.0,3,0,373.0,7,1,277.0,10,0,370.0,8,0
11,496442120,432,26,257.0,21,0,327.0,22,2,315.0,21,0,311.0,20,0
12,1665583775,432,26,380.0,13,0,418.0,14,2,261.0,10,0,290.0,10,1
13,781170564,432,26,498.0,10,0,293.0,15,0,293.0,15,0,293.0,15,0
14,1520614021,432,26,315.0,4,0,346.0,8,4,217.0,9,0,199.0,9,3
15,2066371795,432,26,252.0,9,0,257.0,17,2,219.0,17,0,299.0,12,0
16,-1538531575,432,26,267.0,10,0,349.0,6,0,349.0,6,0,349.0,6,0
17,-852666818,432,26,318.0,13,0,255.0,11,0,255.0,11,0,255.0,11,0
18,-824369886,432,26,262.0,13,0,300.0,15,1,278.0,13,0,260.0,12,2
19,-1510181325,432,26,270.0,3,0,274.0,7,1,265.0,5,0,207.0,7,1
20,463111578,432,26,263.0,16,0,270.0,17,1,313.0,14,0,257.0,16,1
21,1231120304,432,26,252.0,18,0,226.0,21,1,270.0,23,0,262.0,18,2
22,-1538296478,432,26,267.0,10,0,276.0,17,2,327.0,17,0,304.0,18,1
23,1751835382,432,26,286.0,13,0,275.0,13,5,434.0,12,0,273.0,15,3
24,1594445354,432,26,220.0,11,0,275.0,7,3,265.0,7,0,253.0,5,4
25,187434847,432,26,269.0,17,0,259.0,10,5,268.0,12,0,291.0,12,1
26,40414256,432,26,254.0,17,0,345.0,9,1,279.0,9,0,297.0,9,1
27,-510949363,432,26,302.0,8,0,431.0,23,1,260.0,19,0,340.0,20,2
28,1133746593,432,26,499.0,9,0,303.0,14,2,285.0,11,0,253.0,11,2
29,576576625,432,26,366.0,17,0,274.0,12,0,274.0,12,0,274.0,12,0
30,1063764888,432,26,251.0,8,0,313.0,12,2,265.0,12,0,318.0,12,2
31,-1717932645,432,26,318.0,7,0,218.0,12,1,271.0,11,0,276.0,11,1
32,213289248,432,26,372.0,14,0,259.0,10,2,262.0,13,0,213.0,12,4
33,-348925157,432,26,318.0,12,0,313.0,13,1,374.0,12,0,254.0,12,1
34,33116648,432,26,321.0,10,0,402.0,8,2,260.0,6,0,375.0,9,0
35,1726096786,432,26,260.0,16,0,318.0,10,3,273.0,10,0,426.0,10,2
36,-2029675142,432,26,275.0,12,0,256.0,14,4,284.0,15,0,252.0,18,2
37,1260446020,432,26,261.0,16,0,261.0,10,3,261.0,13,0,263.0,12,2
38,803832208,432,26,306.0,9,0,319.0,10,0,319.0,10,0,319.0,10,0
39,-1918598088,432,26,272.0,15,0,256.0,17,1,256.0,12,0,274.0,12,3
40,-242670054,432,26,260.0,8,0,261.0,11,3,318.0,11,0,260.0,11,3
41,696286491,432,26,253.0,13,0,340.0,10,1,319.0,11,0,275.0,10,1
42,-671400025,432,26,329.0,5,0,254.0,9,2,265.0,8,0,265.0,7,2
43,1964899754,432,26,267.0,16,0,283.0,5,2,255.0,5,0,319.0,6,2
44,-1292336415,432,26,254.0,18,0,219.0,9,2,384.0,12,0,313.0,9,0
45,1379126903,432,26,252.0,14,0,261.0,18,1,217.0,17,0,317.0,21,1
46,1484920054,432,26,260.0,12,0,260.0,9,1,276.0,8,0,265.0,8,2
47,-926536803,432,26,255.0,8,0,268.0,16,3,321.0,14,0,260.0,18,2
48,-2141549308,432,26,261.0,13,0,339.0,14,1,258.0,13,0,317.0,15,2
49,151555189,432,26,255.0,10,0,344.0,15,1,268.0,16,0,260.0,19,1
