,random_seed,random_pass,random_staff,random_normal_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1442121986,160,4,1,254.0,6,0,214.0,4,0,214.0,4,0,214.0,4,0
1,545112534,593,60,1,422.0,14,0,623.0,20,9,428.0,17,0,439.0,21,2
2,-720461840,381,23,1,406.0,16,0,256.0,13,4,610.0,15,0,323.0,17,1
3,1248561097,469,33,1,436.0,14,0,280.0,8,4,347.0,9,0,1081.0,7,3
4,-2037500153,686,28,1,323.0,16,0,315.0,13,5,281.0,12,0,262.0,13,4
5,-2089558746,388,28,1,771.0,7,0,377.0,14,2,324.0,12,0,363.0,13,1
6,-280978653,666,54,1,288.0,21,0,348.0,26,3,283.0,27,0,321.0,26,3
7,-1147224269,447,9,1,274.0,17,0,377.0,18,2,549.0,19,0,357.0,21,2
8,-1628570970,263,14,1,303.0,9,0,268.0,5,0,268.0,5,0,268.0,5,0
9,394554308,574,12,1,954.0,16,0,322.0,13,3,363.0,13,0,315.0,12,3
10,1639656323,393,36,1,380.0,14,0,380.0,8,1,345.0,6,0,298.0,7,4
11,580504120,483,10,1,272.0,8,0,434.0,19,2,320.0,18,0,322.0,18,2
12,940067979,352,8,1,314.0,15,0,293.0,8,1,263.0,11,0,402.0,11,1
13,1609888408,448,14,1,454.0,23,0,259.0,13,3,306.0,13,0,213.0,12,3
14,-1432681054,486,44,1,320.0,13,0,288.0,17,5,293.0,19,0,291.0,20,1
15,-1896007198,204,13,1,270.0,8,0,334.0,3,0,334.0,3,0,334.0,3,0
16,-463304471,632,13,1,278.0,17,0,436.0,23,4,437.0,23,0,323.0,23,3
17,-1875122921,257,13,1,580.0,9,0,351.0,9,0,351.0,9,0,351.0,9,0
18,-421912566,377,4,1,378.0,10,0,439.0,6,2,270.0,6,0,264.0,6,0
19,-1399801100,556,28,1,613.0,25,0,332.0,20,4,514.0,21,0,295.0,19,5
20,1545435695,429,13,1,265.0,6,0,367.0,13,1,259.0,15,0,271.0,14,1
21,-2124991134,372,12,1,317.0,16,0,275.0,13,3,458.0,16,0,284.0,15,3
22,-1069834436,401,21,1,260.0,10,0,348.0,15,3,305.0,14,0,278.0,15,3
23,-233962890,509,46,1,594.0,25,0,367.0,13,6,298.0,13,0,386.0,13,2
24,-2135423772,428,35,1,273.0,12,0,268.0,17,1,403.0,14,0,271.0,15,1
25,-383839056,228,23,1,290.0,10,0,396.0,7,2,308.0,8,0,371.0,9,2
26,1613299073,527,37,1,403.0,28,0,312.0,12,4,317.0,11,0,250.0,12,4
27,-1729680063,186,12,1,319.0,6,0,305.0,3,0,305.0,3,0,305.0,3,0
28,1087744637,253,18,1,286.0,9,0,352.0,9,0,352.0,9,0,352.0,9,0
29,-1177672597,664,54,1,559.0,22,0,228.0,25,8,353.0,21,0,325.0,23,9
30,1820651183,186,17,1,220.0,4,0,373.0,4,0,373.0,4,0,373.0,4,0
31,-1501962101,428,5,1,374.0,10,0,434.0,7,3,303.0,6,0,263.0,7,6
32,2110302539,323,23,1,688.0,10,0,429.0,16,0,429.0,16,0,429.0,16,0
33,916873650,693,14,1,399.0,21,0,307.0,29,7,422.0,30,0,259.0,31,8
34,-2123503436,252,26,1,324.0,7,0,284.0,12,0,284.0,12,0,284.0,12,0
35,-2093888066,160,2,1,250.0,5,0,209.0,4,0,209.0,4,0,209.0,4,0
36,-1450519163,365,11,1,388.0,9,0,332.0,10,3,374.0,8,0,263.0,8,1
37,-1596684173,273,9,1,315.0,8,0,323.0,10,1,329.0,8,0,312.0,8,1
38,614244226,642,20,1,289.0,15,0,382.0,13,8,434.0,10,0,365.0,11,4
39,725154080,356,8,1,321.0,11,0,500.0,10,3,317.0,8,0,372.0,11,1
40,1560899484,193,20,1,352.0,7,0,260.0,8,0,260.0,8,0,260.0,8,0
41,1443188536,381,16,1,264.0,17,0,315.0,9,2,258.0,8,0,383.0,9,2
42,-122375113,634,39,1,554.0,18,0,262.0,14,7,383.0,12,0,320.0,14,7
43,-2053839162,400,40,1,270.0,5,0,266.0,5,0,266.0,5,0,266.0,5,0
44,771963726,235,8,1,297.0,12,0,379.0,8,0,379.0,8,0,379.0,8,0
45,-1874061105,290,6,1,361.0,4,0,283.0,8,0,283.0,8,0,283.0,8,0
46,1203971685,433,44,1,312.0,16,0,261.0,13,2,283.0,12,0,274.0,10,2
47,-91023363,288,24,1,311.0,7,0,284.0,7,0,284.0,7,0,284.0,7,0
48,551169599,427,22,1,346.0,9,0,265.0,9,1,265.0,9,0,290.0,9,1
49,-150680207,253,21,1,318.0,14,0,259.0,10,0,259.0,10,0,259.0,10,0
