,random_seed,random_pass,random_staff,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1906155997,255,26,279.0,6,0,287.0,8,0,287.0,8,0,287.0,8,0
1,-141706716,561,23,264.0,18,0,257.0,12,2,256.0,11,0,267.0,12,2
2,1330316964,540,38,312.0,25,0,455.0,16,6,344.0,17,0,214.0,21,2
3,1821532535,219,9,205.0,9,0,275.0,4,0,275.0,4,0,275.0,4,0
4,-1925493291,348,35,257.0,18,0,268.0,10,2,389.0,12,0,259.0,11,2
5,-203929270,464,19,317.0,7,0,262.0,12,2,279.0,13,0,375.0,13,2
6,-896695156,211,13,219.0,4,0,205.0,2,0,205.0,2,0,205.0,2,0
7,1559617323,616,31,278.0,11,0,398.0,20,2,258.0,15,0,297.0,18,1
8,-586420291,475,5,313.0,15,0,205.0,19,3,289.0,16,0,272.0,16,2
9,-1070601233,479,44,295.0,21,0,253.0,16,1,211.0,17,0,347.0,16,3
10,1443397729,515,52,323.0,14,0,261.0,19,3,368.0,19,0,288.0,20,2
11,-712217575,530,22,268.0,18,0,265.0,21,2,270.0,19,0,249.0,20,2
12,-1267935685,384,20,321.0,9,0,247.0,14,2,267.0,14,0,284.0,15,2
13,828246337,459,37,263.0,11,0,264.0,10,2,389.0,9,0,285.0,10,3
14,-1773589552,498,10,489.0,12,0,255.0,12,2,289.0,11,0,333.0,12,1
15,825881851,429,13,508.0,10,0,256.0,11,1,256.0,12,0,260.0,11,1
16,-1037219542,369,4,298.0,9,0,253.0,6,1,253.0,4,0,268.0,5,1
17,-1696675527,198,10,255.0,3,0,312.0,12,0,312.0,12,0,312.0,12,0
18,-1364197642,487,44,272.0,13,0,348.0,26,1,263.0,26,0,203.0,24,1
19,1324983929,215,22,369.0,7,0,345.0,8,1,205.0,9,0,234.0,9,1
20,-119037984,397,12,489.0,14,0,286.0,15,1,256.0,11,0,346.0,13,3
21,195491817,607,37,384.0,16,0,218.0,11,5,353.0,11,0,214.0,12,3
22,-190710491,305,19,258.0,8,0,261.0,11,1,262.0,11,0,358.0,11,1
23,-1353722972,501,11,271.0,8,0,323.0,7,3,270.0,12,0,258.0,7,2
24,804221127,513,6,259.0,19,0,272.0,14,1,237.0,13,0,264.0,15,1
25,927053470,508,46,266.0,16,0,263.0,10,2,277.0,11,0,333.0,7,1
26,-493566770,570,35,273.0,26,0,280.0,9,5,265.0,10,0,254.0,8,5
27,-789566595,557,28,340.0,10,0,315.0,9,4,276.0,8,0,264.0,7,3
28,1021045284,531,43,505.0,17,0,267.0,23,4,271.0,20,0,255.0,20,4
29,-1249124065,598,60,421.0,12,0,274.0,23,2,254.0,26,0,264.0,25,2
30,829142575,353,32,229.0,7,0,272.0,12,0,272.0,12,0,272.0,12,0
31,-2091342892,231,7,224.0,6,0,256.0,14,1,261.0,10,0,219.0,14,4
32,116613969,250,20,269.0,8,0,206.0,10,3,279.0,8,0,254.0,8,3
33,-511810747,176,6,210.0,5,0,258.0,8,0,258.0,8,0,258.0,8,0
34,-202817543,526,22,330.0,14,0,383.0,15,3,375.0,12,0,253.0,17,3
35,-1030467137,670,61,509.0,18,0,272.0,22,6,259.0,22,0,467.0,25,4
36,-867074498,534,17,263.0,19,0,298.0,16,3,329.0,16,0,260.0,15,1
37,-1657713581,300,15,252.0,11,0,260.0,9,0,260.0,9,0,260.0,9,0
38,-1602302985,605,55,336.0,15,0,290.0,10,3,259.0,9,0,322.0,10,3
39,-2093725322,283,23,262.0,8,0,239.0,6,0,239.0,6,0,239.0,6,0
40,-110967369,281,20,223.0,20,0,317.0,12,0,317.0,12,0,317.0,12,0
41,132624494,302,25,256.0,7,0,213.0,11,0,213.0,11,0,213.0,11,0
42,-1841513912,244,22,260.0,10,0,319.0,10,0,319.0,10,0,319.0,10,0
43,-896627467,515,47,410.0,16,0,265.0,13,6,260.0,12,0,279.0,12,3
44,-152289704,318,26,257.0,14,0,216.0,15,2,247.0,12,0,262.0,12,1
45,-560416708,357,33,271.0,6,0,297.0,12,0,297.0,12,0,297.0,12,0
46,-2118864101,621,63,502.0,19,0,222.0,33,5,411.0,28,0,236.0,32,4
47,143192955,676,7,334.0,14,0,314.0,14,5,273.0,14,0,259.0,15,4
48,-1119436730,594,30,488.0,26,0,219.0,10,3,262.0,12,0,337.0,10,6
49,-1549083481,686,49,309.0,18,0,455.0,17,6,255.0,21,0,267.0,14,5
