,adaptive-support,adaptive-support_normal_staff,adaptive-support_passengers,adaptive-support_seed,adaptive-support_staff,no-support,no-support_normal_staff,no-support_passengers,no-support_seed,no-support_staff,passenger-support,passenger-support_normal_staff,passenger-support_passengers,passenger-support_seed,passenger-support_staff,staff-support,staff-support_normal_staff,staff-support_passengers,staff-support_seed,staff-support_staff
0,260.0,1,369,-2079071986,34,382.0,1,369,-2079071986,34,260.0,1,369,-2079071986,34,260.0,1,369,-2079071986,34
1,269.0,1,375,-1795565298,38,272.0,1,375,-1795565298,38,269.0,1,375,-1795565298,38,269.0,1,375,-1795565298,38
2,281.0,1,266,1124236793,19,376.0,1,266,1124236793,19,281.0,1,266,1124236793,19,281.0,1,266,1124236793,19
3,265.0,1,673,146385861,14,499.0,1,673,146385861,14,363.0,1,673,146385861,14,272.0,1,673,146385861,14
4,248.0,1,409,-134668970,29,495.0,1,409,-134668970,29,298.0,1,409,-134668970,29,266.0,1,409,-134668970,29
5,260.0,1,180,1114779474,11,314.0,1,180,1114779474,11,260.0,1,180,1114779474,11,260.0,1,180,1114779474,11
6,447.0,1,480,169086528,29,347.0,1,480,169086528,29,341.0,1,480,169086528,29,266.0,1,480,169086528,29
7,313.0,1,386,1375543277,39,376.0,1,386,1375543277,39,326.0,1,386,1375543277,39,314.0,1,386,1375543277,39
8,250.0,1,197,-1229148880,10,232.0,1,197,-1229148880,10,250.0,1,197,-1229148880,10,250.0,1,197,-1229148880,10
9,277.0,1,629,402213151,26,275.0,1,629,402213151,26,346.0,1,629,402213151,26,283.0,1,629,402213151,26
10,619.0,1,523,-480020167,27,253.0,1,523,-480020167,27,307.0,1,523,-480020167,27,346.0,1,523,-480020167,27
11,312.0,1,417,1359686404,26,340.0,1,417,1359686404,26,317.0,1,417,1359686404,26,264.0,1,417,1359686404,26
12,315.0,1,245,1142917685,13,380.0,1,245,1142917685,13,255.0,1,245,1142917685,13,259.0,1,245,1142917685,13
13,372.0,1,538,-647231556,27,376.0,1,538,-647231556,27,221.0,1,538,-647231556,27,270.0,1,538,-647231556,27
14,351.0,1,339,-1482860791,31,318.0,1,339,-1482860791,31,261.0,1,339,-1482860791,31,315.0,1,339,-1482860791,31
15,344.0,1,231,702358813,19,375.0,1,231,702358813,19,344.0,1,231,702358813,19,344.0,1,231,702358813,19
16,260.0,1,160,-584434355,16,259.0,1,160,-584434355,16,260.0,1,160,-584434355,16,260.0,1,160,-584434355,16
17,320.0,1,656,-769577168,27,444.0,1,656,-769577168,27,375.0,1,656,-769577168,27,334.0,1,656,-769577168,27
18,320.0,1,573,860408527,41,317.0,1,573,860408527,41,338.0,1,573,860408527,41,341.0,1,573,860408527,41
19,368.0,1,187,1345139339,12,437.0,1,187,1345139339,12,368.0,1,187,1345139339,12,368.0,1,187,1345139339,12
20,273.0,1,659,-1762904005,20,271.0,1,659,-1762904005,20,309.0,1,659,-1762904005,20,264.0,1,659,-1762904005,20
21,267.0,1,235,294004389,24,322.0,1,235,294004389,24,267.0,1,235,294004389,24,267.0,1,235,294004389,24
22,312.0,1,337,1715243701,27,266.0,1,337,1715243701,27,312.0,1,337,1715243701,27,312.0,1,337,1715243701,27
23,294.0,1,433,-1179470247,39,268.0,1,433,-1179470247,39,261.0,1,433,-1179470247,39,314.0,1,433,-1179470247,39
24,268.0,1,583,-92352443,6,525.0,1,583,-92352443,6,375.0,1,583,-92352443,6,284.0,1,583,-92352443,6
25,293.0,1,633,-461795645,38,324.0,1,633,-461795645,38,444.0,1,633,-461795645,38,616.0,1,633,-461795645,38
26,218.0,1,272,-1773386517,22,259.0,1,272,-1773386517,22,218.0,1,272,-1773386517,22,218.0,1,272,-1773386517,22
27,263.0,1,446,-1628123981,45,380.0,1,446,-1628123981,45,501.0,1,446,-1628123981,45,339.0,1,446,-1628123981,45
28,322.0,1,529,1829640589,11,498.0,1,529,1829640589,11,322.0,1,529,1829640589,11,322.0,1,529,1829640589,11
29,390.0,1,481,1449333292,34,267.0,1,481,1449333292,34,318.0,1,481,1449333292,34,428.0,1,481,1449333292,34
30,332.0,1,488,1128596772,5,318.0,1,488,1128596772,5,332.0,1,488,1128596772,5,332.0,1,488,1128596772,5
31,307.0,1,214,-1031692633,3,375.0,1,214,-1031692633,3,307.0,1,214,-1031692633,3,307.0,1,214,-1031692633,3
32,263.0,1,158,-855958257,5,315.0,1,158,-855958257,5,263.0,1,158,-855958257,5,263.0,1,158,-855958257,5
33,381.0,1,391,1933649877,32,488.0,1,391,1933649877,32,357.0,1,391,1933649877,32,329.0,1,391,1933649877,32
34,307.0,1,582,-1673851143,41,259.0,1,582,-1673851143,41,387.0,1,582,-1673851143,41,274.0,1,582,-1673851143,41
35,352.0,1,451,-1446124687,37,379.0,1,451,-1446124687,37,281.0,1,451,-1446124687,37,502.0,1,451,-1446124687,37
36,287.0,1,511,-604460929,31,505.0,1,511,-604460929,31,379.0,1,511,-604460929,31,319.0,1,511,-604460929,31
37,306.0,1,488,-1706044334,20,268.0,1,488,-1706044334,20,267.0,1,488,-1706044334,20,312.0,1,488,-1706044334,20
38,256.0,1,529,-2136744095,38,325.0,1,529,-2136744095,38,373.0,1,529,-2136744095,38,440.0,1,529,-2136744095,38
39,267.0,1,693,162988764,63,261.0,1,693,162988764,63,295.0,1,693,162988764,63,316.0,1,693,162988764,63
40,392.0,1,407,-380208211,33,522.0,1,407,-380208211,33,285.0,1,407,-380208211,33,265.0,1,407,-380208211,33
41,318.0,1,418,636498242,30,315.0,1,418,636498242,30,318.0,1,418,636498242,30,318.0,1,418,636498242,30
42,415.0,1,346,-1474445640,7,274.0,1,346,-1474445640,7,415.0,1,346,-1474445640,7,415.0,1,346,-1474445640,7
43,332.0,1,393,-1896714037,4,390.0,1,393,-1896714037,4,332.0,1,393,-1896714037,4,332.0,1,393,-1896714037,4
44,260.0,1,659,-1056652415,27,262.0,1,659,-1056652415,27,320.0,1,659,-1056652415,27,303.0,1,659,-1056652415,27
45,499.0,1,457,-826835991,46,274.0,1,457,-826835991,46,415.0,1,457,-826835991,46,240.0,1,457,-826835991,46
46,265.0,1,403,2140565831,17,273.0,1,403,2140565831,17,430.0,1,403,2140565831,17,321.0,1,403,2140565831,17
47,310.0,1,483,-1643663753,5,325.0,1,483,-1643663753,5,378.0,1,483,-1643663753,5,278.0,1,483,-1643663753,5
48,322.0,1,158,-1699543164,13,402.0,1,158,-1699543164,13,322.0,1,158,-1699543164,13,322.0,1,158,-1699543164,13
49,476.0,1,649,1038358872,33,331.0,1,649,1038358872,33,290.0,1,649,1038358872,33,311.0,1,649,1038358872,33
