,random_seed,no-support_evacuation_time,no-support_victims,no-support_staff_requests,staff-support_evacuation_time,staff-support_victims,staff-support_staff_requests,passenger-support_evacuation_time,passenger-support_victims,passenger-support_staff_requests,adaptive-support_evacuation_time,adaptive-support_victims,adaptive-support_staff_requests
0,1528178319,254.0,8,0,247.0,10,2,268.0,8,0,260.0,8,1
1,-2001752876,263.0,4,0,269.0,19,4,259.0,26,0,261.0,23,2
2,-1618903362,278.0,6,0,256.0,5,2,263.0,4,0,306.0,3,1
3,1601150506,286.0,16,0,222.0,13,3,306.0,15,0,320.0,14,0
4,-1632918734,259.0,12,0,319.0,6,3,370.0,8,0,298.0,8,3
5,1607809185,267.0,6,0,310.0,12,0,310.0,12,0,310.0,12,0
6,-2092630984,366.0,12,0,266.0,25,3,348.0,21,0,261.0,26,2
7,481792118,499.0,17,0,253.0,9,1,266.0,8,0,256.0,9,1
8,1616756442,423.0,8,0,260.0,14,1,262.0,17,0,317.0,13,2
9,-2086622565,258.0,13,0,307.0,13,0,307.0,13,0,307.0,13,0
10,512733029,276.0,18,0,259.0,15,4,477.0,14,0,320.0,9,1
11,-957806919,274.0,13,0,341.0,10,0,341.0,10,0,341.0,10,0
12,-1316583009,332.0,23,0,283.0,21,1,326.0,22,0,232.0,22,1
13,-1401377847,254.0,13,0,259.0,11,1,383.0,10,0,312.0,12,1
14,-433321552,296.0,20,0,275.0,15,2,270.0,15,0,252.0,16,2
15,1481605607,270.0,12,0,325.0,14,1,365.0,12,0,264.0,13,1
16,-1348607887,279.0,13,0,393.0,18,1,306.0,18,0,349.0,20,1
17,37852060,266.0,19,0,286.0,19,0,286.0,19,0,286.0,19,0
18,1544437381,251.0,18,0,283.0,15,1,335.0,15,0,331.0,16,1
19,-729871316,253.0,11,0,252.0,21,2,257.0,18,0,276.0,22,2
20,1508770708,359.0,10,0,221.0,9,1,299.0,10,0,434.0,9,1
21,-1851958941,263.0,13,0,483.0,14,2,321.0,12,0,377.0,12,2
22,976858596,372.0,19,0,265.0,9,3,260.0,9,0,256.0,9,2
23,-944132189,269.0,8,0,272.0,10,1,278.0,10,0,262.0,12,2
24,1010495534,344.0,7,0,330.0,20,3,281.0,23,0,281.0,22,0
25,-935544307,264.0,21,0,258.0,9,2,313.0,11,0,215.0,10,3
26,-421755650,278.0,11,0,330.0,19,1,259.0,19,0,259.0,20,1
27,1606100150,261.0,10,0,326.0,9,2,300.0,9,0,315.0,10,2
28,128369684,280.0,20,0,243.0,7,0,243.0,7,0,243.0,7,0
29,276557130,336.0,14,0,318.0,14,2,263.0,14,0,264.0,14,1
30,-731741077,254.0,8,0,319.0,13,1,227.0,10,0,212.0,14,2
31,-174743202,320.0,15,0,267.0,13,1,380.0,14,0,257.0,14,1
32,552618908,264.0,15,0,270.0,14,1,285.0,19,0,254.0,14,0
33,-1569476079,506.0,12,0,294.0,20,3,272.0,14,0,290.0,17,3
34,-371534845,349.0,23,0,311.0,12,2,277.0,11,0,262.0,12,2
35,-176832293,256.0,29,0,226.0,9,2,256.0,7,0,281.0,7,2
36,1007064568,265.0,14,0,260.0,15,2,256.0,14,0,287.0,14,1
37,-42138720,275.0,12,0,256.0,13,2,270.0,12,0,377.0,13,1
38,1048928257,277.0,13,0,270.0,14,6,290.0,12,0,264.0,15,2
39,1933645201,353.0,13,0,253.0,9,2,265.0,6,0,356.0,7,3
40,-609653677,276.0,8,0,252.0,17,1,391.0,16,0,440.0,16,1
41,1007998664,312.0,10,0,256.0,15,1,313.0,15,0,260.0,16,1
42,289010777,302.0,14,0,321.0,16,1,261.0,18,0,267.0,15,1
43,1824162861,495.0,16,0,287.0,19,1,341.0,18,0,334.0,18,1
44,-1282600635,290.0,10,0,316.0,14,2,317.0,15,0,256.0,19,2
45,528794118,322.0,10,0,205.0,16,1,314.0,18,0,211.0,16,1
46,-1359976834,277.0,14,0,352.0,15,3,253.0,15,0,253.0,16,2
47,-639524288,506.0,18,0,265.0,10,1,260.0,10,0,349.0,10,3
48,-929417986,267.0,13,0,318.0,9,3,262.0,9,0,317.0,9,1
49,-597838835,263.0,20,0,299.0,7,2,254.0,8,0,214.0,7,2
50,237005269,265.0,11,0,312.0,9,3,316.0,9,0,415.0,7,1
51,659920460,262.0,9,0,228.0,9,2,254.0,10,0,316.0,10,1
52,1416003806,286.0,11,0,338.0,16,2,286.0,15,0,332.0,14,1
53,-766363394,403.0,10,0,263.0,12,2,317.0,11,0,222.0,11,0
54,761483858,400.0,8,0,219.0,6,3,264.0,11,0,251.0,9,3
55,-154383672,258.0,6,0,267.0,14,2,283.0,14,0,257.0,13,2
56,1408042995,385.0,10,0,268.0,6,2,315.0,6,0,356.0,9,1
57,113315017,271.0,13,0,287.0,10,4,259.0,10,0,265.0,9,1
58,1873661600,261.0,7,0,293.0,10,1,286.0,9,0,262.0,8,1
59,-1232295910,270.0,20,0,271.0,18,1,265.0,16,0,259.0,15,1
60,1419994091,273.0,18,0,256.0,20,1,271.0,22,0,254.0,18,1
61,-598188486,492.0,15,0,377.0,9,4,279.0,9,0,279.0,9,4
62,679063240,380.0,12,0,218.0,12,2,328.0,12,0,193.0,14,2
63,-1827887127,264.0,8,0,474.0,12,2,256.0,14,0,252.0,15,1
64,-280337871,263.0,10,0,348.0,11,2,278.0,11,0,246.0,13,2
65,-1291228224,502.0,16,0,261.0,7,2,262.0,7,0,290.0,7,1
66,-983959978,265.0,5,0,287.0,6,2,275.0,6,0,261.0,6,1
67,819577305,258.0,11,0,284.0,8,1,269.0,8,0,258.0,8,2
68,-523198193,370.0,11,0,470.0,13,3,260.0,19,0,203.0,14,1
69,-34695221,268.0,17,0,463.0,14,2,257.0,15,0,311.0,12,2
70,-1491525244,314.0,14,0,313.0,18,1,313.0,19,0,266.0,21,1
71,-235973421,262.0,16,0,258.0,25,1,287.0,16,0,224.0,18,1
72,2103241770,307.0,11,0,211.0,14,3,267.0,11,0,322.0,11,1
73,487389457,323.0,12,0,293.0,7,4,273.0,9,0,227.0,5,2
74,-588686442,253.0,11,0,317.0,15,5,371.0,17,0,224.0,16,1
75,1032059806,489.0,12,0,323.0,12,1,332.0,11,0,440.0,10,0
76,397832379,287.0,18,0,276.0,6,1,272.0,3,0,254.0,6,3
77,1553564587,253.0,11,0,263.0,18,1,299.0,16,0,316.0,15,1
78,1617928246,266.0,14,0,311.0,10,2,331.0,10,0,261.0,10,2
79,133466111,304.0,12,0,259.0,14,1,216.0,11,0,264.0,11,2
80,1436962067,415.0,24,0,236.0,12,0,236.0,12,0,236.0,12,0
81,1390610530,271.0,17,0,268.0,6,1,317.0,6,0,251.0,6,2
82,-323835217,313.0,16,0,251.0,21,2,314.0,13,0,265.0,23,1
83,-1568776130,315.0,12,0,220.0,12,0,220.0,12,0,220.0,12,0
84,177660495,268.0,8,0,230.0,16,2,209.0,15,0,298.0,12,1
85,1796005645,266.0,11,0,314.0,14,3,259.0,13,0,261.0,14,3
86,-1640045919,277.0,9,0,213.0,8,0,213.0,8,0,213.0,8,0
87,-2147458613,278.0,11,0,222.0,7,1,434.0,8,0,311.0,7,4
88,-595963459,319.0,10,0,265.0,11,2,312.0,11,0,255.0,14,1
89,1791429228,298.0,10,0,317.0,11,0,317.0,11,0,317.0,11,0
90,-381189950,214.0,15,0,261.0,18,1,355.0,15,0,392.0,14,1
91,1550357921,266.0,8,0,326.0,16,0,326.0,16,0,326.0,16,0
92,-105995761,280.0,12,0,267.0,14,3,255.0,12,0,254.0,10,2
93,1485423062,272.0,6,0,263.0,14,1,280.0,16,0,276.0,15,1
94,-1311319919,300.0,10,0,210.0,13,2,263.0,14,0,336.0,11,1
95,1286472861,258.0,11,0,331.0,9,3,276.0,8,0,252.0,9,2
96,1329107773,274.0,8,0,279.0,12,2,250.0,12,0,332.0,12,2
97,107119018,259.0,15,0,226.0,14,4,272.0,13,0,259.0,14,4
98,-565741061,431.0,16,0,324.0,16,0,324.0,16,0,324.0,16,0
99,424214841,316.0,11,0,219.0,9,2,506.0,9,0,260.0,9,1
0,-80302577,265.0,13,0,260.0,20,0,260.0,20,0,260.0,20,0
1,-1280582533,497.0,9,0,260.0,6,2,270.0,6,0,283.0,6,2
2,282082204,250.0,10,0,315.0,8,4,262.0,7,0,258.0,9,1
3,1073849586,497.0,17,0,329.0,13,1,254.0,13,0,202.0,11,3
4,-839034486,258.0,13,0,315.0,15,2,262.0,15,0,257.0,14,2
5,-556074029,280.0,8,0,263.0,27,1,400.0,24,0,321.0,31,1
6,-1501788433,253.0,6,0,284.0,9,3,317.0,6,0,319.0,7,1
7,-790382664,394.0,10,0,285.0,17,1,254.0,16,0,255.0,16,1
8,-1025449711,552.0,18,0,252.0,8,1,318.0,7,0,266.0,6,2
9,-820041548,265.0,15,0,277.0,12,2,264.0,14,0,252.0,12,2
10,718076453,413.0,6,0,259.0,11,0,259.0,11,0,259.0,11,0
11,1717166538,270.0,19,0,261.0,19,0,261.0,19,0,261.0,19,0
12,1896294113,267.0,10,0,260.0,15,3,283.0,15,0,323.0,15,3
13,101494862,270.0,14,0,304.0,20,1,313.0,20,0,286.0,12,1
14,1497788577,262.0,17,0,264.0,12,0,264.0,12,0,264.0,12,0
15,1162199293,276.0,18,0,284.0,23,2,268.0,23,0,216.0,24,1
16,1576126601,253.0,17,0,338.0,13,2,324.0,12,0,289.0,13,1
17,-412125895,266.0,4,0,302.0,5,3,265.0,6,0,230.0,5,3
18,838849255,253.0,14,0,267.0,14,2,255.0,14,0,254.0,14,2
19,-1376820124,272.0,22,0,297.0,12,2,259.0,12,0,256.0,9,1
20,-393344732,259.0,15,0,281.0,15,1,302.0,17,0,317.0,16,1
21,-195014851,282.0,9,0,211.0,13,2,322.0,14,0,488.0,15,2
22,-1969634962,499.0,17,0,317.0,12,2,319.0,16,0,258.0,18,1
23,-875126871,262.0,13,0,236.0,13,3,265.0,8,0,322.0,8,2
24,-1495465779,316.0,11,0,263.0,18,3,258.0,18,0,259.0,20,2
25,1750306416,349.0,13,0,300.0,15,1,313.0,14,0,267.0,13,0
26,-456969756,267.0,18,0,259.0,8,4,255.0,7,0,268.0,8,4
27,2020601856,490.0,11,0,272.0,8,1,271.0,8,0,379.0,8,1
28,167401373,296.0,11,0,329.0,13,2,293.0,18,0,329.0,18,1
29,-970947219,262.0,9,0,307.0,11,3,312.0,14,0,314.0,10,3
30,-513463632,258.0,16,0,315.0,17,4,252.0,16,0,383.0,18,3
31,-2119633403,318.0,12,0,275.0,38,2,259.0,33,0,367.0,29,0
32,745015813,317.0,11,0,252.0,22,1,301.0,27,0,260.0,22,2
33,2110488791,326.0,21,0,289.0,9,0,289.0,9,0,289.0,9,0
34,-331240083,325.0,18,0,258.0,11,2,260.0,9,0,224.0,11,1
35,420358035,264.0,16,0,253.0,12,1,314.0,12,0,259.0,13,1
36,-2007818402,280.0,18,0,271.0,13,4,238.0,12,0,348.0,14,2
37,135626180,265.0,9,0,311.0,10,2,257.0,12,0,283.0,10,2
38,-1316113167,255.0,21,0,336.0,13,1,312.0,13,0,417.0,13,1
39,-643146511,256.0,8,0,294.0,9,2,215.0,12,0,290.0,10,3
40,-294680731,321.0,18,0,265.0,17,3,253.0,16,0,259.0,13,2
41,-601581547,263.0,18,0,425.0,15,1,272.0,13,0,231.0,14,2
42,604071337,381.0,6,0,226.0,9,3,262.0,8,0,205.0,10,1
43,-428627491,318.0,9,0,264.0,20,3,290.0,20,0,331.0,19,0
44,31808448,374.0,13,0,463.0,16,4,333.0,18,0,263.0,15,1
45,1101933102,283.0,5,0,262.0,10,1,270.0,9,0,315.0,11,1
46,-1198170303,429.0,29,0,391.0,22,2,235.0,14,0,270.0,17,2
47,-1438304597,287.0,16,0,269.0,12,1,298.0,9,0,251.0,10,2
48,-1187282039,258.0,16,0,264.0,18,3,294.0,20,0,285.0,19,3
49,350775349,427.0,5,0,377.0,16,4,328.0,14,0,211.0,15,1
50,1540283821,341.0,12,0,246.0,20,3,266.0,20,0,253.0,19,2
51,-278517864,267.0,14,0,223.0,10,1,398.0,12,0,269.0,12,1
52,-477597999,269.0,9,0,291.0,12,3,362.0,12,0,278.0,12,2
53,1256074562,267.0,12,0,274.0,26,2,292.0,26,0,254.0,24,2
54,-266143006,509.0,20,0,381.0,18,2,259.0,14,0,209.0,18,1
